	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
167	['car']	2008-04-24 01:23:45	2008-04-24 01:23:45	234.44500225443912	0.0	0.0	False	0
168	['car']	2008-04-24 01:23:45	2008-04-24 01:24:35	1384.4745697315166	28.0	28.0	False	0
169	['car']	2008-04-24 01:24:35	2008-04-24 01:26:18	1239.9152935666343	12.0	-16.0	False	0
170	['car']	2008-04-24 01:26:18	2008-04-24 01:26:33	313.2281080353736	21.0	9.0	False	0
171	['car']	2008-04-24 01:26:33	2008-04-24 01:26:49	556.9312428436311	35.0	14.0	False	0
172	['car']	2008-04-24 01:26:49	2008-04-24 01:27:21	763.8590129464197	24.0	-11.0	False	0
173	['car']	2008-04-24 01:27:21	2008-04-24 01:27:49	613.8326137629978	22.0	-2.0	False	0
174	['car']	2008-04-24 01:27:49	2008-04-24 01:28:20	1703.389556045129	55.0	33.0	False	0
175	['car']	2008-04-24 01:28:20	2008-04-24 01:32:03	1922.01249618498	9.0	-46.0	False	0
176	['car']	2008-04-24 01:32:03	2008-04-24 01:33:19	2752.188068060716	36.0	27.0	False	0
177	['car']	2008-04-24 01:33:19	2008-04-24 01:38:17	3234.113205037718	11.0	-25.0	False	0
178	['car']	2008-04-24 01:38:17	2008-04-24 01:39:15	1688.4546451742603	29.0	18.0	False	0
179	['car']	2008-04-24 01:39:15	2008-04-24 01:40:16	1163.9346833079933	19.0	-10.0	False	0
180	['car']	2008-04-24 01:40:16	2008-04-24 01:40:45	657.992014555588	23.0	4.0	False	0
181	['car']	2008-04-24 01:40:45	2008-04-24 01:41:10	756.2012382422629	30.0	7.0	False	0
182	['car']	2008-04-24 01:41:10	2008-04-24 01:42:07	2279.6176622260327	40.0	10.0	False	0
183	['car']	2008-04-24 01:42:07	2008-04-24 01:46:47	1952.1306142949725	7.0	-33.0	False	0
184	['car']	2008-04-24 01:46:47	2008-04-24 01:47:24	226.5582763873079	6.0	-1.0	False	0
185	['car']	2008-04-24 01:47:24	2008-04-24 01:47:55	481.65064676585865	16.0	10.0	False	0
186	['car']	2008-04-24 01:47:55	2008-04-24 01:50:00	444.6978002347946	4.0	-12.0	False	0
187	['car']	2008-04-24 01:50:00	2008-04-24 01:50:16	459.635809773261	29.0	25.0	False	0
188	['car']	2008-04-24 01:50:16	2008-04-24 01:50:47	741.4212158292603	24.0	-5.0	False	0
189	['car']	2008-04-24 01:50:47	2008-04-24 01:51:37	752.5658601270252	15.0	-9.0	False	0
190	['car']	2008-04-24 01:51:37	2008-04-24 01:52:38	885.920176314823	15.0	0.0	False	0
191	['car']	2008-04-24 01:52:38	2008-04-24 01:53:31	639.3797344112876	12.0	-3.0	False	0
192	['car']	2008-04-24 01:53:31	2008-04-24 01:54:26	252.4370481610228	5.0	-7.0	False	0
193	['car']	2008-04-24 01:54:26	2008-04-24 01:54:47	256.2074585307995	12.0	7.0	False	0
194	['car']	2008-04-24 01:54:47	2008-04-24 01:55:18	257.81032430155886	8.0	-4.0	False	0
195	['car']	2008-04-24 01:55:18	2008-04-24 01:56:02	333.7269421329511	8.0	0.0	False	0
