	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['car']	segment(seg126_7500_0).	['segment(seg126_7500_1).', 'segment(seg126_7500_2).', 'segment(seg126_7500_3).', 'segment(seg126_7500_4).', 'segment(seg126_7500_5).']	['hasTransportMode(seg126_7500_0,bike).', 'hasTransportMode(seg126_7500_0,bus).', 'hasTransportMode(seg126_7500_0,walk).']	['hasTransportMode(seg126_7500_0,car).']	hasVelocity(seg126_7500_0,below_medium).	hasAcceleration(seg126_7500_0,faster).	empty	empty	['hasKnownTransportMode(seg126_7500_1,car).', 'hasKnownTransportMode(seg126_7500_2,car).', 'hasKnownTransportMode(seg126_7500_3,car).', 'hasKnownTransportMode(seg126_7500_4,car).', 'hasKnownTransportMode(seg126_7500_5,car).']	['hasVelocity(seg126_7500_1,very_slow).', 'hasVelocity(seg126_7500_2,below_medium).', 'hasVelocity(seg126_7500_3,medium).', 'hasVelocity(seg126_7500_4,below_medium).', 'hasVelocity(seg126_7500_5,slow).']	['hasAcceleration(seg126_7500_1,much_slower).', 'hasAcceleration(seg126_7500_2,slower).', 'hasAcceleration(seg126_7500_3,faster).', 'hasAcceleration(seg126_7500_4,faster).', 'hasAcceleration(seg126_7500_5,slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7500_0,seg126_7500_1).', 'previousSegmentRelation(seg126_7500_1,seg126_7500_2).', 'previousSegmentRelation(seg126_7500_2,seg126_7500_3).', 'previousSegmentRelation(seg126_7500_3,seg126_7500_4).', 'previousSegmentRelation(seg126_7500_4,seg126_7500_5).']	hasStopPoint(seg126_7500_0,none).	['hasStopPoint(seg126_7500_1,up_to_five).', 'hasStopPoint(seg126_7500_2,none).', 'hasStopPoint(seg126_7500_3,none).', 'hasStopPoint(seg126_7500_4,none).', 'hasStopPoint(seg126_7500_5,one).']
1	['car']	segment(seg126_7501_0).	['segment(seg126_7501_1).', 'segment(seg126_7501_2).', 'segment(seg126_7501_3).', 'segment(seg126_7501_4).', 'segment(seg126_7501_5).']	['hasTransportMode(seg126_7501_0,bike).', 'hasTransportMode(seg126_7501_0,bus).', 'hasTransportMode(seg126_7501_0,walk).']	['hasTransportMode(seg126_7501_0,car).']	hasVelocity(seg126_7501_0,medium).	hasAcceleration(seg126_7501_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg126_7501_1,car).', 'hasKnownTransportMode(seg126_7501_2,car).', 'hasKnownTransportMode(seg126_7501_3,car).', 'hasKnownTransportMode(seg126_7501_4,car).', 'hasKnownTransportMode(seg126_7501_5,car).']	['hasVelocity(seg126_7501_1,below_medium).', 'hasVelocity(seg126_7501_2,medium).', 'hasVelocity(seg126_7501_3,below_medium).', 'hasVelocity(seg126_7501_4,medium).', 'hasVelocity(seg126_7501_5,below_medium).']	['hasAcceleration(seg126_7501_1,faster).', 'hasAcceleration(seg126_7501_2,much_slower).', 'hasAcceleration(seg126_7501_3,slower).', 'hasAcceleration(seg126_7501_4,faster).', 'hasAcceleration(seg126_7501_5,faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7501_0,seg126_7501_1).', 'previousSegmentRelation(seg126_7501_1,seg126_7501_2).', 'previousSegmentRelation(seg126_7501_2,seg126_7501_3).', 'previousSegmentRelation(seg126_7501_3,seg126_7501_4).', 'previousSegmentRelation(seg126_7501_4,seg126_7501_5).']	hasStopPoint(seg126_7501_0,none).	['hasStopPoint(seg126_7501_1,none).', 'hasStopPoint(seg126_7501_2,none).', 'hasStopPoint(seg126_7501_3,none).', 'hasStopPoint(seg126_7501_4,none).', 'hasStopPoint(seg126_7501_5,none).']
2	['car']	segment(seg126_7502_0).	['segment(seg126_7502_1).', 'segment(seg126_7502_2).', 'segment(seg126_7502_3).', 'segment(seg126_7502_4).', 'segment(seg126_7502_5).']	['hasTransportMode(seg126_7502_0,bike).', 'hasTransportMode(seg126_7502_0,bus).', 'hasTransportMode(seg126_7502_0,walk).']	['hasTransportMode(seg126_7502_0,car).']	hasVelocity(seg126_7502_0,medium).	hasAcceleration(seg126_7502_0,unchanged).	empty	empty	['hasKnownTransportMode(seg126_7502_1,car).', 'hasKnownTransportMode(seg126_7502_2,car).', 'hasKnownTransportMode(seg126_7502_3,car).', 'hasKnownTransportMode(seg126_7502_4,car).', 'hasKnownTransportMode(seg126_7502_5,car).']	['hasVelocity(seg126_7502_1,medium).', 'hasVelocity(seg126_7502_2,medium).', 'hasVelocity(seg126_7502_3,medium).', 'hasVelocity(seg126_7502_4,below_medium).', 'hasVelocity(seg126_7502_5,medium).']	['hasAcceleration(seg126_7502_1,slightly_faster).', 'hasAcceleration(seg126_7502_2,slightly_faster).', 'hasAcceleration(seg126_7502_3,much_slower).', 'hasAcceleration(seg126_7502_4,slower).', 'hasAcceleration(seg126_7502_5,faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7502_0,seg126_7502_1).', 'previousSegmentRelation(seg126_7502_1,seg126_7502_2).', 'previousSegmentRelation(seg126_7502_2,seg126_7502_3).', 'previousSegmentRelation(seg126_7502_3,seg126_7502_4).', 'previousSegmentRelation(seg126_7502_4,seg126_7502_5).']	hasStopPoint(seg126_7502_0,none).	['hasStopPoint(seg126_7502_1,none).', 'hasStopPoint(seg126_7502_2,none).', 'hasStopPoint(seg126_7502_3,none).', 'hasStopPoint(seg126_7502_4,none).', 'hasStopPoint(seg126_7502_5,none).']
3	['car']	segment(seg126_7503_0).	['segment(seg126_7503_1).', 'segment(seg126_7503_2).', 'segment(seg126_7503_3).', 'segment(seg126_7503_4).', 'segment(seg126_7503_5).']	['hasTransportMode(seg126_7503_0,bike).', 'hasTransportMode(seg126_7503_0,bus).', 'hasTransportMode(seg126_7503_0,walk).']	['hasTransportMode(seg126_7503_0,car).']	hasVelocity(seg126_7503_0,medium).	hasAcceleration(seg126_7503_0,unchanged).	empty	empty	['hasKnownTransportMode(seg126_7503_1,car).', 'hasKnownTransportMode(seg126_7503_2,car).', 'hasKnownTransportMode(seg126_7503_3,car).', 'hasKnownTransportMode(seg126_7503_4,car).', 'hasKnownTransportMode(seg126_7503_5,car).']	['hasVelocity(seg126_7503_1,medium).', 'hasVelocity(seg126_7503_2,above_medium).', 'hasVelocity(seg126_7503_3,medium).', 'hasVelocity(seg126_7503_4,medium).', 'hasVelocity(seg126_7503_5,below_medium).']	['hasAcceleration(seg126_7503_1,unchanged).', 'hasAcceleration(seg126_7503_2,unchanged).', 'hasAcceleration(seg126_7503_3,slightly_faster).', 'hasAcceleration(seg126_7503_4,much_slower).', 'hasAcceleration(seg126_7503_5,slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7503_0,seg126_7503_1).', 'previousSegmentRelation(seg126_7503_1,seg126_7503_2).', 'previousSegmentRelation(seg126_7503_2,seg126_7503_3).', 'previousSegmentRelation(seg126_7503_3,seg126_7503_4).', 'previousSegmentRelation(seg126_7503_4,seg126_7503_5).']	hasStopPoint(seg126_7503_0,none).	['hasStopPoint(seg126_7503_1,none).', 'hasStopPoint(seg126_7503_2,none).', 'hasStopPoint(seg126_7503_3,none).', 'hasStopPoint(seg126_7503_4,none).', 'hasStopPoint(seg126_7503_5,none).']
4	['car']	segment(seg126_7504_0).	['segment(seg126_7504_1).', 'segment(seg126_7504_2).', 'segment(seg126_7504_3).', 'segment(seg126_7504_4).', 'segment(seg126_7504_5).']	['hasTransportMode(seg126_7504_0,bike).', 'hasTransportMode(seg126_7504_0,bus).', 'hasTransportMode(seg126_7504_0,walk).']	['hasTransportMode(seg126_7504_0,car).']	hasVelocity(seg126_7504_0,slow).	hasAcceleration(seg126_7504_0,much_slower).	empty	empty	['hasKnownTransportMode(seg126_7504_1,car).', 'hasKnownTransportMode(seg126_7504_2,car).', 'hasKnownTransportMode(seg126_7504_3,car).', 'hasKnownTransportMode(seg126_7504_4,car).', 'hasKnownTransportMode(seg126_7504_5,car).']	['hasVelocity(seg126_7504_1,medium).', 'hasVelocity(seg126_7504_2,medium).', 'hasVelocity(seg126_7504_3,above_medium).', 'hasVelocity(seg126_7504_4,medium).', 'hasVelocity(seg126_7504_5,medium).']	['hasAcceleration(seg126_7504_1,unchanged).', 'hasAcceleration(seg126_7504_2,slightly_slower).', 'hasAcceleration(seg126_7504_3,unchanged).', 'hasAcceleration(seg126_7504_4,slightly_faster).', 'hasAcceleration(seg126_7504_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7504_0,seg126_7504_1).', 'previousSegmentRelation(seg126_7504_1,seg126_7504_2).', 'previousSegmentRelation(seg126_7504_2,seg126_7504_3).', 'previousSegmentRelation(seg126_7504_3,seg126_7504_4).', 'previousSegmentRelation(seg126_7504_4,seg126_7504_5).']	hasStopPoint(seg126_7504_0,none).	['hasStopPoint(seg126_7504_1,none).', 'hasStopPoint(seg126_7504_2,none).', 'hasStopPoint(seg126_7504_3,none).', 'hasStopPoint(seg126_7504_4,none).', 'hasStopPoint(seg126_7504_5,none).']
5	['car']	segment(seg126_7505_0).	['segment(seg126_7505_1).', 'segment(seg126_7505_2).', 'segment(seg126_7505_3).', 'segment(seg126_7505_4).', 'segment(seg126_7505_5).']	['hasTransportMode(seg126_7505_0,bike).', 'hasTransportMode(seg126_7505_0,bus).', 'hasTransportMode(seg126_7505_0,walk).']	['hasTransportMode(seg126_7505_0,car).']	hasVelocity(seg126_7505_0,very_slow).	hasAcceleration(seg126_7505_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg126_7505_1,car).', 'hasKnownTransportMode(seg126_7505_2,car).', 'hasKnownTransportMode(seg126_7505_3,car).', 'hasKnownTransportMode(seg126_7505_4,car).', 'hasKnownTransportMode(seg126_7505_5,car).']	['hasVelocity(seg126_7505_1,slow).', 'hasVelocity(seg126_7505_2,very_slow).', 'hasVelocity(seg126_7505_3,medium).', 'hasVelocity(seg126_7505_4,above_medium).', 'hasVelocity(seg126_7505_5,medium).']	['hasAcceleration(seg126_7505_1,much_slower).', 'hasAcceleration(seg126_7505_2,much_slower).', 'hasAcceleration(seg126_7505_3,slightly_slower).', 'hasAcceleration(seg126_7505_4,unchanged).', 'hasAcceleration(seg126_7505_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7505_0,seg126_7505_1).', 'previousSegmentRelation(seg126_7505_1,seg126_7505_2).', 'previousSegmentRelation(seg126_7505_2,seg126_7505_3).', 'previousSegmentRelation(seg126_7505_3,seg126_7505_4).', 'previousSegmentRelation(seg126_7505_4,seg126_7505_5).']	hasStopPoint(seg126_7505_0,up_to_five).	['hasStopPoint(seg126_7505_1,none).', 'hasStopPoint(seg126_7505_2,up_to_five).', 'hasStopPoint(seg126_7505_3,none).', 'hasStopPoint(seg126_7505_4,none).', 'hasStopPoint(seg126_7505_5,none).']
6	['car']	segment(seg126_7506_0).	['segment(seg126_7506_1).', 'segment(seg126_7506_2).', 'segment(seg126_7506_3).', 'segment(seg126_7506_4).', 'segment(seg126_7506_5).']	['hasTransportMode(seg126_7506_0,bike).', 'hasTransportMode(seg126_7506_0,bus).', 'hasTransportMode(seg126_7506_0,walk).']	['hasTransportMode(seg126_7506_0,car).']	hasVelocity(seg126_7506_0,fast).	hasAcceleration(seg126_7506_0,much_faster).	empty	empty	['hasKnownTransportMode(seg126_7506_1,car).', 'hasKnownTransportMode(seg126_7506_2,car).', 'hasKnownTransportMode(seg126_7506_3,car).', 'hasKnownTransportMode(seg126_7506_4,car).', 'hasKnownTransportMode(seg126_7506_5,car).']	['hasVelocity(seg126_7506_1,very_slow).', 'hasVelocity(seg126_7506_2,below_medium).', 'hasVelocity(seg126_7506_3,very_slow).', 'hasVelocity(seg126_7506_4,medium).', 'hasVelocity(seg126_7506_5,above_medium).']	['hasAcceleration(seg126_7506_1,slightly_slower).', 'hasAcceleration(seg126_7506_2,faster).', 'hasAcceleration(seg126_7506_3,much_slower).', 'hasAcceleration(seg126_7506_4,slightly_slower).', 'hasAcceleration(seg126_7506_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7506_0,seg126_7506_1).', 'previousSegmentRelation(seg126_7506_1,seg126_7506_2).', 'previousSegmentRelation(seg126_7506_2,seg126_7506_3).', 'previousSegmentRelation(seg126_7506_3,seg126_7506_4).', 'previousSegmentRelation(seg126_7506_4,seg126_7506_5).']	hasStopPoint(seg126_7506_0,none).	['hasStopPoint(seg126_7506_1,up_to_five).', 'hasStopPoint(seg126_7506_2,none).', 'hasStopPoint(seg126_7506_3,up_to_five).', 'hasStopPoint(seg126_7506_4,none).', 'hasStopPoint(seg126_7506_5,none).']
7	['car']	segment(seg126_7507_0).	['segment(seg126_7507_1).', 'segment(seg126_7507_2).', 'segment(seg126_7507_3).', 'segment(seg126_7507_4).', 'segment(seg126_7507_5).']	['hasTransportMode(seg126_7507_0,bike).', 'hasTransportMode(seg126_7507_0,bus).', 'hasTransportMode(seg126_7507_0,walk).']	['hasTransportMode(seg126_7507_0,car).']	hasVelocity(seg126_7507_0,very_fast).	hasAcceleration(seg126_7507_0,much_faster).	empty	empty	['hasKnownTransportMode(seg126_7507_1,car).', 'hasKnownTransportMode(seg126_7507_2,car).', 'hasKnownTransportMode(seg126_7507_3,car).', 'hasKnownTransportMode(seg126_7507_4,car).', 'hasKnownTransportMode(seg126_7507_5,car).']	['hasVelocity(seg126_7507_1,fast).', 'hasVelocity(seg126_7507_2,medium).', 'hasVelocity(seg126_7507_3,below_medium).', 'hasVelocity(seg126_7507_4,very_slow).', 'hasVelocity(seg126_7507_5,medium).']	['hasAcceleration(seg126_7507_1,much_faster).', 'hasAcceleration(seg126_7507_2,slightly_faster).', 'hasAcceleration(seg126_7507_3,faster).', 'hasAcceleration(seg126_7507_4,much_slower).', 'hasAcceleration(seg126_7507_5,slightly_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7507_0,seg126_7507_1).', 'previousSegmentRelation(seg126_7507_1,seg126_7507_2).', 'previousSegmentRelation(seg126_7507_2,seg126_7507_3).', 'previousSegmentRelation(seg126_7507_3,seg126_7507_4).', 'previousSegmentRelation(seg126_7507_4,seg126_7507_5).']	hasStopPoint(seg126_7507_0,none).	['hasStopPoint(seg126_7507_1,none).', 'hasStopPoint(seg126_7507_2,none).', 'hasStopPoint(seg126_7507_3,none).', 'hasStopPoint(seg126_7507_4,up_to_five).', 'hasStopPoint(seg126_7507_5,none).']
8	['car']	segment(seg126_7508_0).	['segment(seg126_7508_1).', 'segment(seg126_7508_2).', 'segment(seg126_7508_3).', 'segment(seg126_7508_4).', 'segment(seg126_7508_5).']	['hasTransportMode(seg126_7508_0,bike).', 'hasTransportMode(seg126_7508_0,bus).', 'hasTransportMode(seg126_7508_0,walk).']	['hasTransportMode(seg126_7508_0,car).']	hasVelocity(seg126_7508_0,very_fast).	hasAcceleration(seg126_7508_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg126_7508_1,car).', 'hasKnownTransportMode(seg126_7508_2,car).', 'hasKnownTransportMode(seg126_7508_3,car).', 'hasKnownTransportMode(seg126_7508_4,car).', 'hasKnownTransportMode(seg126_7508_5,car).']	['hasVelocity(seg126_7508_1,very_fast).', 'hasVelocity(seg126_7508_2,medium).', 'hasVelocity(seg126_7508_3,medium).', 'hasVelocity(seg126_7508_4,below_medium).', 'hasVelocity(seg126_7508_5,very_slow).']	['hasAcceleration(seg126_7508_1,much_faster).', 'hasAcceleration(seg126_7508_2,unchanged).', 'hasAcceleration(seg126_7508_3,slightly_faster).', 'hasAcceleration(seg126_7508_4,faster).', 'hasAcceleration(seg126_7508_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7508_0,seg126_7508_1).', 'previousSegmentRelation(seg126_7508_1,seg126_7508_2).', 'previousSegmentRelation(seg126_7508_2,seg126_7508_3).', 'previousSegmentRelation(seg126_7508_3,seg126_7508_4).', 'previousSegmentRelation(seg126_7508_4,seg126_7508_5).']	hasStopPoint(seg126_7508_0,none).	['hasStopPoint(seg126_7508_1,none).', 'hasStopPoint(seg126_7508_2,none).', 'hasStopPoint(seg126_7508_3,none).', 'hasStopPoint(seg126_7508_4,none).', 'hasStopPoint(seg126_7508_5,up_to_five).']
9	['car']	segment(seg126_7509_0).	['segment(seg126_7509_1).', 'segment(seg126_7509_2).', 'segment(seg126_7509_3).', 'segment(seg126_7509_4).', 'segment(seg126_7509_5).']	['hasTransportMode(seg126_7509_0,bike).', 'hasTransportMode(seg126_7509_0,bus).', 'hasTransportMode(seg126_7509_0,walk).']	['hasTransportMode(seg126_7509_0,car).']	hasVelocity(seg126_7509_0,very_fast).	hasAcceleration(seg126_7509_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg126_7509_1,car).', 'hasKnownTransportMode(seg126_7509_2,car).', 'hasKnownTransportMode(seg126_7509_3,car).', 'hasKnownTransportMode(seg126_7509_4,car).', 'hasKnownTransportMode(seg126_7509_5,car).']	['hasVelocity(seg126_7509_1,very_fast).', 'hasVelocity(seg126_7509_2,medium).', 'hasVelocity(seg126_7509_3,medium).', 'hasVelocity(seg126_7509_4,medium).', 'hasVelocity(seg126_7509_5,below_medium).']	['hasAcceleration(seg126_7509_1,slightly_faster).', 'hasAcceleration(seg126_7509_2,unchanged).', 'hasAcceleration(seg126_7509_3,unchanged).', 'hasAcceleration(seg126_7509_4,slightly_faster).', 'hasAcceleration(seg126_7509_5,faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg126_7509_0,seg126_7509_1).', 'previousSegmentRelation(seg126_7509_1,seg126_7509_2).', 'previousSegmentRelation(seg126_7509_2,seg126_7509_3).', 'previousSegmentRelation(seg126_7509_3,seg126_7509_4).', 'previousSegmentRelation(seg126_7509_4,seg126_7509_5).']	hasStopPoint(seg126_7509_0,none).	['hasStopPoint(seg126_7509_1,none).', 'hasStopPoint(seg126_7509_2,none).', 'hasStopPoint(seg126_7509_3,none).', 'hasStopPoint(seg126_7509_4,none).', 'hasStopPoint(seg126_7509_5,none).']
