	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
1143	['car']	2008-07-16 01:12:42	2008-07-16 01:16:35	106.01781476079849	0.0	-4.0	False	0
1144	['car']	2008-07-16 01:16:35	2008-07-16 01:16:52	107.41780045916224	6.0	6.0	False	0
1145	['car']	2008-07-16 01:16:52	2008-07-16 01:17:26	102.84511426175733	3.0	-3.0	False	0
1146	['car']	2008-07-16 01:17:26	2008-07-16 01:17:52	111.7111852690908	4.0	1.0	False	0
1147	['car']	2008-07-16 01:17:52	2008-07-16 01:17:58	123.06587478980867	21.0	17.0	False	0
1148	['car']	2008-07-16 01:17:58	2008-07-16 01:18:02	101.73868677772641	25.0	4.0	False	0
1149	['car']	2008-07-16 01:18:02	2008-07-16 01:18:04	218.30674904107735	109.0	84.0	False	0
1150	['car']	2008-07-16 01:18:04	2008-07-16 01:18:14	371.6277416892898	37.0	-72.0	False	0
1151	['car']	2008-07-16 01:18:14	2008-07-16 01:18:24	353.1858084073549	35.0	-2.0	False	0
1152	['car']	2008-07-16 01:18:24	2008-07-16 01:18:34	183.74869162467337	18.0	-17.0	False	0
1153	['car']	2008-07-16 01:18:34	2008-07-16 01:18:46	115.1957718583422	10.0	-8.0	False	0
1154	['car']	2008-07-16 01:18:46	2008-07-16 01:18:52	123.70393067785629	21.0	11.0	False	0
1155	['car']	2008-07-16 01:18:52	2008-07-16 01:18:54	225.93658217109606	113.0	92.0	False	0
1156	['car']	2008-07-16 01:18:54	2008-07-16 01:19:04	369.0707684549086	37.0	-76.0	False	0
1157	['car']	2008-07-16 01:19:04	2008-07-16 01:19:14	327.1315624726822	33.0	-4.0	False	0
1158	['car']	2008-07-16 01:19:14	2008-07-16 01:19:24	167.81067778413336	17.0	-16.0	False	0
1159	['car']	2008-07-16 01:19:24	2008-07-16 01:20:29	107.8493130921506	2.0	-15.0	False	1
1160	['car']	2008-07-16 01:20:29	2008-07-16 01:20:41	108.22846575427717	9.0	7.0	False	0
1161	['car']	2008-07-16 01:20:41	2008-07-16 01:20:49	116.35434516452388	15.0	6.0	False	0
1162	['car']	2008-07-16 01:20:49	2008-07-16 01:20:55	131.1629070533109	22.0	7.0	False	0
1163	['car']	2008-07-16 01:20:55	2008-07-16 01:20:57	215.09651020050546	108.0	86.0	False	0
1164	['car']	2008-07-16 01:20:57	2008-07-16 01:21:07	362.9568445348747	36.0	-72.0	False	0
1165	['car']	2008-07-16 01:21:07	2008-07-16 01:21:17	301.2720074842402	30.0	-6.0	False	0
1166	['car']	2008-07-16 01:21:17	2008-07-16 01:21:27	124.28720408221768	12.0	-18.0	False	0
1167	['car']	2008-07-16 01:21:27	2008-07-16 01:21:54	110.32110619569117	4.0	-8.0	False	0
1168	['car']	2008-07-16 01:21:54	2008-07-16 01:22:02	117.15092625033586	15.0	11.0	False	0
1169	['car']	2008-07-16 01:22:02	2008-07-16 01:22:08	103.1829997821254	17.0	2.0	False	0
1170	['car']	2008-07-16 01:22:08	2008-07-16 01:22:14	103.59776667433542	17.0	0.0	False	0
1171	['car']	2008-07-16 01:22:14	2008-07-16 01:22:20	102.17194534273261	17.0	0.0	False	0
1172	['car']	2008-07-16 01:22:20	2008-07-16 01:22:28	109.72723973292298	14.0	-3.0	False	0
1173	['car']	2008-07-16 01:22:28	2008-07-16 01:22:34	106.88035300815584	18.0	4.0	False	0
1174	['car']	2008-07-16 01:22:34	2008-07-16 01:22:38	233.236803318985	58.0	40.0	False	0
1175	['car']	2008-07-16 01:22:38	2008-07-16 01:22:48	347.3319066159137	35.0	-23.0	False	0
1176	['car']	2008-07-16 01:22:48	2008-07-16 01:22:58	350.69090050354635	35.0	0.0	False	0
1177	['car']	2008-07-16 01:22:58	2008-07-16 01:23:08	330.17012710023295	33.0	-2.0	False	0
1178	['car']	2008-07-16 01:23:08	2008-07-16 01:23:18	181.50923443504018	18.0	-15.0	False	0
1179	['car']	2008-07-16 01:23:18	2008-07-16 01:23:30	101.20465613825029	8.0	-10.0	False	0
1180	['car']	2008-07-16 01:23:30	2008-07-16 01:23:52	112.64995630923714	5.0	-3.0	False	0
1181	['car']	2008-07-16 01:23:52	2008-07-16 01:24:36	108.04264917528465	2.0	-3.0	False	0
1182	['car']	2008-07-16 01:24:36	2008-07-16 01:24:43	163.15787188390564	23.0	21.0	False	0
