	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
4536	['bus']	2008-08-01 07:31:55	2008-08-01 07:31:55	347.6423879377464	0.0	0.0	False	0
4537	['bus']	2008-08-01 07:31:55	2008-08-01 07:32:35	539.4805396830886	13.0	13.0	False	0
4538	['bus']	2008-08-01 07:32:35	2008-08-01 07:32:45	378.08967066556386	38.0	25.0	False	0
4539	['bus']	2008-08-01 07:32:45	2008-08-01 07:32:55	421.21287275367206	42.0	4.0	False	0
4540	['bus']	2008-08-01 07:32:55	2008-08-01 07:33:08	270.17765394396037	21.0	-21.0	False	0
4541	['bus']	2008-08-01 07:33:08	2008-08-01 07:33:12	106.2778294067503	27.0	6.0	False	0
4542	['bus']	2008-08-01 07:33:12	2008-08-01 07:33:16	105.11518656167706	26.0	-1.0	False	0
4543	['bus']	2008-08-01 07:33:16	2008-08-01 07:33:20	252.9140041875504	63.0	37.0	False	0
4544	['bus']	2008-08-01 07:33:20	2008-08-01 07:33:30	213.4337517884631	21.0	-42.0	False	0
4545	['bus']	2008-08-01 07:33:30	2008-08-01 07:34:10	104.41125905833204	3.0	-18.0	False	1
4546	['bus']	2008-08-01 07:34:10	2008-08-01 07:34:25	114.00380276861628	8.0	5.0	False	0
4547	['bus']	2008-08-01 07:34:25	2008-08-01 07:34:31	112.76512786285426	19.0	11.0	False	0
4548	['bus']	2008-08-01 07:34:31	2008-08-01 07:34:35	102.93107919829455	26.0	7.0	False	0
4549	['bus']	2008-08-01 07:34:35	2008-08-01 07:34:39	104.72838419285165	26.0	0.0	False	0
4550	['bus']	2008-08-01 07:34:39	2008-08-01 07:34:45	124.59922077153183	21.0	-5.0	False	0
4551	['bus']	2008-08-01 07:34:45	2008-08-01 07:34:51	111.95773011855321	19.0	-2.0	False	0
4552	['bus']	2008-08-01 07:34:51	2008-08-01 07:34:57	113.9755155990062	19.0	0.0	False	0
4553	['bus']	2008-08-01 07:34:57	2008-08-01 07:35:20	115.30405060851467	5.0	-14.0	False	1
4554	['bus']	2008-08-01 07:35:20	2008-08-01 07:35:28	111.43427789046078	14.0	9.0	False	0
4555	['bus']	2008-08-01 07:35:28	2008-08-01 07:35:34	124.74309044771677	21.0	7.0	False	0
4556	['bus']	2008-08-01 07:35:34	2008-08-01 07:35:38	104.57283137293368	26.0	5.0	False	0
4557	['bus']	2008-08-01 07:35:38	2008-08-01 07:35:44	127.78070016047036	21.0	-5.0	False	0
4558	['bus']	2008-08-01 07:35:44	2008-08-01 07:35:50	129.76685070396584	22.0	1.0	False	0
4559	['bus']	2008-08-01 07:35:50	2008-08-01 07:35:56	126.24394893473888	21.0	-1.0	False	0
4560	['bus']	2008-08-01 07:35:56	2008-08-01 07:36:02	114.46434508682154	19.0	-2.0	False	0
4561	['bus']	2008-08-01 07:36:02	2008-08-01 07:36:08	108.2624809593198	18.0	-1.0	False	0
4562	['bus']	2008-08-01 07:36:08	2008-08-01 07:36:16	100.26101631053356	13.0	-5.0	False	0
4563	['bus']	2008-08-01 07:36:16	2008-08-01 07:36:43	122.29278059407733	5.0	-8.0	False	1
4564	['bus']	2008-08-01 07:36:43	2008-08-01 07:36:49	108.9911818965486	18.0	13.0	False	0
4565	['bus']	2008-08-01 07:36:49	2008-08-01 07:36:53	103.27249044151506	26.0	8.0	False	0
4566	['bus']	2008-08-01 07:36:53	2008-08-01 07:36:57	237.80489903285257	59.0	33.0	False	0
4567	['bus']	2008-08-01 07:36:57	2008-08-01 07:37:07	182.01423222326494	18.0	-41.0	False	0
4568	['bus']	2008-08-01 07:37:07	2008-08-01 07:37:27	108.0685523147223	5.0	-13.0	False	0
4569	['bus']	2008-08-01 07:37:27	2008-08-01 07:37:35	105.10082890148672	13.0	8.0	False	0
