	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['bus']	segment(seg052_15633_0).	['segment(seg052_15633_1).', 'segment(seg052_15633_2).', 'segment(seg052_15633_3).', 'segment(seg052_15633_4).', 'segment(seg052_15633_5).']	['hasTransportMode(seg052_15633_0,bike).', 'hasTransportMode(seg052_15633_0,car).', 'hasTransportMode(seg052_15633_0,walk).']	['hasTransportMode(seg052_15633_0,bus).']	hasVelocity(seg052_15633_0,fast).	hasAcceleration(seg052_15633_0,unchanged).	empty	empty	['hasKnownTransportMode(seg052_15633_1,bus).', 'hasKnownTransportMode(seg052_15633_2,walk).', 'hasKnownTransportMode(seg052_15633_3,walk).', 'hasKnownTransportMode(seg052_15633_4,walk).', 'hasKnownTransportMode(seg052_15633_5,walk).']	['hasVelocity(seg052_15633_1,fast).', 'hasVelocity(seg052_15633_2,very_fast).', 'hasVelocity(seg052_15633_3,fast).', 'hasVelocity(seg052_15633_4,below_medium).', 'hasVelocity(seg052_15633_5,very_slow).']	['hasAcceleration(seg052_15633_1,faster).', 'hasAcceleration(seg052_15633_2,much_faster).', 'hasAcceleration(seg052_15633_3,much_faster).', 'hasAcceleration(seg052_15633_4,slightly_faster).', 'hasAcceleration(seg052_15633_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15633_0,seg052_15633_1).', 'previousSegmentRelation(seg052_15633_1,seg052_15633_2).', 'previousSegmentRelation(seg052_15633_2,seg052_15633_3).', 'previousSegmentRelation(seg052_15633_3,seg052_15633_4).', 'previousSegmentRelation(seg052_15633_4,seg052_15633_5).']	hasStopPoint(seg052_15633_0,none).	['hasStopPoint(seg052_15633_1,none).', 'hasStopPoint(seg052_15633_2,none).', 'hasStopPoint(seg052_15633_3,none).', 'hasStopPoint(seg052_15633_4,none).', 'hasStopPoint(seg052_15633_5,none).']
1	['bus']	segment(seg052_15634_0).	['segment(seg052_15634_1).', 'segment(seg052_15634_2).', 'segment(seg052_15634_3).', 'segment(seg052_15634_4).', 'segment(seg052_15634_5).']	['hasTransportMode(seg052_15634_0,bike).', 'hasTransportMode(seg052_15634_0,car).', 'hasTransportMode(seg052_15634_0,walk).']	['hasTransportMode(seg052_15634_0,bus).']	hasVelocity(seg052_15634_0,fast).	hasAcceleration(seg052_15634_0,unchanged).	empty	empty	['hasKnownTransportMode(seg052_15634_1,bus).', 'hasKnownTransportMode(seg052_15634_2,bus).', 'hasKnownTransportMode(seg052_15634_3,walk).', 'hasKnownTransportMode(seg052_15634_4,walk).', 'hasKnownTransportMode(seg052_15634_5,walk).']	['hasVelocity(seg052_15634_1,fast).', 'hasVelocity(seg052_15634_2,medium).', 'hasVelocity(seg052_15634_3,very_fast).', 'hasVelocity(seg052_15634_4,fast).', 'hasVelocity(seg052_15634_5,below_medium).']	['hasAcceleration(seg052_15634_1,unchanged).', 'hasAcceleration(seg052_15634_2,much_slower).', 'hasAcceleration(seg052_15634_3,much_faster).', 'hasAcceleration(seg052_15634_4,much_faster).', 'hasAcceleration(seg052_15634_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15634_0,seg052_15634_1).', 'previousSegmentRelation(seg052_15634_1,seg052_15634_2).', 'previousSegmentRelation(seg052_15634_2,seg052_15634_3).', 'previousSegmentRelation(seg052_15634_3,seg052_15634_4).', 'previousSegmentRelation(seg052_15634_4,seg052_15634_5).']	hasStopPoint(seg052_15634_0,none).	['hasStopPoint(seg052_15634_1,none).', 'hasStopPoint(seg052_15634_2,none).', 'hasStopPoint(seg052_15634_3,none).', 'hasStopPoint(seg052_15634_4,none).', 'hasStopPoint(seg052_15634_5,none).']
2	['bus']	segment(seg052_15635_0).	['segment(seg052_15635_1).', 'segment(seg052_15635_2).', 'segment(seg052_15635_3).', 'segment(seg052_15635_4).', 'segment(seg052_15635_5).']	['hasTransportMode(seg052_15635_0,bike).', 'hasTransportMode(seg052_15635_0,car).', 'hasTransportMode(seg052_15635_0,walk).']	['hasTransportMode(seg052_15635_0,bus).']	hasVelocity(seg052_15635_0,fast).	hasAcceleration(seg052_15635_0,slower).	empty	empty	['hasKnownTransportMode(seg052_15635_1,bus).', 'hasKnownTransportMode(seg052_15635_2,bus).', 'hasKnownTransportMode(seg052_15635_3,bus).', 'hasKnownTransportMode(seg052_15635_4,walk).', 'hasKnownTransportMode(seg052_15635_5,walk).']	['hasVelocity(seg052_15635_1,fast).', 'hasVelocity(seg052_15635_2,fast).', 'hasVelocity(seg052_15635_3,medium).', 'hasVelocity(seg052_15635_4,very_fast).', 'hasVelocity(seg052_15635_5,fast).']	['hasAcceleration(seg052_15635_1,unchanged).', 'hasAcceleration(seg052_15635_2,much_faster).', 'hasAcceleration(seg052_15635_3,much_slower).', 'hasAcceleration(seg052_15635_4,much_faster).', 'hasAcceleration(seg052_15635_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15635_0,seg052_15635_1).', 'previousSegmentRelation(seg052_15635_1,seg052_15635_2).', 'previousSegmentRelation(seg052_15635_2,seg052_15635_3).', 'previousSegmentRelation(seg052_15635_3,seg052_15635_4).', 'previousSegmentRelation(seg052_15635_4,seg052_15635_5).']	hasStopPoint(seg052_15635_0,none).	['hasStopPoint(seg052_15635_1,none).', 'hasStopPoint(seg052_15635_2,none).', 'hasStopPoint(seg052_15635_3,none).', 'hasStopPoint(seg052_15635_4,none).', 'hasStopPoint(seg052_15635_5,none).']
3	['bus']	segment(seg052_15636_0).	['segment(seg052_15636_1).', 'segment(seg052_15636_2).', 'segment(seg052_15636_3).', 'segment(seg052_15636_4).', 'segment(seg052_15636_5).']	['hasTransportMode(seg052_15636_0,bike).', 'hasTransportMode(seg052_15636_0,car).', 'hasTransportMode(seg052_15636_0,walk).']	['hasTransportMode(seg052_15636_0,bus).']	hasVelocity(seg052_15636_0,medium).	hasAcceleration(seg052_15636_0,much_slower).	empty	empty	['hasKnownTransportMode(seg052_15636_1,bus).', 'hasKnownTransportMode(seg052_15636_2,bus).', 'hasKnownTransportMode(seg052_15636_3,bus).', 'hasKnownTransportMode(seg052_15636_4,bus).', 'hasKnownTransportMode(seg052_15636_5,walk).']	['hasVelocity(seg052_15636_1,fast).', 'hasVelocity(seg052_15636_2,slow).', 'hasVelocity(seg052_15636_3,fast).', 'hasVelocity(seg052_15636_4,medium).', 'hasVelocity(seg052_15636_5,very_fast).']	['hasAcceleration(seg052_15636_1,slower).', 'hasAcceleration(seg052_15636_2,much_slower).', 'hasAcceleration(seg052_15636_3,much_faster).', 'hasAcceleration(seg052_15636_4,much_slower).', 'hasAcceleration(seg052_15636_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15636_0,seg052_15636_1).', 'previousSegmentRelation(seg052_15636_1,seg052_15636_2).', 'previousSegmentRelation(seg052_15636_2,seg052_15636_3).', 'previousSegmentRelation(seg052_15636_3,seg052_15636_4).', 'previousSegmentRelation(seg052_15636_4,seg052_15636_5).']	hasStopPoint(seg052_15636_0,none).	['hasStopPoint(seg052_15636_1,none).', 'hasStopPoint(seg052_15636_2,one).', 'hasStopPoint(seg052_15636_3,none).', 'hasStopPoint(seg052_15636_4,none).', 'hasStopPoint(seg052_15636_5,none).']
4	['bus']	segment(seg052_15637_0).	['segment(seg052_15637_1).', 'segment(seg052_15637_2).', 'segment(seg052_15637_3).', 'segment(seg052_15637_4).', 'segment(seg052_15637_5).']	['hasTransportMode(seg052_15637_0,bike).', 'hasTransportMode(seg052_15637_0,car).', 'hasTransportMode(seg052_15637_0,walk).']	['hasTransportMode(seg052_15637_0,bus).']	hasVelocity(seg052_15637_0,below_medium).	hasAcceleration(seg052_15637_0,slower).	empty	empty	['hasKnownTransportMode(seg052_15637_1,bus).', 'hasKnownTransportMode(seg052_15637_2,bus).', 'hasKnownTransportMode(seg052_15637_3,bus).', 'hasKnownTransportMode(seg052_15637_4,bus).', 'hasKnownTransportMode(seg052_15637_5,bus).']	['hasVelocity(seg052_15637_1,medium).', 'hasVelocity(seg052_15637_2,fast).', 'hasVelocity(seg052_15637_3,slow).', 'hasVelocity(seg052_15637_4,fast).', 'hasVelocity(seg052_15637_5,medium).']	['hasAcceleration(seg052_15637_1,much_slower).', 'hasAcceleration(seg052_15637_2,much_faster).', 'hasAcceleration(seg052_15637_3,much_slower).', 'hasAcceleration(seg052_15637_4,much_faster).', 'hasAcceleration(seg052_15637_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15637_0,seg052_15637_1).', 'previousSegmentRelation(seg052_15637_1,seg052_15637_2).', 'previousSegmentRelation(seg052_15637_2,seg052_15637_3).', 'previousSegmentRelation(seg052_15637_3,seg052_15637_4).', 'previousSegmentRelation(seg052_15637_4,seg052_15637_5).']	hasStopPoint(seg052_15637_0,none).	['hasStopPoint(seg052_15637_1,none).', 'hasStopPoint(seg052_15637_2,none).', 'hasStopPoint(seg052_15637_3,one).', 'hasStopPoint(seg052_15637_4,none).', 'hasStopPoint(seg052_15637_5,none).']
5	['bus']	segment(seg052_15638_0).	['segment(seg052_15638_1).', 'segment(seg052_15638_2).', 'segment(seg052_15638_3).', 'segment(seg052_15638_4).', 'segment(seg052_15638_5).']	['hasTransportMode(seg052_15638_0,bike).', 'hasTransportMode(seg052_15638_0,car).', 'hasTransportMode(seg052_15638_0,walk).']	['hasTransportMode(seg052_15638_0,bus).']	hasVelocity(seg052_15638_0,medium).	hasAcceleration(seg052_15638_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg052_15638_1,bus).', 'hasKnownTransportMode(seg052_15638_2,bus).', 'hasKnownTransportMode(seg052_15638_3,bus).', 'hasKnownTransportMode(seg052_15638_4,bus).', 'hasKnownTransportMode(seg052_15638_5,bus).']	['hasVelocity(seg052_15638_1,below_medium).', 'hasVelocity(seg052_15638_2,fast).', 'hasVelocity(seg052_15638_3,fast).', 'hasVelocity(seg052_15638_4,slow).', 'hasVelocity(seg052_15638_5,fast).']	['hasAcceleration(seg052_15638_1,slower).', 'hasAcceleration(seg052_15638_2,faster).', 'hasAcceleration(seg052_15638_3,much_faster).', 'hasAcceleration(seg052_15638_4,much_slower).', 'hasAcceleration(seg052_15638_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15638_0,seg052_15638_1).', 'previousSegmentRelation(seg052_15638_1,seg052_15638_2).', 'previousSegmentRelation(seg052_15638_2,seg052_15638_3).', 'previousSegmentRelation(seg052_15638_3,seg052_15638_4).', 'previousSegmentRelation(seg052_15638_4,seg052_15638_5).']	hasStopPoint(seg052_15638_0,none).	['hasStopPoint(seg052_15638_1,none).', 'hasStopPoint(seg052_15638_2,none).', 'hasStopPoint(seg052_15638_3,none).', 'hasStopPoint(seg052_15638_4,one).', 'hasStopPoint(seg052_15638_5,none).']
6	['bus']	segment(seg052_15639_0).	['segment(seg052_15639_1).', 'segment(seg052_15639_2).', 'segment(seg052_15639_3).', 'segment(seg052_15639_4).', 'segment(seg052_15639_5).']	['hasTransportMode(seg052_15639_0,bike).', 'hasTransportMode(seg052_15639_0,car).', 'hasTransportMode(seg052_15639_0,walk).']	['hasTransportMode(seg052_15639_0,bus).']	hasVelocity(seg052_15639_0,slow).	hasAcceleration(seg052_15639_0,slower).	empty	empty	['hasKnownTransportMode(seg052_15639_1,bus).', 'hasKnownTransportMode(seg052_15639_2,bus).', 'hasKnownTransportMode(seg052_15639_3,bus).', 'hasKnownTransportMode(seg052_15639_4,bus).', 'hasKnownTransportMode(seg052_15639_5,bus).']	['hasVelocity(seg052_15639_1,medium).', 'hasVelocity(seg052_15639_2,fast).', 'hasVelocity(seg052_15639_3,fast).', 'hasVelocity(seg052_15639_4,fast).', 'hasVelocity(seg052_15639_5,slow).']	['hasAcceleration(seg052_15639_1,slightly_faster).', 'hasAcceleration(seg052_15639_2,unchanged).', 'hasAcceleration(seg052_15639_3,faster).', 'hasAcceleration(seg052_15639_4,much_faster).', 'hasAcceleration(seg052_15639_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15639_0,seg052_15639_1).', 'previousSegmentRelation(seg052_15639_1,seg052_15639_2).', 'previousSegmentRelation(seg052_15639_2,seg052_15639_3).', 'previousSegmentRelation(seg052_15639_3,seg052_15639_4).', 'previousSegmentRelation(seg052_15639_4,seg052_15639_5).']	hasStopPoint(seg052_15639_0,one).	['hasStopPoint(seg052_15639_1,none).', 'hasStopPoint(seg052_15639_2,none).', 'hasStopPoint(seg052_15639_3,none).', 'hasStopPoint(seg052_15639_4,none).', 'hasStopPoint(seg052_15639_5,one).']
7	['bus']	segment(seg052_15640_0).	['segment(seg052_15640_1).', 'segment(seg052_15640_2).', 'segment(seg052_15640_3).', 'segment(seg052_15640_4).', 'segment(seg052_15640_5).']	['hasTransportMode(seg052_15640_0,bike).', 'hasTransportMode(seg052_15640_0,car).', 'hasTransportMode(seg052_15640_0,walk).']	['hasTransportMode(seg052_15640_0,bus).']	hasVelocity(seg052_15640_0,below_medium).	hasAcceleration(seg052_15640_0,faster).	empty	empty	['hasKnownTransportMode(seg052_15640_1,bus).', 'hasKnownTransportMode(seg052_15640_2,bus).', 'hasKnownTransportMode(seg052_15640_3,bus).', 'hasKnownTransportMode(seg052_15640_4,bus).', 'hasKnownTransportMode(seg052_15640_5,bus).']	['hasVelocity(seg052_15640_1,slow).', 'hasVelocity(seg052_15640_2,fast).', 'hasVelocity(seg052_15640_3,fast).', 'hasVelocity(seg052_15640_4,fast).', 'hasVelocity(seg052_15640_5,fast).']	['hasAcceleration(seg052_15640_1,slower).', 'hasAcceleration(seg052_15640_2,unchanged).', 'hasAcceleration(seg052_15640_3,unchanged).', 'hasAcceleration(seg052_15640_4,faster).', 'hasAcceleration(seg052_15640_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15640_0,seg052_15640_1).', 'previousSegmentRelation(seg052_15640_1,seg052_15640_2).', 'previousSegmentRelation(seg052_15640_2,seg052_15640_3).', 'previousSegmentRelation(seg052_15640_3,seg052_15640_4).', 'previousSegmentRelation(seg052_15640_4,seg052_15640_5).']	hasStopPoint(seg052_15640_0,none).	['hasStopPoint(seg052_15640_1,one).', 'hasStopPoint(seg052_15640_2,none).', 'hasStopPoint(seg052_15640_3,none).', 'hasStopPoint(seg052_15640_4,none).', 'hasStopPoint(seg052_15640_5,none).']
8	['bus']	segment(seg052_15641_0).	['segment(seg052_15641_1).', 'segment(seg052_15641_2).', 'segment(seg052_15641_3).', 'segment(seg052_15641_4).', 'segment(seg052_15641_5).']	['hasTransportMode(seg052_15641_0,bike).', 'hasTransportMode(seg052_15641_0,car).', 'hasTransportMode(seg052_15641_0,walk).']	['hasTransportMode(seg052_15641_0,bus).']	hasVelocity(seg052_15641_0,slow).	hasAcceleration(seg052_15641_0,slower).	empty	empty	['hasKnownTransportMode(seg052_15641_1,bus).', 'hasKnownTransportMode(seg052_15641_2,bus).', 'hasKnownTransportMode(seg052_15641_3,bus).', 'hasKnownTransportMode(seg052_15641_4,bus).', 'hasKnownTransportMode(seg052_15641_5,bus).']	['hasVelocity(seg052_15641_1,below_medium).', 'hasVelocity(seg052_15641_2,fast).', 'hasVelocity(seg052_15641_3,fast).', 'hasVelocity(seg052_15641_4,fast).', 'hasVelocity(seg052_15641_5,fast).']	['hasAcceleration(seg052_15641_1,faster).', 'hasAcceleration(seg052_15641_2,slower).', 'hasAcceleration(seg052_15641_3,unchanged).', 'hasAcceleration(seg052_15641_4,unchanged).', 'hasAcceleration(seg052_15641_5,faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15641_0,seg052_15641_1).', 'previousSegmentRelation(seg052_15641_1,seg052_15641_2).', 'previousSegmentRelation(seg052_15641_2,seg052_15641_3).', 'previousSegmentRelation(seg052_15641_3,seg052_15641_4).', 'previousSegmentRelation(seg052_15641_4,seg052_15641_5).']	hasStopPoint(seg052_15641_0,up_to_five).	['hasStopPoint(seg052_15641_1,none).', 'hasStopPoint(seg052_15641_2,none).', 'hasStopPoint(seg052_15641_3,none).', 'hasStopPoint(seg052_15641_4,none).', 'hasStopPoint(seg052_15641_5,none).']
9	['bus']	segment(seg052_15642_0).	['segment(seg052_15642_1).', 'segment(seg052_15642_2).', 'segment(seg052_15642_3).', 'segment(seg052_15642_4).', 'segment(seg052_15642_5).']	['hasTransportMode(seg052_15642_0,bike).', 'hasTransportMode(seg052_15642_0,car).', 'hasTransportMode(seg052_15642_0,walk).']	['hasTransportMode(seg052_15642_0,bus).']	hasVelocity(seg052_15642_0,slow).	hasAcceleration(seg052_15642_0,unchanged).	empty	empty	['hasKnownTransportMode(seg052_15642_1,bus).', 'hasKnownTransportMode(seg052_15642_2,bus).', 'hasKnownTransportMode(seg052_15642_3,bus).', 'hasKnownTransportMode(seg052_15642_4,bus).', 'hasKnownTransportMode(seg052_15642_5,bus).']	['hasVelocity(seg052_15642_1,slow).', 'hasVelocity(seg052_15642_2,medium).', 'hasVelocity(seg052_15642_3,fast).', 'hasVelocity(seg052_15642_4,fast).', 'hasVelocity(seg052_15642_5,fast).']	['hasAcceleration(seg052_15642_1,slower).', 'hasAcceleration(seg052_15642_2,much_slower).', 'hasAcceleration(seg052_15642_3,slower).', 'hasAcceleration(seg052_15642_4,unchanged).', 'hasAcceleration(seg052_15642_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg052_15642_0,seg052_15642_1).', 'previousSegmentRelation(seg052_15642_1,seg052_15642_2).', 'previousSegmentRelation(seg052_15642_2,seg052_15642_3).', 'previousSegmentRelation(seg052_15642_3,seg052_15642_4).', 'previousSegmentRelation(seg052_15642_4,seg052_15642_5).']	hasStopPoint(seg052_15642_0,none).	['hasStopPoint(seg052_15642_1,up_to_five).', 'hasStopPoint(seg052_15642_2,none).', 'hasStopPoint(seg052_15642_3,none).', 'hasStopPoint(seg052_15642_4,none).', 'hasStopPoint(seg052_15642_5,none).']
