	Datetime	lat	long	label
0	2007-04-12 14:00:54	39.9760333333333	116.3305	bike
1	2007-04-12 14:24:39	39.975483333333294	116.32953333333299	bike
2	2007-04-12 14:25:09	39.9755	116.32833333333299	bike
3	2007-04-12 14:25:42	39.97545	116.32711666666701	bike
4	2007-04-12 14:26:07	39.97535	116.32595	bike
5	2007-04-12 14:26:33	39.975266666666705	116.324733333333	bike
6	2007-04-12 14:27:04	39.975283333333294	116.323516666667	bike
7	2007-04-12 14:27:31	39.975283333333294	116.32233333333299	bike
8	2007-04-12 14:27:56	39.9752333333333	116.321133333333	bike
9	2007-04-12 14:28:21	39.9751	116.31995	bike
10	2007-04-12 14:28:44	39.975066666666706	116.318766666667	bike
11	2007-04-12 14:29:09	39.975066666666706	116.317566666667	bike
12	2007-04-12 14:29:34	39.9749833333333	116.31636666666701	bike
13	2007-04-12 14:29:58	39.9749	116.315183333333	bike
14	2007-04-12 14:30:23	39.9748	116.313966666667	bike
15	2007-04-12 14:30:45	39.974833333333294	116.3128	bike
16	2007-04-12 14:31:09	39.9747	116.3116	bike
17	2007-04-12 14:31:35	39.9738	116.31166666666701	bike
18	2007-04-12 14:31:59	39.972916666666706	116.312016666667	bike
19	2007-04-12 14:32:24	39.9720333333333	116.312333333333	bike
20	2007-04-12 14:32:50	39.97115	116.312716666667	bike
21	2007-04-12 14:33:14	39.9702833333333	116.313033333333	bike
22	2007-04-12 14:33:38	39.9694	116.3134	bike
23	2007-04-12 14:34:15	39.9685	116.31328333333299	bike
24	2007-04-12 14:34:44	39.968016666666706	116.312266666667	bike
25	2007-04-12 14:35:10	39.9678833333333	116.311066666667	bike
26	2007-04-12 14:35:34	39.967783333333294	116.3099	bike
27	2007-04-15 15:00:53	39.979566666666706	116.319	bike
28	2007-04-15 15:01:22	39.978666666666705	116.31875	bike
29	2007-04-15 15:01:50	39.9777166666667	116.31888333333299	bike
30	2007-04-15 15:02:14	39.9768	116.31883333333299	bike
31	2007-04-15 15:02:40	39.975866666666704	116.31888333333299	bike
32	2007-04-15 15:03:11	39.975016666666704	116.31848333333299	bike
33	2007-04-15 15:04:42	39.9753	116.314466666667	bike
34	2007-04-15 15:05:21	39.9753	116.31325	bike
35	2007-04-15 15:05:36	39.975083333333295	116.3121	bike
36	2007-04-15 15:05:59	39.97445	116.31123333333299	bike
37	2007-04-15 15:06:26	39.973583333333295	116.311616666667	bike
38	2007-04-15 15:06:51	39.972716666666706	116.31200000000001	bike
39	2007-04-15 15:07:18	39.97185	116.31235	bike
40	2007-04-15 15:07:45	39.970983333333294	116.312716666667	bike
41	2007-04-15 15:08:11	39.970116666666705	116.313083333333	bike
42	2007-04-15 15:08:38	39.96925	116.313433333333	bike
43	2007-04-16 00:51:54	39.975016666666704	116.31935	bike
44	2007-04-16 00:52:26	39.9749666666667	116.320816666667	bike
45	2007-04-16 00:52:53	39.9752333333333	116.32196666666701	bike
46	2007-04-16 00:53:18	39.975283333333294	116.323166666667	bike
47	2007-04-16 00:53:57	39.975083333333295	116.324983333333	bike
48	2007-04-16 00:54:20	39.975	116.326166666667	bike
49	2007-04-16 00:54:52	39.9755666666667	116.327633333333	bike
50	2007-04-16 00:55:15	39.97555	116.32881666666701	bike
51	2007-04-16 00:55:29	39.9764666666667	116.329033333333	bike
52	2007-04-16 00:56:29	39.976	116.33005	bike
53	2007-04-16 03:27:33	39.97505	116.330583333333	bike
54	2007-04-16 03:27:40	39.9749833333333	116.33045	bike
55	2007-04-16 03:27:45	39.974833333333294	116.330283333333	bike
56	2007-04-16 03:27:57	39.9742	116.329816666667	bike
57	2007-04-16 03:28:04	39.974433333333295	116.329883333333	bike
58	2007-04-16 03:28:18	39.9748	116.33015	bike
59	2007-04-16 03:28:46	39.97515	116.329083333333	bike
60	2007-04-16 03:28:52	39.975066666666706	116.32878333333299	bike
61	2007-04-16 03:29:20	39.97495	116.32845	bike
62	2007-04-16 03:29:23	39.975533333333296	116.3278	bike
63	2007-04-16 03:29:31	39.9760666666667	116.32788333333299	bike
64	2007-04-16 03:29:48	39.9764333333333	116.327783333333	bike
65	2007-04-16 03:29:56	39.9772833333333	116.327983333333	bike
66	2007-04-16 03:30:02	39.9777833333333	116.3281	bike
67	2007-04-16 03:30:20	39.9783	116.32805	bike
68	2007-04-16 03:30:29	39.9788333333333	116.3281	bike
69	2007-04-16 03:30:39	39.980033333333296	116.32855	bike
70	2007-04-16 03:30:44	39.9794833333333	116.3281	bike
71	2007-04-16 03:30:57	39.97985	116.32795	bike
72	2007-04-16 03:31:08	39.98035	116.327983333333	bike
73	2007-04-16 03:31:21	39.980816666666705	116.3279	bike
74	2007-04-16 03:31:40	39.9815166666667	116.3278	bike
75	2007-04-16 03:31:59	39.9816166666667	116.327333333333	bike
76	2007-04-16 03:32:11	39.9813833333333	116.326866666667	bike
77	2007-04-16 03:32:16	39.9813	116.326533333333	bike
78	2007-04-16 03:32:24	39.98135	116.32626666666701	bike
79	2007-04-16 03:32:30	39.9813666666667	116.325983333333	bike
80	2007-04-16 03:32:38	39.981333333333296	116.32555	bike
81	2007-04-16 03:32:44	39.981216666666704	116.325216666667	bike
82	2007-04-16 03:32:52	39.9812	116.32485	bike
83	2007-04-16 03:32:57	39.981	116.3245	bike
84	2007-04-16 03:33:16	39.98275	116.325033333333	bike
85	2007-04-16 03:33:28	39.9821666666667	116.324633333333	bike
86	2007-04-16 03:53:39	39.9819833333333	116.3247	bike
87	2007-04-16 03:53:49	39.981683333333294	116.32456666666701	bike
88	2007-04-16 03:54:03	39.981283333333295	116.32448333333299	bike
89	2007-04-16 03:54:44	39.98135	116.32613333333299	bike
90	2007-04-16 03:55:03	39.9813666666667	116.32685	bike
91	2007-04-16 03:55:14	39.9811333333333	116.3271	bike
92	2007-04-16 03:55:24	39.980816666666705	116.3271	bike
