	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['car']	segment(seg076_341_0).	['segment(seg076_341_1).', 'segment(seg076_341_2).', 'segment(seg076_341_3).', 'segment(seg076_341_4).', 'segment(seg076_341_5).']	['hasTransportMode(seg076_341_0,bike).', 'hasTransportMode(seg076_341_0,bus).', 'hasTransportMode(seg076_341_0,walk).']	['hasTransportMode(seg076_341_0,car).']	hasVelocity(seg076_341_0,above_medium).	hasAcceleration(seg076_341_0,slower).	empty	empty	['hasKnownTransportMode(seg076_341_1,car).', 'hasKnownTransportMode(seg076_341_2,car).', 'hasKnownTransportMode(seg076_341_3,car).', 'hasKnownTransportMode(seg076_341_4,car).', 'hasKnownTransportMode(seg076_341_5,car).']	['hasVelocity(seg076_341_1,above_medium).', 'hasVelocity(seg076_341_2,very_slow).', 'hasVelocity(seg076_341_3,very_slow).', 'hasVelocity(seg076_341_4,very_slow).', 'hasVelocity(seg076_341_5,below_medium).']	['hasAcceleration(seg076_341_1,slower).', 'hasAcceleration(seg076_341_2,unchanged).', 'hasAcceleration(seg076_341_3,unchanged).', 'hasAcceleration(seg076_341_4,slower).', 'hasAcceleration(seg076_341_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_341_0,seg076_341_1).', 'previousSegmentRelation(seg076_341_1,seg076_341_2).', 'previousSegmentRelation(seg076_341_2,seg076_341_3).', 'previousSegmentRelation(seg076_341_3,seg076_341_4).', 'previousSegmentRelation(seg076_341_4,seg076_341_5).']	hasStopPoint(seg076_341_0,none).	['hasStopPoint(seg076_341_1,none).', 'hasStopPoint(seg076_341_2,none).', 'hasStopPoint(seg076_341_3,none).', 'hasStopPoint(seg076_341_4,none).', 'hasStopPoint(seg076_341_5,none).']
1	['car']	segment(seg076_342_0).	['segment(seg076_342_1).', 'segment(seg076_342_2).', 'segment(seg076_342_3).', 'segment(seg076_342_4).', 'segment(seg076_342_5).']	['hasTransportMode(seg076_342_0,bike).', 'hasTransportMode(seg076_342_0,bus).', 'hasTransportMode(seg076_342_0,walk).']	['hasTransportMode(seg076_342_0,car).']	hasVelocity(seg076_342_0,below_medium).	hasAcceleration(seg076_342_0,much_slower).	empty	empty	['hasKnownTransportMode(seg076_342_1,car).', 'hasKnownTransportMode(seg076_342_2,car).', 'hasKnownTransportMode(seg076_342_3,car).', 'hasKnownTransportMode(seg076_342_4,car).', 'hasKnownTransportMode(seg076_342_5,car).']	['hasVelocity(seg076_342_1,above_medium).', 'hasVelocity(seg076_342_2,very_slow).', 'hasVelocity(seg076_342_3,very_slow).', 'hasVelocity(seg076_342_4,very_slow).', 'hasVelocity(seg076_342_5,very_slow).']	['hasAcceleration(seg076_342_1,slower).', 'hasAcceleration(seg076_342_2,unchanged).', 'hasAcceleration(seg076_342_3,unchanged).', 'hasAcceleration(seg076_342_4,unchanged).', 'hasAcceleration(seg076_342_5,slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_342_0,seg076_342_1).', 'previousSegmentRelation(seg076_342_1,seg076_342_2).', 'previousSegmentRelation(seg076_342_2,seg076_342_3).', 'previousSegmentRelation(seg076_342_3,seg076_342_4).', 'previousSegmentRelation(seg076_342_4,seg076_342_5).']	hasStopPoint(seg076_342_0,none).	['hasStopPoint(seg076_342_1,none).', 'hasStopPoint(seg076_342_2,none).', 'hasStopPoint(seg076_342_3,none).', 'hasStopPoint(seg076_342_4,none).', 'hasStopPoint(seg076_342_5,none).']
2	['car']	segment(seg076_343_0).	['segment(seg076_343_1).', 'segment(seg076_343_2).', 'segment(seg076_343_3).', 'segment(seg076_343_4).', 'segment(seg076_343_5).']	['hasTransportMode(seg076_343_0,bike).', 'hasTransportMode(seg076_343_0,bus).', 'hasTransportMode(seg076_343_0,walk).']	['hasTransportMode(seg076_343_0,car).']	hasVelocity(seg076_343_0,fast).	hasAcceleration(seg076_343_0,much_faster).	empty	empty	['hasKnownTransportMode(seg076_343_1,car).', 'hasKnownTransportMode(seg076_343_2,car).', 'hasKnownTransportMode(seg076_343_3,car).', 'hasKnownTransportMode(seg076_343_4,car).', 'hasKnownTransportMode(seg076_343_5,car).']	['hasVelocity(seg076_343_1,below_medium).', 'hasVelocity(seg076_343_2,above_medium).', 'hasVelocity(seg076_343_3,very_slow).', 'hasVelocity(seg076_343_4,very_slow).', 'hasVelocity(seg076_343_5,very_slow).']	['hasAcceleration(seg076_343_1,much_slower).', 'hasAcceleration(seg076_343_2,much_faster).', 'hasAcceleration(seg076_343_3,unchanged).', 'hasAcceleration(seg076_343_4,unchanged).', 'hasAcceleration(seg076_343_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_343_0,seg076_343_1).', 'previousSegmentRelation(seg076_343_1,seg076_343_2).', 'previousSegmentRelation(seg076_343_2,seg076_343_3).', 'previousSegmentRelation(seg076_343_3,seg076_343_4).', 'previousSegmentRelation(seg076_343_4,seg076_343_5).']	hasStopPoint(seg076_343_0,none).	['hasStopPoint(seg076_343_1,none).', 'hasStopPoint(seg076_343_2,none).', 'hasStopPoint(seg076_343_3,none).', 'hasStopPoint(seg076_343_4,none).', 'hasStopPoint(seg076_343_5,none).']
3	['car']	segment(seg076_344_0).	['segment(seg076_344_1).', 'segment(seg076_344_2).', 'segment(seg076_344_3).', 'segment(seg076_344_4).', 'segment(seg076_344_5).']	['hasTransportMode(seg076_344_0,bike).', 'hasTransportMode(seg076_344_0,bus).', 'hasTransportMode(seg076_344_0,walk).']	['hasTransportMode(seg076_344_0,car).']	hasVelocity(seg076_344_0,very_fast).	hasAcceleration(seg076_344_0,faster).	empty	empty	['hasKnownTransportMode(seg076_344_1,car).', 'hasKnownTransportMode(seg076_344_2,car).', 'hasKnownTransportMode(seg076_344_3,car).', 'hasKnownTransportMode(seg076_344_4,car).', 'hasKnownTransportMode(seg076_344_5,car).']	['hasVelocity(seg076_344_1,fast).', 'hasVelocity(seg076_344_2,above_medium).', 'hasVelocity(seg076_344_3,above_medium).', 'hasVelocity(seg076_344_4,very_slow).', 'hasVelocity(seg076_344_5,very_slow).']	['hasAcceleration(seg076_344_1,much_faster).', 'hasAcceleration(seg076_344_2,slightly_faster).', 'hasAcceleration(seg076_344_3,much_faster).', 'hasAcceleration(seg076_344_4,unchanged).', 'hasAcceleration(seg076_344_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_344_0,seg076_344_1).', 'previousSegmentRelation(seg076_344_1,seg076_344_2).', 'previousSegmentRelation(seg076_344_2,seg076_344_3).', 'previousSegmentRelation(seg076_344_3,seg076_344_4).', 'previousSegmentRelation(seg076_344_4,seg076_344_5).']	hasStopPoint(seg076_344_0,none).	['hasStopPoint(seg076_344_1,none).', 'hasStopPoint(seg076_344_2,none).', 'hasStopPoint(seg076_344_3,none).', 'hasStopPoint(seg076_344_4,none).', 'hasStopPoint(seg076_344_5,none).']
4	['car']	segment(seg076_345_0).	['segment(seg076_345_1).', 'segment(seg076_345_2).', 'segment(seg076_345_3).', 'segment(seg076_345_4).', 'segment(seg076_345_5).']	['hasTransportMode(seg076_345_0,bike).', 'hasTransportMode(seg076_345_0,bus).', 'hasTransportMode(seg076_345_0,walk).']	['hasTransportMode(seg076_345_0,car).']	hasVelocity(seg076_345_0,very_fast).	hasAcceleration(seg076_345_0,much_faster).	empty	empty	['hasKnownTransportMode(seg076_345_1,car).', 'hasKnownTransportMode(seg076_345_2,car).', 'hasKnownTransportMode(seg076_345_3,car).', 'hasKnownTransportMode(seg076_345_4,car).', 'hasKnownTransportMode(seg076_345_5,car).']	['hasVelocity(seg076_345_1,very_fast).', 'hasVelocity(seg076_345_2,fast).', 'hasVelocity(seg076_345_3,above_medium).', 'hasVelocity(seg076_345_4,above_medium).', 'hasVelocity(seg076_345_5,very_slow).']	['hasAcceleration(seg076_345_1,faster).', 'hasAcceleration(seg076_345_2,much_faster).', 'hasAcceleration(seg076_345_3,slightly_faster).', 'hasAcceleration(seg076_345_4,much_faster).', 'hasAcceleration(seg076_345_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_345_0,seg076_345_1).', 'previousSegmentRelation(seg076_345_1,seg076_345_2).', 'previousSegmentRelation(seg076_345_2,seg076_345_3).', 'previousSegmentRelation(seg076_345_3,seg076_345_4).', 'previousSegmentRelation(seg076_345_4,seg076_345_5).']	hasStopPoint(seg076_345_0,none).	['hasStopPoint(seg076_345_1,none).', 'hasStopPoint(seg076_345_2,none).', 'hasStopPoint(seg076_345_3,none).', 'hasStopPoint(seg076_345_4,none).', 'hasStopPoint(seg076_345_5,none).']
5	['car']	segment(seg076_346_0).	['segment(seg076_346_1).', 'segment(seg076_346_2).', 'segment(seg076_346_3).', 'segment(seg076_346_4).', 'segment(seg076_346_5).']	['hasTransportMode(seg076_346_0,bike).', 'hasTransportMode(seg076_346_0,bus).', 'hasTransportMode(seg076_346_0,walk).']	['hasTransportMode(seg076_346_0,car).']	hasVelocity(seg076_346_0,medium).	hasAcceleration(seg076_346_0,much_slower).	empty	empty	['hasKnownTransportMode(seg076_346_1,car).', 'hasKnownTransportMode(seg076_346_2,car).', 'hasKnownTransportMode(seg076_346_3,car).', 'hasKnownTransportMode(seg076_346_4,car).', 'hasKnownTransportMode(seg076_346_5,car).']	['hasVelocity(seg076_346_1,very_fast).', 'hasVelocity(seg076_346_2,above_medium).', 'hasVelocity(seg076_346_3,fast).', 'hasVelocity(seg076_346_4,above_medium).', 'hasVelocity(seg076_346_5,above_medium).']	['hasAcceleration(seg076_346_1,much_faster).', 'hasAcceleration(seg076_346_2,slower).', 'hasAcceleration(seg076_346_3,much_faster).', 'hasAcceleration(seg076_346_4,slightly_faster).', 'hasAcceleration(seg076_346_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_346_0,seg076_346_1).', 'previousSegmentRelation(seg076_346_1,seg076_346_2).', 'previousSegmentRelation(seg076_346_2,seg076_346_3).', 'previousSegmentRelation(seg076_346_3,seg076_346_4).', 'previousSegmentRelation(seg076_346_4,seg076_346_5).']	hasStopPoint(seg076_346_0,none).	['hasStopPoint(seg076_346_1,none).', 'hasStopPoint(seg076_346_2,none).', 'hasStopPoint(seg076_346_3,none).', 'hasStopPoint(seg076_346_4,none).', 'hasStopPoint(seg076_346_5,none).']
6	['car']	segment(seg076_347_0).	['segment(seg076_347_1).', 'segment(seg076_347_2).', 'segment(seg076_347_3).', 'segment(seg076_347_4).', 'segment(seg076_347_5).']	['hasTransportMode(seg076_347_0,bike).', 'hasTransportMode(seg076_347_0,bus).', 'hasTransportMode(seg076_347_0,walk).']	['hasTransportMode(seg076_347_0,car).']	hasVelocity(seg076_347_0,medium).	hasAcceleration(seg076_347_0,unchanged).	empty	empty	['hasKnownTransportMode(seg076_347_1,car).', 'hasKnownTransportMode(seg076_347_2,car).', 'hasKnownTransportMode(seg076_347_3,car).', 'hasKnownTransportMode(seg076_347_4,car).', 'hasKnownTransportMode(seg076_347_5,car).']	['hasVelocity(seg076_347_1,medium).', 'hasVelocity(seg076_347_2,above_medium).', 'hasVelocity(seg076_347_3,above_medium).', 'hasVelocity(seg076_347_4,fast).', 'hasVelocity(seg076_347_5,above_medium).']	['hasAcceleration(seg076_347_1,much_slower).', 'hasAcceleration(seg076_347_2,slower).', 'hasAcceleration(seg076_347_3,slower).', 'hasAcceleration(seg076_347_4,much_faster).', 'hasAcceleration(seg076_347_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_347_0,seg076_347_1).', 'previousSegmentRelation(seg076_347_1,seg076_347_2).', 'previousSegmentRelation(seg076_347_2,seg076_347_3).', 'previousSegmentRelation(seg076_347_3,seg076_347_4).', 'previousSegmentRelation(seg076_347_4,seg076_347_5).']	hasStopPoint(seg076_347_0,none).	['hasStopPoint(seg076_347_1,none).', 'hasStopPoint(seg076_347_2,none).', 'hasStopPoint(seg076_347_3,none).', 'hasStopPoint(seg076_347_4,none).', 'hasStopPoint(seg076_347_5,none).']
7	['car']	segment(seg076_348_0).	['segment(seg076_348_1).', 'segment(seg076_348_2).', 'segment(seg076_348_3).', 'segment(seg076_348_4).', 'segment(seg076_348_5).']	['hasTransportMode(seg076_348_0,bike).', 'hasTransportMode(seg076_348_0,bus).', 'hasTransportMode(seg076_348_0,walk).']	['hasTransportMode(seg076_348_0,car).']	hasVelocity(seg076_348_0,medium).	hasAcceleration(seg076_348_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg076_348_1,car).', 'hasKnownTransportMode(seg076_348_2,car).', 'hasKnownTransportMode(seg076_348_3,car).', 'hasKnownTransportMode(seg076_348_4,car).', 'hasKnownTransportMode(seg076_348_5,car).']	['hasVelocity(seg076_348_1,medium).', 'hasVelocity(seg076_348_2,below_medium).', 'hasVelocity(seg076_348_3,above_medium).', 'hasVelocity(seg076_348_4,above_medium).', 'hasVelocity(seg076_348_5,fast).']	['hasAcceleration(seg076_348_1,unchanged).', 'hasAcceleration(seg076_348_2,much_slower).', 'hasAcceleration(seg076_348_3,slower).', 'hasAcceleration(seg076_348_4,slower).', 'hasAcceleration(seg076_348_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_348_0,seg076_348_1).', 'previousSegmentRelation(seg076_348_1,seg076_348_2).', 'previousSegmentRelation(seg076_348_2,seg076_348_3).', 'previousSegmentRelation(seg076_348_3,seg076_348_4).', 'previousSegmentRelation(seg076_348_4,seg076_348_5).']	hasStopPoint(seg076_348_0,none).	['hasStopPoint(seg076_348_1,none).', 'hasStopPoint(seg076_348_2,none).', 'hasStopPoint(seg076_348_3,none).', 'hasStopPoint(seg076_348_4,none).', 'hasStopPoint(seg076_348_5,none).']
8	['car']	segment(seg076_349_0).	['segment(seg076_349_1).', 'segment(seg076_349_2).', 'segment(seg076_349_3).', 'segment(seg076_349_4).', 'segment(seg076_349_5).']	['hasTransportMode(seg076_349_0,bike).', 'hasTransportMode(seg076_349_0,bus).', 'hasTransportMode(seg076_349_0,walk).']	['hasTransportMode(seg076_349_0,car).']	hasVelocity(seg076_349_0,below_medium).	hasAcceleration(seg076_349_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg076_349_1,car).', 'hasKnownTransportMode(seg076_349_2,car).', 'hasKnownTransportMode(seg076_349_3,car).', 'hasKnownTransportMode(seg076_349_4,car).', 'hasKnownTransportMode(seg076_349_5,car).']	['hasVelocity(seg076_349_1,medium).', 'hasVelocity(seg076_349_2,fast).', 'hasVelocity(seg076_349_3,below_medium).', 'hasVelocity(seg076_349_4,above_medium).', 'hasVelocity(seg076_349_5,above_medium).']	['hasAcceleration(seg076_349_1,slightly_slower).', 'hasAcceleration(seg076_349_2,much_faster).', 'hasAcceleration(seg076_349_3,much_slower).', 'hasAcceleration(seg076_349_4,slower).', 'hasAcceleration(seg076_349_5,slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_349_0,seg076_349_1).', 'previousSegmentRelation(seg076_349_1,seg076_349_2).', 'previousSegmentRelation(seg076_349_2,seg076_349_3).', 'previousSegmentRelation(seg076_349_3,seg076_349_4).', 'previousSegmentRelation(seg076_349_4,seg076_349_5).']	hasStopPoint(seg076_349_0,none).	['hasStopPoint(seg076_349_1,none).', 'hasStopPoint(seg076_349_2,none).', 'hasStopPoint(seg076_349_3,none).', 'hasStopPoint(seg076_349_4,none).', 'hasStopPoint(seg076_349_5,none).']
9	['car']	segment(seg076_350_0).	['segment(seg076_350_1).', 'segment(seg076_350_2).', 'segment(seg076_350_3).', 'segment(seg076_350_4).', 'segment(seg076_350_5).']	['hasTransportMode(seg076_350_0,bike).', 'hasTransportMode(seg076_350_0,bus).', 'hasTransportMode(seg076_350_0,walk).']	['hasTransportMode(seg076_350_0,car).']	hasVelocity(seg076_350_0,fast).	hasAcceleration(seg076_350_0,much_faster).	empty	empty	['hasKnownTransportMode(seg076_350_1,car).', 'hasKnownTransportMode(seg076_350_2,car).', 'hasKnownTransportMode(seg076_350_3,car).', 'hasKnownTransportMode(seg076_350_4,car).', 'hasKnownTransportMode(seg076_350_5,car).']	['hasVelocity(seg076_350_1,below_medium).', 'hasVelocity(seg076_350_2,very_fast).', 'hasVelocity(seg076_350_3,fast).', 'hasVelocity(seg076_350_4,below_medium).', 'hasVelocity(seg076_350_5,above_medium).']	['hasAcceleration(seg076_350_1,slightly_slower).', 'hasAcceleration(seg076_350_2,faster).', 'hasAcceleration(seg076_350_3,much_faster).', 'hasAcceleration(seg076_350_4,much_slower).', 'hasAcceleration(seg076_350_5,slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg076_350_0,seg076_350_1).', 'previousSegmentRelation(seg076_350_1,seg076_350_2).', 'previousSegmentRelation(seg076_350_2,seg076_350_3).', 'previousSegmentRelation(seg076_350_3,seg076_350_4).', 'previousSegmentRelation(seg076_350_4,seg076_350_5).']	hasStopPoint(seg076_350_0,none).	['hasStopPoint(seg076_350_1,none).', 'hasStopPoint(seg076_350_2,none).', 'hasStopPoint(seg076_350_3,none).', 'hasStopPoint(seg076_350_4,none).', 'hasStopPoint(seg076_350_5,none).']
