	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['bus']	segment(seg080_61_0).	['segment(seg080_61_1).', 'segment(seg080_61_2).', 'segment(seg080_61_3).', 'segment(seg080_61_4).', 'segment(seg080_61_5).']	['hasTransportMode(seg080_61_0,bike).', 'hasTransportMode(seg080_61_0,car).', 'hasTransportMode(seg080_61_0,walk).']	['hasTransportMode(seg080_61_0,bus).']	hasVelocity(seg080_61_0,above_medium).	hasAcceleration(seg080_61_0,much_faster).	empty	empty	['hasKnownTransportMode(seg080_61_1,bus).', 'hasKnownTransportMode(seg080_61_2,bus).', 'hasKnownTransportMode(seg080_61_3,bus).', 'hasKnownTransportMode(seg080_61_4,bus).', 'hasKnownTransportMode(seg080_61_5,bus).']	['hasVelocity(seg080_61_1,slow).', 'hasVelocity(seg080_61_2,slow).', 'hasVelocity(seg080_61_3,very_slow).', 'hasVelocity(seg080_61_4,slow).', 'hasVelocity(seg080_61_5,medium).']	['hasAcceleration(seg080_61_1,much_slower).', 'hasAcceleration(seg080_61_2,slightly_faster).', 'hasAcceleration(seg080_61_3,unchanged).', 'hasAcceleration(seg080_61_4,much_slower).', 'hasAcceleration(seg080_61_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_61_0,seg080_61_1).', 'previousSegmentRelation(seg080_61_1,seg080_61_2).', 'previousSegmentRelation(seg080_61_2,seg080_61_3).', 'previousSegmentRelation(seg080_61_3,seg080_61_4).', 'previousSegmentRelation(seg080_61_4,seg080_61_5).']	hasStopPoint(seg080_61_0,none).	['hasStopPoint(seg080_61_1,none).', 'hasStopPoint(seg080_61_2,none).', 'hasStopPoint(seg080_61_3,none).', 'hasStopPoint(seg080_61_4,none).', 'hasStopPoint(seg080_61_5,none).']
1	['bus']	segment(seg080_62_0).	['segment(seg080_62_1).', 'segment(seg080_62_2).', 'segment(seg080_62_3).', 'segment(seg080_62_4).', 'segment(seg080_62_5).']	['hasTransportMode(seg080_62_0,bike).', 'hasTransportMode(seg080_62_0,car).', 'hasTransportMode(seg080_62_0,walk).']	['hasTransportMode(seg080_62_0,bus).']	hasVelocity(seg080_62_0,very_fast).	hasAcceleration(seg080_62_0,much_faster).	empty	empty	['hasKnownTransportMode(seg080_62_1,bus).', 'hasKnownTransportMode(seg080_62_2,bus).', 'hasKnownTransportMode(seg080_62_3,bus).', 'hasKnownTransportMode(seg080_62_4,bus).', 'hasKnownTransportMode(seg080_62_5,bus).']	['hasVelocity(seg080_62_1,above_medium).', 'hasVelocity(seg080_62_2,below_medium).', 'hasVelocity(seg080_62_3,slow).', 'hasVelocity(seg080_62_4,very_slow).', 'hasVelocity(seg080_62_5,slow).']	['hasAcceleration(seg080_62_1,much_faster).', 'hasAcceleration(seg080_62_2,much_slower).', 'hasAcceleration(seg080_62_3,slightly_faster).', 'hasAcceleration(seg080_62_4,unchanged).', 'hasAcceleration(seg080_62_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_62_0,seg080_62_1).', 'previousSegmentRelation(seg080_62_1,seg080_62_2).', 'previousSegmentRelation(seg080_62_2,seg080_62_3).', 'previousSegmentRelation(seg080_62_3,seg080_62_4).', 'previousSegmentRelation(seg080_62_4,seg080_62_5).']	hasStopPoint(seg080_62_0,none).	['hasStopPoint(seg080_62_1,none).', 'hasStopPoint(seg080_62_2,none).', 'hasStopPoint(seg080_62_3,none).', 'hasStopPoint(seg080_62_4,none).', 'hasStopPoint(seg080_62_5,none).']
2	['bus']	segment(seg080_63_0).	['segment(seg080_63_1).', 'segment(seg080_63_2).', 'segment(seg080_63_3).', 'segment(seg080_63_4).', 'segment(seg080_63_5).']	['hasTransportMode(seg080_63_0,bike).', 'hasTransportMode(seg080_63_0,car).', 'hasTransportMode(seg080_63_0,walk).']	['hasTransportMode(seg080_63_0,bus).']	hasVelocity(seg080_63_0,above_medium).	hasAcceleration(seg080_63_0,much_slower).	empty	empty	['hasKnownTransportMode(seg080_63_1,bus).', 'hasKnownTransportMode(seg080_63_2,bus).', 'hasKnownTransportMode(seg080_63_3,bus).', 'hasKnownTransportMode(seg080_63_4,bus).', 'hasKnownTransportMode(seg080_63_5,bus).']	['hasVelocity(seg080_63_1,very_fast).', 'hasVelocity(seg080_63_2,very_slow).', 'hasVelocity(seg080_63_3,below_medium).', 'hasVelocity(seg080_63_4,slow).', 'hasVelocity(seg080_63_5,very_slow).']	['hasAcceleration(seg080_63_1,much_faster).', 'hasAcceleration(seg080_63_2,slower).', 'hasAcceleration(seg080_63_3,much_slower).', 'hasAcceleration(seg080_63_4,slightly_faster).', 'hasAcceleration(seg080_63_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_63_0,seg080_63_1).', 'previousSegmentRelation(seg080_63_1,seg080_63_2).', 'previousSegmentRelation(seg080_63_2,seg080_63_3).', 'previousSegmentRelation(seg080_63_3,seg080_63_4).', 'previousSegmentRelation(seg080_63_4,seg080_63_5).']	hasStopPoint(seg080_63_0,none).	['hasStopPoint(seg080_63_1,none).', 'hasStopPoint(seg080_63_2,none).', 'hasStopPoint(seg080_63_3,none).', 'hasStopPoint(seg080_63_4,none).', 'hasStopPoint(seg080_63_5,none).']
3	['bus']	segment(seg080_64_0).	['segment(seg080_64_1).', 'segment(seg080_64_2).', 'segment(seg080_64_3).', 'segment(seg080_64_4).', 'segment(seg080_64_5).']	['hasTransportMode(seg080_64_0,bike).', 'hasTransportMode(seg080_64_0,car).', 'hasTransportMode(seg080_64_0,walk).']	['hasTransportMode(seg080_64_0,bus).']	hasVelocity(seg080_64_0,very_fast).	hasAcceleration(seg080_64_0,much_faster).	empty	empty	['hasKnownTransportMode(seg080_64_1,bus).', 'hasKnownTransportMode(seg080_64_2,bus).', 'hasKnownTransportMode(seg080_64_3,bus).', 'hasKnownTransportMode(seg080_64_4,bus).', 'hasKnownTransportMode(seg080_64_5,bus).']	['hasVelocity(seg080_64_1,above_medium).', 'hasVelocity(seg080_64_2,slow).', 'hasVelocity(seg080_64_3,very_slow).', 'hasVelocity(seg080_64_4,below_medium).', 'hasVelocity(seg080_64_5,slow).']	['hasAcceleration(seg080_64_1,much_slower).', 'hasAcceleration(seg080_64_2,unchanged).', 'hasAcceleration(seg080_64_3,slower).', 'hasAcceleration(seg080_64_4,much_slower).', 'hasAcceleration(seg080_64_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_64_0,seg080_64_1).', 'previousSegmentRelation(seg080_64_1,seg080_64_2).', 'previousSegmentRelation(seg080_64_2,seg080_64_3).', 'previousSegmentRelation(seg080_64_3,seg080_64_4).', 'previousSegmentRelation(seg080_64_4,seg080_64_5).']	hasStopPoint(seg080_64_0,none).	['hasStopPoint(seg080_64_1,none).', 'hasStopPoint(seg080_64_2,none).', 'hasStopPoint(seg080_64_3,none).', 'hasStopPoint(seg080_64_4,none).', 'hasStopPoint(seg080_64_5,none).']
4	['bus']	segment(seg080_65_0).	['segment(seg080_65_1).', 'segment(seg080_65_2).', 'segment(seg080_65_3).', 'segment(seg080_65_4).', 'segment(seg080_65_5).']	['hasTransportMode(seg080_65_0,bike).', 'hasTransportMode(seg080_65_0,car).', 'hasTransportMode(seg080_65_0,walk).']	['hasTransportMode(seg080_65_0,bus).']	hasVelocity(seg080_65_0,very_fast).	hasAcceleration(seg080_65_0,much_slower).	empty	empty	['hasKnownTransportMode(seg080_65_1,bus).', 'hasKnownTransportMode(seg080_65_2,bus).', 'hasKnownTransportMode(seg080_65_3,bus).', 'hasKnownTransportMode(seg080_65_4,bus).', 'hasKnownTransportMode(seg080_65_5,bus).']	['hasVelocity(seg080_65_1,very_fast).', 'hasVelocity(seg080_65_2,above_medium).', 'hasVelocity(seg080_65_3,slow).', 'hasVelocity(seg080_65_4,very_slow).', 'hasVelocity(seg080_65_5,below_medium).']	['hasAcceleration(seg080_65_1,much_faster).', 'hasAcceleration(seg080_65_2,much_faster).', 'hasAcceleration(seg080_65_3,unchanged).', 'hasAcceleration(seg080_65_4,slower).', 'hasAcceleration(seg080_65_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_65_0,seg080_65_1).', 'previousSegmentRelation(seg080_65_1,seg080_65_2).', 'previousSegmentRelation(seg080_65_2,seg080_65_3).', 'previousSegmentRelation(seg080_65_3,seg080_65_4).', 'previousSegmentRelation(seg080_65_4,seg080_65_5).']	hasStopPoint(seg080_65_0,none).	['hasStopPoint(seg080_65_1,none).', 'hasStopPoint(seg080_65_2,none).', 'hasStopPoint(seg080_65_3,none).', 'hasStopPoint(seg080_65_4,none).', 'hasStopPoint(seg080_65_5,none).']
5	['bus']	segment(seg080_66_0).	['segment(seg080_66_1).', 'segment(seg080_66_2).', 'segment(seg080_66_3).', 'segment(seg080_66_4).', 'segment(seg080_66_5).']	['hasTransportMode(seg080_66_0,bike).', 'hasTransportMode(seg080_66_0,car).', 'hasTransportMode(seg080_66_0,walk).']	['hasTransportMode(seg080_66_0,bus).']	hasVelocity(seg080_66_0,medium).	hasAcceleration(seg080_66_0,much_slower).	empty	empty	['hasKnownTransportMode(seg080_66_1,bus).', 'hasKnownTransportMode(seg080_66_2,bus).', 'hasKnownTransportMode(seg080_66_3,bus).', 'hasKnownTransportMode(seg080_66_4,bus).', 'hasKnownTransportMode(seg080_66_5,bus).']	['hasVelocity(seg080_66_1,very_fast).', 'hasVelocity(seg080_66_2,slow).', 'hasVelocity(seg080_66_3,above_medium).', 'hasVelocity(seg080_66_4,slow).', 'hasVelocity(seg080_66_5,very_slow).']	['hasAcceleration(seg080_66_1,much_slower).', 'hasAcceleration(seg080_66_2,much_slower).', 'hasAcceleration(seg080_66_3,much_faster).', 'hasAcceleration(seg080_66_4,unchanged).', 'hasAcceleration(seg080_66_5,slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_66_0,seg080_66_1).', 'previousSegmentRelation(seg080_66_1,seg080_66_2).', 'previousSegmentRelation(seg080_66_2,seg080_66_3).', 'previousSegmentRelation(seg080_66_3,seg080_66_4).', 'previousSegmentRelation(seg080_66_4,seg080_66_5).']	hasStopPoint(seg080_66_0,none).	['hasStopPoint(seg080_66_1,none).', 'hasStopPoint(seg080_66_2,none).', 'hasStopPoint(seg080_66_3,none).', 'hasStopPoint(seg080_66_4,none).', 'hasStopPoint(seg080_66_5,none).']
6	['bus']	segment(seg080_67_0).	['segment(seg080_67_1).', 'segment(seg080_67_2).', 'segment(seg080_67_3).', 'segment(seg080_67_4).', 'segment(seg080_67_5).']	['hasTransportMode(seg080_67_0,bike).', 'hasTransportMode(seg080_67_0,car).', 'hasTransportMode(seg080_67_0,walk).']	['hasTransportMode(seg080_67_0,bus).']	hasVelocity(seg080_67_0,above_medium).	hasAcceleration(seg080_67_0,much_faster).	empty	empty	['hasKnownTransportMode(seg080_67_1,bus).', 'hasKnownTransportMode(seg080_67_2,bus).', 'hasKnownTransportMode(seg080_67_3,bus).', 'hasKnownTransportMode(seg080_67_4,bus).', 'hasKnownTransportMode(seg080_67_5,bus).']	['hasVelocity(seg080_67_1,medium).', 'hasVelocity(seg080_67_2,above_medium).', 'hasVelocity(seg080_67_3,slow).', 'hasVelocity(seg080_67_4,above_medium).', 'hasVelocity(seg080_67_5,slow).']	['hasAcceleration(seg080_67_1,much_slower).', 'hasAcceleration(seg080_67_2,much_faster).', 'hasAcceleration(seg080_67_3,much_slower).', 'hasAcceleration(seg080_67_4,much_faster).', 'hasAcceleration(seg080_67_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_67_0,seg080_67_1).', 'previousSegmentRelation(seg080_67_1,seg080_67_2).', 'previousSegmentRelation(seg080_67_2,seg080_67_3).', 'previousSegmentRelation(seg080_67_3,seg080_67_4).', 'previousSegmentRelation(seg080_67_4,seg080_67_5).']	hasStopPoint(seg080_67_0,none).	['hasStopPoint(seg080_67_1,none).', 'hasStopPoint(seg080_67_2,none).', 'hasStopPoint(seg080_67_3,none).', 'hasStopPoint(seg080_67_4,none).', 'hasStopPoint(seg080_67_5,none).']
7	['bus']	segment(seg080_68_0).	['segment(seg080_68_1).', 'segment(seg080_68_2).', 'segment(seg080_68_3).', 'segment(seg080_68_4).', 'segment(seg080_68_5).']	['hasTransportMode(seg080_68_0,bike).', 'hasTransportMode(seg080_68_0,car).', 'hasTransportMode(seg080_68_0,walk).']	['hasTransportMode(seg080_68_0,bus).']	hasVelocity(seg080_68_0,above_medium).	hasAcceleration(seg080_68_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg080_68_1,bus).', 'hasKnownTransportMode(seg080_68_2,bus).', 'hasKnownTransportMode(seg080_68_3,bus).', 'hasKnownTransportMode(seg080_68_4,bus).', 'hasKnownTransportMode(seg080_68_5,bus).']	['hasVelocity(seg080_68_1,above_medium).', 'hasVelocity(seg080_68_2,very_fast).', 'hasVelocity(seg080_68_3,above_medium).', 'hasVelocity(seg080_68_4,slow).', 'hasVelocity(seg080_68_5,above_medium).']	['hasAcceleration(seg080_68_1,much_faster).', 'hasAcceleration(seg080_68_2,much_faster).', 'hasAcceleration(seg080_68_3,much_faster).', 'hasAcceleration(seg080_68_4,much_slower).', 'hasAcceleration(seg080_68_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_68_0,seg080_68_1).', 'previousSegmentRelation(seg080_68_1,seg080_68_2).', 'previousSegmentRelation(seg080_68_2,seg080_68_3).', 'previousSegmentRelation(seg080_68_3,seg080_68_4).', 'previousSegmentRelation(seg080_68_4,seg080_68_5).']	hasStopPoint(seg080_68_0,none).	['hasStopPoint(seg080_68_1,none).', 'hasStopPoint(seg080_68_2,none).', 'hasStopPoint(seg080_68_3,none).', 'hasStopPoint(seg080_68_4,none).', 'hasStopPoint(seg080_68_5,none).']
8	['bus']	segment(seg080_69_0).	['segment(seg080_69_1).', 'segment(seg080_69_2).', 'segment(seg080_69_3).', 'segment(seg080_69_4).', 'segment(seg080_69_5).']	['hasTransportMode(seg080_69_0,bike).', 'hasTransportMode(seg080_69_0,car).', 'hasTransportMode(seg080_69_0,walk).']	['hasTransportMode(seg080_69_0,bus).']	hasVelocity(seg080_69_0,below_medium).	hasAcceleration(seg080_69_0,much_slower).	empty	empty	['hasKnownTransportMode(seg080_69_1,bus).', 'hasKnownTransportMode(seg080_69_2,bus).', 'hasKnownTransportMode(seg080_69_3,bus).', 'hasKnownTransportMode(seg080_69_4,bus).', 'hasKnownTransportMode(seg080_69_5,bus).']	['hasVelocity(seg080_69_1,above_medium).', 'hasVelocity(seg080_69_2,above_medium).', 'hasVelocity(seg080_69_3,very_fast).', 'hasVelocity(seg080_69_4,above_medium).', 'hasVelocity(seg080_69_5,slow).']	['hasAcceleration(seg080_69_1,slightly_slower).', 'hasAcceleration(seg080_69_2,much_slower).', 'hasAcceleration(seg080_69_3,much_faster).', 'hasAcceleration(seg080_69_4,much_faster).', 'hasAcceleration(seg080_69_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_69_0,seg080_69_1).', 'previousSegmentRelation(seg080_69_1,seg080_69_2).', 'previousSegmentRelation(seg080_69_2,seg080_69_3).', 'previousSegmentRelation(seg080_69_3,seg080_69_4).', 'previousSegmentRelation(seg080_69_4,seg080_69_5).']	hasStopPoint(seg080_69_0,none).	['hasStopPoint(seg080_69_1,none).', 'hasStopPoint(seg080_69_2,none).', 'hasStopPoint(seg080_69_3,none).', 'hasStopPoint(seg080_69_4,none).', 'hasStopPoint(seg080_69_5,none).']
9	['bus']	segment(seg080_70_0).	['segment(seg080_70_1).', 'segment(seg080_70_2).', 'segment(seg080_70_3).', 'segment(seg080_70_4).', 'segment(seg080_70_5).']	['hasTransportMode(seg080_70_0,bike).', 'hasTransportMode(seg080_70_0,car).', 'hasTransportMode(seg080_70_0,walk).']	['hasTransportMode(seg080_70_0,bus).']	hasVelocity(seg080_70_0,medium).	hasAcceleration(seg080_70_0,much_faster).	empty	empty	['hasKnownTransportMode(seg080_70_1,bus).', 'hasKnownTransportMode(seg080_70_2,bus).', 'hasKnownTransportMode(seg080_70_3,bus).', 'hasKnownTransportMode(seg080_70_4,bus).', 'hasKnownTransportMode(seg080_70_5,bus).']	['hasVelocity(seg080_70_1,below_medium).', 'hasVelocity(seg080_70_2,very_fast).', 'hasVelocity(seg080_70_3,above_medium).', 'hasVelocity(seg080_70_4,very_fast).', 'hasVelocity(seg080_70_5,above_medium).']	['hasAcceleration(seg080_70_1,much_slower).', 'hasAcceleration(seg080_70_2,much_faster).', 'hasAcceleration(seg080_70_3,much_slower).', 'hasAcceleration(seg080_70_4,much_faster).', 'hasAcceleration(seg080_70_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg080_70_0,seg080_70_1).', 'previousSegmentRelation(seg080_70_1,seg080_70_2).', 'previousSegmentRelation(seg080_70_2,seg080_70_3).', 'previousSegmentRelation(seg080_70_3,seg080_70_4).', 'previousSegmentRelation(seg080_70_4,seg080_70_5).']	hasStopPoint(seg080_70_0,none).	['hasStopPoint(seg080_70_1,none).', 'hasStopPoint(seg080_70_2,none).', 'hasStopPoint(seg080_70_3,none).', 'hasStopPoint(seg080_70_4,none).', 'hasStopPoint(seg080_70_5,none).']
