	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
1769	['walk']	2011-09-26 00:14:20	2011-09-26 00:14:37	101.2277909320365	6.0	-1.0	False	1
1770	['walk']	2011-09-26 00:14:37	2011-09-26 00:15:04	100.44530661767658	4.0	-2.0	False	0
1771	['walk']	2011-09-26 00:15:04	2011-09-26 00:15:10	168.42799715603735	28.0	24.0	False	0
1772	['walk']	2011-09-26 00:15:10	2011-09-26 00:15:12	125.54333514761692	63.0	35.0	False	0
1773	['walk']	2011-09-26 00:15:12	2011-09-26 00:15:14	102.0307645891871	51.0	-12.0	False	0
1774	['walk']	2011-09-26 00:15:14	2011-09-26 00:15:20	100.17042904857209	17.0	-34.0	False	0
1775	['walk']	2011-09-26 00:15:20	2011-09-26 00:15:38	101.56785213281583	6.0	-11.0	False	0
1776	['walk']	2011-09-26 00:15:38	2011-09-26 00:15:45	100.12493798856599	14.0	8.0	False	0
1777	['walk']	2011-09-26 00:15:45	2011-09-26 00:15:46	171.46915897820833	171.0	157.0	False	0
1778	['walk']	2011-09-26 00:15:46	2011-09-26 00:15:52	149.90148374303416	25.0	-146.0	False	0
1779	['walk']	2011-09-26 00:15:52	2011-09-26 00:15:58	106.2971721066315	18.0	-7.0	False	0
1780	['walk']	2011-09-26 00:15:58	2011-09-26 00:16:59	101.1532752541953	2.0	-16.0	False	3
1781	['walk']	2011-09-26 00:16:59	2011-09-26 00:17:48	100.57796298041654	2.0	0.0	False	0
1782	['walk']	2011-09-26 00:17:48	2011-09-26 00:18:44	101.82809985414698	2.0	0.0	False	1
1783	['walk']	2011-09-26 00:18:44	2011-09-26 00:19:50	101.32827057296875	2.0	0.0	False	4
1784	['walk']	2011-09-26 00:19:50	2011-09-26 00:20:31	100.32177329304012	2.0	0.0	False	1
1785	['walk']	2011-09-26 00:20:31	2011-09-26 00:21:05	100.08465036193016	3.0	1.0	False	0
1786	['walk']	2011-09-26 00:21:05	2011-09-26 00:21:23	131.20369936290692	7.0	4.0	False	0
1787	['walk']	2011-09-26 00:21:23	2011-09-26 00:22:10	100.9232170064617	2.0	-5.0	False	2
1788	['walk']	2011-09-26 00:22:10	2011-09-26 00:22:32	100.77430039429929	5.0	3.0	False	0
1789	['walk']	2011-09-26 00:22:32	2011-09-26 00:23:07	101.48144029559404	3.0	-2.0	False	0
1790	['walk']	2011-09-26 00:23:07	2011-09-26 00:23:26	136.56845885028721	7.0	4.0	False	1
1791	['walk']	2011-09-26 00:23:26	2011-09-26 00:24:02	101.27228866450174	3.0	-4.0	False	0
1792	['walk']	2011-09-26 00:24:02	2011-09-26 00:24:44	100.40329316446203	2.0	-1.0	False	1
