	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
594	['walk']	2008-07-31 01:54:17	2008-07-31 01:54:37	119.20076922858385	6.0	4.0	False	1
595	['walk']	2008-07-31 01:54:37	2008-07-31 01:54:47	101.37494054835219	10.0	4.0	False	0
596	['walk']	2008-07-31 01:54:47	2008-07-31 01:55:49	101.855275792682	2.0	-8.0	False	0
597	['walk']	2008-07-31 01:55:49	2008-07-31 01:56:19	104.73163690114707	3.0	1.0	False	0
598	['walk']	2008-07-31 01:56:19	2008-07-31 01:56:55	100.36993029212753	3.0	0.0	False	0
599	['walk']	2008-07-31 01:56:55	2008-07-31 01:58:03	100.08768559867703	1.0	-2.0	False	0
600	['walk']	2008-07-31 01:58:03	2008-07-31 02:00:02	100.61588263484151	1.0	0.0	False	2
601	['walk']	2008-07-31 02:00:02	2008-07-31 02:00:25	119.45928996715583	5.0	4.0	False	0
602	['walk']	2008-07-31 02:00:25	2008-07-31 02:01:32	106.06093412911429	2.0	-3.0	False	0
603	['walk']	2008-07-31 02:01:32	2008-07-31 02:02:12	102.58634931875696	3.0	1.0	False	0
604	['walk']	2008-07-31 02:02:12	2008-07-31 02:03:02	107.13110370337617	2.0	-1.0	False	0
605	['walk']	2008-07-31 02:03:02	2008-07-31 02:04:01	103.4865425515217	2.0	0.0	False	0
606	['walk']	2008-07-31 02:04:01	2008-07-31 02:04:15	104.16337043347082	7.0	5.0	False	0
607	['walk']	2008-07-31 02:04:15	2008-07-31 02:05:09	101.93626577273767	2.0	-5.0	False	0
608	['walk']	2008-07-31 02:05:09	2008-07-31 02:05:33	152.06063135303486	6.0	4.0	False	0
609	['walk']	2008-07-31 02:05:33	2008-07-31 02:05:52	183.55666178956722	10.0	4.0	False	0
