	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
1509	['car']	2007-09-08 00:49:53	2007-09-08 00:49:53	146.20971281420523	0.0	0.0	False	0
1510	['car']	2007-09-08 00:49:53	2007-09-08 00:50:43	581.7232995369051	12.0	12.0	False	0
1511	['car']	2007-09-08 00:50:43	2007-09-08 00:51:24	768.1108877505213	19.0	7.0	False	0
1512	['car']	2007-09-08 00:51:24	2007-09-08 00:51:50	632.7624090855288	24.0	5.0	False	0
1513	['car']	2007-09-08 00:51:50	2007-09-08 00:52:34	385.4202438451109	9.0	-15.0	False	0
1514	['car']	2007-09-08 00:52:34	2007-09-08 00:52:57	166.79874306798789	7.0	-2.0	False	0
1515	['car', 'walk']	2007-09-08 00:52:57	2007-09-08 00:58:03	281.1624455905904	1.0	-6.0	True	0
1516	['walk']	2007-09-08 00:58:03	2007-09-08 01:00:47	231.98672452616228	1.0	0.0	False	0
1517	['walk']	2007-09-08 01:00:47	2007-09-08 01:10:00	186.0593761453782	0.0	-1.0	False	0
1518	['walk']	2007-09-08 01:10:00	2007-09-08 01:10:37	277.47704822251296	7.0	7.0	False	0
