	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
704	['bus']	2011-11-15 01:24:37	2011-11-15 01:25:17	121.23301679300094	3.0	-81.0	False	0
705	['bus']	2011-11-15 01:25:17	2011-11-15 01:25:32	104.94869136878684	7.0	4.0	False	0
706	['bus']	2011-11-15 01:25:32	2011-11-15 01:26:32	142.61800771714329	2.0	-5.0	False	1
707	['bus']	2011-11-15 01:26:32	2011-11-15 01:27:12	102.5325046569489	3.0	1.0	False	0
708	['bus']	2011-11-15 01:27:12	2011-11-15 01:28:42	101.24919795932567	1.0	-2.0	False	2
709	['bus']	2011-11-15 01:28:42	2011-11-15 01:29:12	131.9702554265872	4.0	3.0	False	0
710	['bus']	2011-11-15 01:29:12	2011-11-15 01:29:17	122.5526505416715	25.0	21.0	False	0
711	['bus']	2011-11-15 01:29:17	2011-11-15 01:29:22	145.91778036636003	29.0	4.0	False	0
712	['bus']	2011-11-15 01:29:22	2011-11-15 01:29:27	148.65049228234642	30.0	1.0	False	0
713	['bus']	2011-11-15 01:29:27	2011-11-15 01:29:32	139.18591977290342	28.0	-2.0	False	0
714	['bus']	2011-11-15 01:29:32	2011-11-15 01:29:37	126.03188347872657	25.0	-3.0	False	0
715	['bus']	2011-11-15 01:29:37	2011-11-15 01:29:42	101.4966436839312	20.0	-5.0	False	0
716	['bus']	2011-11-15 01:29:42	2011-11-15 01:29:57	115.71181033288967	8.0	-12.0	False	0
717	['bus']	2011-11-15 01:29:57	2011-11-15 01:30:07	122.00838216909048	12.0	4.0	False	0
718	['bus']	2011-11-15 01:30:07	2011-11-15 01:30:17	147.02057959199558	15.0	3.0	False	0
719	['bus']	2011-11-15 01:30:17	2011-11-15 01:30:22	100.81902214573597	20.0	5.0	False	0
720	['bus']	2011-11-15 01:30:22	2011-11-15 01:30:42	104.72646194545021	5.0	-15.0	False	0
721	['bus']	2011-11-15 01:30:42	2011-11-15 01:31:07	115.6361434549279	5.0	0.0	False	0
722	['bus']	2011-11-15 01:31:07	2011-11-15 01:31:17	132.27083073402687	13.0	8.0	False	0
723	['bus']	2011-11-15 01:31:17	2011-11-15 01:31:27	149.40545597095482	15.0	2.0	False	0
724	['bus']	2011-11-15 01:31:27	2011-11-15 01:31:32	103.63346287245618	21.0	6.0	False	0
725	['bus']	2011-11-15 01:31:32	2011-11-15 01:31:42	134.64687172191017	13.0	-8.0	False	0
726	['bus']	2011-11-15 01:31:42	2011-11-15 01:33:20	100.35507826644125	1.0	-12.0	False	1
727	['bus']	2011-11-15 01:33:20	2011-11-15 01:33:47	155.54274666300822	6.0	5.0	False	0
728	['bus']	2011-11-15 01:33:47	2011-11-15 01:33:52	113.27757408962643	23.0	17.0	False	0
729	['bus']	2011-11-15 01:33:52	2011-11-15 01:34:12	117.6735810139051	6.0	-17.0	False	0
730	['bus']	2011-11-15 01:34:12	2011-11-15 01:34:47	124.93255686572279	4.0	-2.0	False	0
731	['bus']	2011-11-15 01:34:47	2011-11-15 01:35:02	118.04109403928379	8.0	4.0	False	0
732	['bus']	2011-11-15 01:35:02	2011-11-15 01:35:27	116.40022202375272	5.0	-3.0	False	0
733	['bus']	2011-11-15 01:35:27	2011-11-15 01:36:12	126.08028374448674	3.0	-2.0	False	0
734	['bus']	2011-11-15 01:36:12	2011-11-15 01:36:22	135.98872921614998	14.0	11.0	False	0
735	['bus']	2011-11-15 01:36:22	2011-11-15 01:36:32	113.1073046511503	11.0	-3.0	False	0
736	['bus']	2011-11-15 01:36:32	2011-11-15 01:36:47	137.2407365753631	9.0	-2.0	False	0
737	['bus']	2011-11-15 01:36:47	2011-11-15 01:36:52	100.63519929992091	20.0	11.0	False	0
738	['bus']	2011-11-15 01:36:52	2011-11-15 01:36:57	109.4338090293529	22.0	2.0	False	0
739	['bus']	2011-11-15 01:36:57	2011-11-15 01:37:02	101.66371487393897	20.0	-2.0	False	0
740	['walk']	2011-11-15 01:37:02	2011-11-15 01:37:37	100.0809125270745	3.0	-17.0	False	0
741	['walk']	2011-11-15 01:37:37	2011-11-15 01:39:17	106.93986428225253	1.0	-2.0	False	0
742	['walk']	2011-11-15 01:39:17	2011-11-15 01:40:37	104.78374948585677	1.0	0.0	False	0
743	['walk']	2011-11-15 01:40:37	2011-11-15 01:42:22	107.42861215484668	1.0	0.0	False	0
744	['walk']	2011-11-15 01:42:22	2011-11-15 01:43:27	106.55971520095945	2.0	1.0	False	0
745	['walk']	2011-11-15 01:43:27	2011-11-15 01:44:42	104.87560309138968	1.0	-1.0	False	1
746	['walk']	2011-11-15 01:44:42	2011-11-15 01:45:32	102.15394801373444	2.0	1.0	False	0
747	['walk']	2011-11-15 01:45:32	2011-11-15 01:46:17	3420.492060258106	76.0	74.0	False	1
