	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
60	['bike']	2011-10-20 22:25:10	2011-10-20 22:25:30	105.61220959594884	5.0	-332.0	False	0
61	['bike']	2011-10-20 22:25:30	2011-10-20 22:25:45	108.45284961130777	7.0	2.0	False	0
62	['bike']	2011-10-20 22:25:45	2011-10-20 22:26:00	107.86406413697328	7.0	0.0	False	0
63	['bike']	2011-10-20 22:26:00	2011-10-20 22:26:10	118.09289948511149	12.0	5.0	False	0
64	['bike']	2011-10-20 22:26:10	2011-10-20 22:26:20	100.37152715605185	10.0	-2.0	False	0
65	['bike']	2011-10-20 22:26:20	2011-10-20 22:26:35	100.27139935009046	7.0	-3.0	False	0
66	['bike']	2011-10-20 22:26:35	2011-10-20 22:27:00	111.23467885387501	4.0	-3.0	False	0
67	['bike']	2011-10-20 22:27:00	2011-10-20 22:27:20	103.92489556033662	5.0	1.0	False	0
68	['bike']	2011-10-20 22:27:20	2011-10-20 22:27:35	100.22432489143637	7.0	2.0	False	0
69	['bike']	2011-10-20 22:27:35	2011-10-20 22:27:50	112.03800766230535	7.0	0.0	False	0
70	['bike']	2011-10-20 22:27:50	2011-10-20 22:28:15	107.98207972125215	4.0	-3.0	False	0
71	['bike']	2011-10-20 22:28:15	2011-10-20 22:28:50	124.45230932119549	4.0	0.0	False	0
72	['bike']	2011-10-20 22:28:50	2011-10-20 22:29:10	122.33122665759404	6.0	2.0	False	0
73	['bike']	2011-10-20 22:29:10	2011-10-20 22:29:25	103.43776448503505	7.0	1.0	False	0
74	['bike']	2011-10-20 22:29:25	2011-10-20 22:29:45	116.93189918438043	6.0	-1.0	False	0
75	['bike']	2011-10-20 22:29:45	2011-10-20 22:30:00	108.35368381125352	7.0	1.0	False	0
76	['bike']	2011-10-20 22:30:00	2011-10-20 22:30:10	131.48657718259574	13.0	6.0	False	0
77	['bike']	2011-10-20 22:30:10	2011-10-20 22:30:20	105.76577566514581	11.0	-2.0	False	0
78	['bike']	2011-10-20 22:30:20	2011-10-20 22:31:05	100.25723377896264	2.0	-9.0	False	0
79	['bike']	2011-10-20 22:31:05	2011-10-20 22:31:25	149.32831383184325	7.0	5.0	False	0
80	['bike']	2011-10-20 22:31:25	2011-10-20 22:33:25	191.6338059244915	2.0	-5.0	False	0
81	['bike']	2011-10-20 22:33:25	2011-10-20 22:33:45	106.51539429723225	5.0	3.0	False	0
82	['bike']	2011-10-20 22:33:45	2011-10-20 22:34:25	109.17588386288625	3.0	-2.0	False	0
83	['bike', 'bus']	2011-10-20 22:34:25	2011-10-20 22:35:20	3409.7657221641934	62.0	59.0	True	0
