	Datetime	lat	long	label
0	2008-04-11 11:45:35	39.985566666666706	116.35075	car
1	2008-04-11 11:56:01	39.987666666666705	116.43143333333299	car
2	2008-04-11 11:56:30	39.986166666666705	116.436316666667	car
3	2008-04-11 11:57:23	39.9837	116.442066666667	car
4	2008-04-11 11:59:36	39.9824666666667	116.44393333333299	car
5	2008-04-11 12:05:48	39.9796333333333	116.44821666666701	car
6	2008-04-11 12:06:41	39.980366666666704	116.4495	car
7	2008-04-11 12:07:05	39.982116666666705	116.45068333333299	car
8	2008-04-11 12:07:39	39.98545	116.450883333333	car
9	2008-04-11 12:08:11	39.987066666666706	116.450866666667	car
10	2008-04-11 12:08:40	39.9876	116.451766666667	car
11	2008-04-11 12:08:58	39.9877666666667	116.45275	car
12	2008-04-11 12:09:18	39.9884833333333	116.45256666666701	car
13	2008-04-11 12:10:53	39.98855	116.45206666666701	car
14	2008-04-14 10:23:04	39.983416666666706	116.32743333333299	car
15	2008-04-14 10:23:49	39.9839	116.327316666667	car
16	2008-04-14 10:24:57	39.984466666666705	116.32845	car
17	2008-04-14 10:27:05	39.984933333333295	116.337583333333	car
18	2008-04-14 10:29:21	39.9852666666667	116.341733333333	car
19	2008-04-14 10:39:54	39.9877666666667	116.4303	car
20	2008-04-14 10:40:25	39.98605	116.436566666667	car
21	2008-04-14 10:41:10	39.9841666666667	116.44135	car
22	2008-04-14 10:56:30	39.9797	116.44813333333299	car
23	2008-04-14 10:58:01	39.9812	116.45015	car
24	2008-04-14 10:58:42	39.98365	116.45095	car
25	2008-04-14 10:59:02	39.9860666666667	116.450866666667	car
26	2008-04-14 10:59:15	39.987016666666705	116.450933333333	car
27	2008-04-14 11:02:19	39.986683333333296	116.450483333333	car
28	2008-04-14 11:02:55	39.987066666666706	116.45100000000001	car
29	2008-04-14 11:03:57	39.9876333333333	116.4527	car
30	2008-04-14 11:04:14	39.988383333333296	116.452666666667	car
31	2008-04-14 11:05:25	39.98845	116.451766666667	car
32	2008-04-14 11:06:42	39.9888166666667	116.4517	car
33	2008-04-15 03:58:42	39.9820333333333	116.445316666667	car
34	2008-04-15 03:59:23	39.985066666666704	116.43958333333299	car
35	2008-04-15 03:59:56	39.9876166666667	116.432483333333	car
36	2008-04-15 04:06:35	39.9858666666667	116.349666666667	car
37	2008-04-15 04:07:04	39.9858833333333	116.34765	car
38	2008-04-15 04:07:40	39.98375	116.34713333333299	car
39	2008-04-15 04:08:27	39.978333333333296	116.3475	car
40	2008-04-15 04:08:46	39.976316666666705	116.34753333333299	car
41	2008-04-15 04:09:05	39.97545	116.3473	car
42	2008-04-15 04:10:08	39.9752333333333	116.34248333333299	car
43	2008-04-15 04:11:42	39.9752333333333	116.3305	car
44	2008-04-15 04:12:08	39.9754166666667	116.331833333333	car
45	2008-04-15 04:13:25	39.9753833333333	116.3328	car
46	2008-04-15 04:15:31	39.97555	116.33185	car
47	2008-04-15 04:16:10	39.97565	116.33125	car
48	2008-04-16 04:55:26	39.98585	116.3478	car
49	2008-04-16 04:56:03	39.984533333333296	116.34715	car
50	2008-04-16 04:57:14	39.978016666666704	116.347566666667	car
51	2008-04-16 04:57:34	39.975983333333296	116.34753333333299	car
52	2008-04-16 04:58:30	39.97525	116.3421	car
53	2008-04-16 05:02:03	39.9749666666667	116.34065	car
54	2008-04-16 05:02:56	39.975083333333295	116.34015	car
55	2008-04-16 05:04:37	39.9751833333333	116.330533333333	car
56	2008-04-16 05:05:12	39.9753833333333	116.332566666667	car
57	2008-04-16 05:08:24	39.97565	116.331966666667	car
58	2008-04-16 05:09:21	39.9757666666667	116.33115	car
59	2008-04-16 10:59:28	39.9792333333333	116.3272	car
60	2008-04-16 11:01:14	39.9830833333333	116.327266666667	car
61	2008-04-16 11:01:34	39.9843833333333	116.327183333333	car
62	2008-04-16 11:03:03	39.985133333333295	116.337883333333	car
63	2008-04-16 11:14:28	39.986233333333296	116.3749	car
64	2008-04-16 11:23:53	39.9871833333333	116.4062	car
65	2008-04-16 11:28:45	39.98765	116.429	car
66	2008-04-16 11:29:11	39.9872333333333	116.43225	car
67	2008-04-16 11:29:30	39.9856666666667	116.434633333333	car
68	2008-04-16 11:29:52	39.9845	116.436616666667	car
69	2008-04-16 11:30:18	39.9844	116.440333333333	car
70	2008-04-16 11:31:50	39.982333333333294	116.444066666667	car
71	2008-04-16 11:36:25	39.9797	116.448066666667	car
72	2008-04-16 11:36:54	39.9794666666667	116.4489	car
73	2008-04-16 11:37:49	39.9824	116.45085	car
74	2008-04-16 11:39:01	39.9869166666667	116.450916666667	car
75	2008-04-16 11:43:27	39.98735	116.451166666667	car
76	2008-04-16 11:44:02	39.98771666666671	116.452616666667	car
77	2008-04-16 11:44:28	39.9884	116.4527	car
78	2008-04-16 11:45:58	39.988533333333294	116.451766666667	car
79	2008-04-18 10:57:47	39.97551666666671	116.33176666666701	car
80	2008-04-18 10:58:11	39.9768833333333	116.33173333333299	car
81	2008-04-18 11:00:18	39.977166666666704	116.331133333333	car
82	2008-04-18 11:01:17	39.97705	116.32765	car
83	2008-04-18 11:02:16	39.9796833333333	116.3274	car
84	2008-04-18 11:03:02	39.982716666666704	116.32725	car
85	2008-04-18 11:03:59	39.9843	116.327316666667	car
86	2008-04-18 11:05:02	39.98495	116.3378	car
87	2008-04-18 11:23:08	39.987733333333296	116.42775	car
88	2008-04-18 11:24:22	39.987416666666704	116.431783333333	car
89	2008-04-18 11:24:50	39.9858	116.4345	car
90	2008-04-18 11:25:21	39.984533333333296	116.436516666667	car
91	2008-04-18 11:25:46	39.984733333333295	116.43935	car
92	2008-04-18 11:26:18	39.98315	116.442733333333	car
93	2008-04-18 11:31:42	39.9794666666667	116.448516666667	car
94	2008-04-18 11:32:55	39.9819	116.450633333333	car
95	2008-04-18 11:33:56	39.9871	116.450933333333	car
96	2008-04-18 11:34:35	39.987733333333296	116.452716666667	car
97	2008-04-18 11:35:06	39.9884833333333	116.452633333333	car
98	2008-04-18 11:35:57	39.988516666666705	116.451783333333	car
99	2008-04-19 07:36:27	39.9877	116.447716666667	car
100	2008-04-19 07:40:06	39.9895833333333	116.45381666666701	car
101	2008-04-19 07:40:40	39.9881	116.454116666667	car
102	2008-04-19 07:41:28	39.9875	116.451066666667	car
103	2008-04-19 07:42:25	39.982833333333296	116.45078333333299	car
104	2008-04-19 07:44:06	39.9799	116.449	car
105	2008-04-19 07:45:53	39.9848166666667	116.440366666667	car
106	2008-04-19 07:47:44	39.9876166666667	116.432833333333	car
107	2008-04-19 07:48:35	39.987916666666706	116.4293	car
108	2008-04-19 07:52:34	39.987416666666704	116.41088333333299	car
109	2008-04-19 07:54:09	39.9873	116.405233333333	car
110	2008-04-19 08:04:05	39.9858666666667	116.352333333333	car
111	2008-04-19 08:05:56	39.9858833333333	116.34975	car
112	2008-04-19 08:08:45	39.9859	116.3479	car
113	2008-04-19 08:12:29	39.999266666666706	116.346583333333	car
114	2008-04-19 08:12:53	39.9976333333333	116.346466666667	car
115	2008-04-19 08:14:08	39.99685	116.34645	car
116	2008-04-19 10:21:11	39.98638333333329	116.34718333333299	car
117	2008-04-19 10:24:33	39.9858333333333	116.370133333333	car
118	2008-04-19 10:24:59	39.985916666666704	116.37165	car
119	2008-04-19 10:25:24	39.98595	116.373666666667	car
120	2008-04-19 10:30:17	39.986833333333294	116.40148333333299	car
121	2008-04-19 10:33:13	39.987683333333294	116.429033333333	car
122	2008-04-19 10:33:38	39.9872333333333	116.43235	car
123	2008-04-19 10:33:57	39.9857	116.4346	car
124	2008-04-19 10:34:17	39.984483333333294	116.43658333333299	car
125	2008-04-19 10:34:46	39.984216666666704	116.440866666667	car
126	2008-04-19 10:37:02	39.9794666666667	116.4485	car
127	2008-04-19 10:38:24	39.9826	116.450833333333	car
128	2008-04-19 10:39:35	39.98705	116.450866666667	car
129	2008-04-19 10:40:27	39.98795	116.454033333333	car
130	2008-04-19 10:43:00	39.989433333333295	116.45381666666701	car
131	2008-04-19 10:44:03	39.988133333333295	116.45415	car
132	2008-04-19 10:44:31	39.9877833333333	116.45291666666701	car
133	2008-04-19 10:44:57	39.9884833333333	116.45251666666701	car
134	2008-04-19 10:45:55	39.988566666666706	116.4517	car
135	2008-04-21 11:45:32	39.9877	116.429533333333	car
136	2008-04-21 11:45:59	39.987666666666705	116.432166666667	car
137	2008-04-21 11:46:26	39.985716666666704	116.43491666666701	car
138	2008-04-21 11:46:49	39.984716666666706	116.436533333333	car
139	2008-04-21 11:47:16	39.9847833333333	116.43958333333299	car
140	2008-04-21 11:50:01	39.979566666666706	116.44826666666701	car
141	2008-04-21 11:51:51	39.981466666666705	116.45036666666701	car
142	2008-04-21 11:52:35	39.9854333333333	116.45095	car
143	2008-04-21 11:52:55	39.9866666666667	116.450933333333	car
144	2008-04-21 11:53:24	39.9874333333333	116.45145	car
145	2008-04-21 11:53:48	39.98765	116.452866666667	car
146	2008-04-21 11:54:14	39.9883	116.45275	car
147	2008-04-21 11:55:00	39.9882833333333	116.45195	car
148	2008-04-21 11:56:15	39.98875	116.452183333333	car
149	2008-04-23 02:05:52	39.97995	116.44898333333299	car
150	2008-04-23 02:07:03	39.98435	116.4417	car
151	2008-04-23 02:07:23	39.985566666666706	116.4392	car
152	2008-04-23 02:07:39	39.98695	116.4385	car
153	2008-04-23 02:08:02	39.9880333333333	116.43573333333299	car
154	2008-04-23 02:08:29	39.98788333333329	116.431983333333	car
155	2008-04-23 02:08:56	39.9880166666667	116.4286	car
156	2008-04-23 02:11:16	39.9876166666667	116.4149	car
157	2008-04-23 02:13:58	39.9873166666667	116.401066666667	car
158	2008-04-23 02:17:13	39.9869666666667	116.388483333333	car
159	2008-04-23 02:17:38	39.9869166666667	116.3858	car
160	2008-04-23 02:19:12	39.9865833333333	116.37445	car
161	2008-04-23 02:19:44	39.986433333333295	116.3713	car
162	2008-04-23 02:20:01	39.9867666666667	116.36975	car
163	2008-04-23 02:20:54	39.986233333333296	116.36386666666701	car
164	2008-04-23 02:23:27	39.985916666666704	116.34775	car
165	2008-04-23 02:24:00	39.9854833333333	116.3469	car
166	2008-04-23 02:26:24	39.9762166666667	116.347566666667	car
167	2008-04-23 02:26:48	39.975266666666705	116.3463	car
168	2008-04-23 02:27:25	39.9752333333333	116.34275	car
169	2008-04-23 02:28:58	39.97525	116.34028333333299	car
170	2008-04-23 02:30:22	39.9752333333333	116.33051666666701	car
171	2008-04-23 02:30:47	39.9754166666667	116.331883333333	car
172	2008-04-24 01:23:45	39.98265	116.45073333333299	car
173	2008-04-24 01:24:35	39.97985	116.44903333333299	car
174	2008-04-24 01:26:18	39.9856333333333	116.439016666667	car
175	2008-04-24 01:26:33	39.98685	116.43841666666701	car
176	2008-04-24 01:26:49	39.9877666666667	116.43645	car
177	2008-04-24 01:27:21	39.9878	116.43345	car
178	2008-04-24 01:27:49	39.988133333333295	116.429583333333	car
179	2008-04-24 01:28:20	39.9880166666667	116.427933333333	car
180	2008-04-24 01:32:03	39.9875666666667	116.414266666667	car
181	2008-04-24 01:33:19	39.987466666666705	116.41065	car
182	2008-04-24 01:38:17	39.987066666666706	116.389516666667	car
183	2008-04-24 01:39:15	39.9867833333333	116.381566666667	car
184	2008-04-24 01:40:16	39.986633333333295	116.374333333333	car
185	2008-04-24 01:40:45	39.9865	116.3711	car
186	2008-04-24 01:41:10	39.986416666666706	116.368416666667	car
187	2008-04-24 01:42:07	39.9862833333333	116.3643	car
188	2008-04-24 01:46:47	39.98595	116.347916666667	car
189	2008-04-24 01:47:24	39.9857	116.34675	car
190	2008-04-24 01:47:55	39.9839333333333	116.347116666667	car
191	2008-04-24 01:50:00	39.9762166666667	116.34765	car
192	2008-04-24 01:50:16	39.97525	116.347333333333	car
193	2008-04-24 01:50:47	39.9751333333333	116.34373333333299	car
194	2008-04-24 01:51:37	39.9749833333333	116.340666666667	car
195	2008-04-24 01:52:38	39.9751333333333	116.33696666666701	car
196	2008-04-24 01:53:31	39.97515	116.3327	car
197	2008-04-24 01:54:26	39.9751833333333	116.331216666667	car
198	2008-04-24 01:54:47	39.97535	116.33043333333299	car
199	2008-04-24 01:55:18	39.97545	116.33195	car
200	2008-04-24 01:56:02	39.97535	116.33275	car
201	2008-04-24 10:48:34	39.9753833333333	116.33055	car
202	2008-04-24 10:49:48	39.9753	116.327866666667	car
203	2008-04-24 10:51:54	39.9823	116.327266666667	car
204	2008-04-24 10:52:26	39.982983333333294	116.327333333333	car
205	2008-04-24 10:53:09	39.984216666666704	116.327216666667	car
206	2008-04-24 10:54:31	39.984866666666704	116.33643333333299	car
207	2008-04-24 10:55:13	39.98495	116.337866666667	car
208	2008-04-24 11:04:12	39.986416666666706	116.38145	car
209	2008-04-24 11:06:38	39.986683333333296	116.387933333333	car
210	2008-04-24 11:10:18	39.987066666666706	116.4012	car
211	2008-04-24 11:12:46	39.9873666666667	116.41095	car
212	2008-04-24 11:17:59	39.9875	116.431266666667	car
213	2008-04-24 11:18:31	39.9856833333333	116.4346	car
214	2008-04-24 11:18:54	39.98455	116.4364	car
215	2008-04-24 11:19:20	39.9847833333333	116.439016666667	car
216	2008-04-24 11:19:53	39.983633333333295	116.44200000000001	car
217	2008-04-24 11:24:52	39.979583333333295	116.448283333333	car
218	2008-04-24 11:26:01	39.980616666666705	116.449783333333	car
219	2008-04-24 11:26:20	39.9830166666667	116.450966666667	car
220	2008-04-24 11:27:15	39.987083333333295	116.450933333333	car
221	2008-04-24 11:27:47	39.98771666666671	116.452716666667	car
222	2008-04-24 11:28:09	39.98855	116.452666666667	car
223	2008-04-24 11:29:00	39.9884666666667	116.451766666667	car
224	2008-04-25 11:22:34	39.9753	116.330183333333	car
225	2008-04-25 11:23:15	39.97525	116.329066666667	car
226	2008-04-25 11:26:59	39.9751666666667	116.327716666667	car
227	2008-04-25 11:29:15	39.9666166666667	116.32799999999999	car
228	2008-04-25 11:35:33	39.96615	116.36355	car
229	2008-04-25 11:38:56	39.95435	116.364983333333	car
230	2008-04-25 11:39:20	39.9528666666667	116.365033333333	car
231	2008-04-25 11:45:57	39.95215	116.3651	car
232	2008-04-26 07:35:22	39.98775	116.423166666667	car
233	2008-04-26 07:37:33	39.9875166666667	116.41305	car
234	2008-04-26 07:39:56	39.987216666666704	116.400733333333	car
235	2008-04-26 07:42:40	39.9869833333333	116.3916	car
236	2008-04-26 07:45:13	39.9866	116.37891666666701	car
237	2008-04-26 07:46:43	39.98655	116.374183333333	car
238	2008-04-26 07:47:10	39.9864666666667	116.37108333333299	car
239	2008-04-26 07:47:39	39.9863166666667	116.36686666666701	car
240	2008-04-26 07:50:29	39.9858666666667	116.34968333333299	car
241	2008-04-26 07:52:35	39.985916666666704	116.34785	car
242	2008-04-26 07:54:39	39.9883666666667	116.347266666667	car
243	2008-04-26 07:55:16	39.9907833333333	116.347116666667	car
244	2008-04-26 07:56:50	39.99935	116.346583333333	car
245	2008-04-26 07:57:12	39.99765	116.346466666667	car
246	2008-04-26 07:59:27	39.99535	116.346466666667	car
247	2008-04-26 08:13:26	39.9950833333333	116.34655	car
248	2008-04-26 08:13:58	39.99355	116.34665	car
249	2008-04-26 08:17:07	39.991966666666706	116.3469	car
250	2008-04-26 08:24:21	39.987216666666704	116.34715	car
251	2008-04-26 08:35:30	39.985783333333295	116.34725	car
252	2008-04-26 08:39:14	39.9860166666667	116.37331666666701	car
253	2008-04-26 08:39:51	39.98585	116.374116666667	car
254	2008-04-26 08:40:53	39.9861333333333	116.37799999999999	car
255	2008-04-26 08:42:13	39.986433333333295	116.3868	car
256	2008-04-26 08:45:27	39.986833333333294	116.40156666666701	car
257	2008-04-26 08:48:08	39.98771666666671	116.43065	car
258	2008-04-26 08:49:00	39.984033333333294	116.44141666666701	car
259	2008-04-26 08:53:00	39.9794166666667	116.448516666667	car
260	2008-04-26 08:53:41	39.9818333333333	116.450583333333	car
261	2008-04-26 08:55:12	39.9869833333333	116.450933333333	car
262	2008-04-26 08:55:55	39.987683333333294	116.452816666667	car
263	2008-04-26 08:57:24	39.9884333333333	116.45246666666701	car
264	2008-04-26 08:58:11	39.9884333333333	116.45155	car
265	2008-04-26 08:58:57	39.988516666666705	116.45225	car
266	2008-04-26 08:59:35	39.9884666666667	116.4515	car
267	2008-04-26 09:00:16	39.988516666666705	116.452183333333	car
268	2008-04-26 09:00:55	39.9884833333333	116.451483333333	car
269	2008-04-28 11:04:19	39.975238299999994	116.3327683	car
270	2008-04-28 11:04:21	39.975238299999994	116.3327683	car
271	2008-04-28 11:09:16	39.97962329999999	116.327375	car
272	2008-04-28 11:13:31	39.9854866	116.3480683	car
273	2008-04-28 11:13:33	39.985495	116.3482983	car
274	2008-04-28 11:13:35	39.9855016	116.3485066	car
275	2008-04-28 11:13:37	39.9855083	116.34870330000001	car
276	2008-04-28 11:13:39	39.9855149	116.3488916	car
277	2008-04-28 11:13:41	39.9855216	116.349075	car
278	2008-04-28 11:13:43	39.9855249	116.3492533	car
279	2008-04-28 11:13:45	39.9855299	116.34942659999999	car
280	2008-04-28 11:13:47	39.985535	116.3495916	car
281	2008-04-28 11:13:49	39.9855399	116.34976329999999	car
282	2008-04-28 11:13:51	39.9855466	116.3499449	car
283	2008-04-28 11:13:53	39.9855533	116.35013159999998	car
284	2008-04-28 11:13:55	39.9855583	116.3503	car
285	2008-04-28 11:13:57	39.985563299999995	116.3504383	car
286	2008-04-28 11:18:12	39.9863249	116.3756183	car
287	2008-04-28 11:22:27	39.98671160000001	116.38950159999999	car
288	2008-04-28 11:26:42	39.9876049	116.42335159999999	car
289	2008-04-28 11:26:44	39.9876166	116.4236983	car
290	2008-04-28 11:26:46	39.987625	116.4240499	car
291	2008-04-28 11:26:48	39.9876333	116.42440829999998	car
292	2008-04-28 11:26:50	39.9876416	116.4247733	car
293	2008-04-28 11:26:52	39.9876516	116.425145	car
294	2008-04-28 11:26:54	39.987663299999994	116.4255199	car
295	2008-04-28 11:26:56	39.9876766	116.42587830000001	car
296	2008-04-28 11:26:58	39.9876849	116.4262199	car
297	2008-04-28 11:27:00	39.987695	116.42655159999998	car
298	2008-04-28 11:27:02	39.987705	116.4268783	car
299	2008-04-28 11:27:04	39.987713299999996	116.427205	car
300	2008-04-28 11:27:06	39.9877183	116.42752659999998	car
301	2008-04-28 11:27:08	39.98772329999999	116.42783329999999	car
302	2008-04-28 11:27:10	39.9877249	116.42813490000002	car
303	2008-04-28 11:27:12	39.9877216	116.428425	car
304	2008-04-28 11:27:14	39.9877149	116.42868500000002	car
305	2008-04-28 11:27:16	39.9877016	116.42891829999999	car
306	2008-04-28 11:27:18	39.987668299999996	116.42913659999999	car
307	2008-04-28 11:27:20	39.9876533	116.4293683	car
308	2008-04-28 11:27:22	39.9876516	116.4296366	car
309	2008-04-28 11:27:24	39.98764	116.4299133	car
310	2008-04-28 11:27:26	39.987623299999996	116.43017490000001	car
311	2008-04-28 11:27:28	39.9875916	116.4304133	car
312	2008-04-28 11:27:30	39.9875749	116.43063329999998	car
313	2008-04-28 11:27:32	39.98755	116.43085159999998	car
314	2008-04-28 11:27:34	39.98752329999999	116.43108829999998	car
315	2008-04-28 11:27:36	39.987485	116.43132990000001	car
316	2008-04-28 11:27:38	39.9874299	116.4315749	car
317	2008-04-28 11:27:40	39.9873716	116.43181990000001	car
318	2008-04-28 11:27:42	39.98729829999999	116.4320783	car
319	2008-04-28 11:27:44	39.9872083	116.4323533	car
320	2008-04-28 11:27:46	39.98709829999999	116.4326216	car
321	2008-04-28 11:27:48	39.986973299999995	116.4328683	car
322	2008-04-28 11:27:50	39.9868299	116.433105	car
323	2008-04-28 11:27:52	39.986674900000004	116.43333329999999	car
324	2008-04-28 11:27:54	39.98651160000001	116.43356329999999	car
325	2008-04-28 11:27:56	39.986346600000005	116.4337949	car
326	2008-04-28 11:27:58	39.986188299999995	116.43401499999999	car
327	2008-04-28 11:28:00	39.98604	116.4342216	car
328	2008-04-28 11:28:02	39.985896600000004	116.43441499999999	car
329	2008-04-28 11:28:04	39.9857499	116.43458159999999	car
330	2008-04-28 11:28:06	39.9855916	116.43470659999998	car
331	2008-04-28 11:28:08	39.9854283	116.43478	car
332	2008-04-28 11:28:10	39.985295	116.43481659999999	car
333	2008-04-28 11:28:12	39.9851883	116.43487659999998	car
334	2008-04-28 11:28:14	39.9851016	116.4350233	car
335	2008-04-28 11:28:16	39.98503	116.4352233	car
336	2008-04-28 11:28:18	39.984945	116.4354683	car
337	2008-04-28 11:28:20	39.9848633	116.435725	car
