	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
45163	['bus']	2009-09-13 11:46:01	2009-09-13 11:47:13	128.971833654969	2.0	-7.0	False	0
45164	['bus']	2009-09-13 11:47:13	2009-09-13 11:52:43	103.60067532724327	0.0	-2.0	False	0
45165	['bus']	2009-09-13 11:52:43	2009-09-13 11:52:53	116.06123774881755	12.0	12.0	False	0
45166	['bus']	2009-09-13 11:52:53	2009-09-13 11:53:01	119.40768942306372	15.0	3.0	False	0
45167	['bus']	2009-09-13 11:53:01	2009-09-13 11:53:09	110.42646187541204	14.0	-1.0	False	0
45168	['bus']	2009-09-13 11:53:09	2009-09-13 11:53:29	110.57711220136287	6.0	-8.0	False	0
45169	['bus']	2009-09-13 11:53:29	2009-09-13 11:53:37	107.12587636714662	13.0	7.0	False	0
45170	['bus']	2009-09-13 11:53:37	2009-09-13 11:53:43	106.7743473903299	18.0	5.0	False	0
45171	['bus']	2009-09-13 11:53:43	2009-09-13 11:53:51	114.53264000957296	14.0	-4.0	False	0
45172	['bus']	2009-09-13 11:53:51	2009-09-13 11:54:01	120.24770157415426	12.0	-2.0	False	0
45173	['bus']	2009-09-13 11:54:01	2009-09-13 11:54:09	102.06396277518617	13.0	1.0	False	0
45174	['bus']	2009-09-13 11:54:09	2009-09-13 11:54:19	119.3334060029658	12.0	-1.0	False	0
45175	['bus']	2009-09-13 11:54:19	2009-09-13 11:54:27	110.11194568600858	14.0	2.0	False	0
45176	['bus']	2009-09-13 11:54:27	2009-09-13 11:54:35	124.57779279687544	16.0	2.0	False	0
45177	['bus']	2009-09-13 11:54:35	2009-09-13 11:54:43	116.6852745899463	15.0	-1.0	False	0
45178	['bus']	2009-09-13 11:54:43	2009-09-13 11:55:09	101.26656601940702	4.0	-11.0	False	0
45179	['bus']	2009-09-13 11:55:09	2009-09-13 11:55:19	106.36302578148141	11.0	7.0	False	0
45180	['bus']	2009-09-13 11:55:19	2009-09-13 11:55:49	101.78711364922312	3.0	-8.0	False	0
45181	['bus']	2009-09-13 11:55:49	2009-09-13 11:56:01	101.8379270143829	8.0	5.0	False	0
45182	['bus']	2009-09-13 11:56:01	2009-09-13 11:56:27	104.02562455294202	4.0	-4.0	False	0
