	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
11058	['bike']	2009-01-08 09:04:10	2009-01-08 09:05:06	107.72370429521179	2.0	1.0	False	0
11059	['bike']	2009-01-08 09:05:06	2009-01-08 09:05:32	173.71662530678248	7.0	5.0	False	0
11060	['bike']	2009-01-08 09:05:32	2009-01-08 09:05:36	100.27362321107314	25.0	18.0	False	0
11061	['bike']	2009-01-08 09:05:36	2009-01-08 09:07:02	102.73996776685507	1.0	-24.0	False	0
11062	['bike']	2009-01-08 09:07:02	2009-01-08 09:08:06	102.65254676136672	2.0	1.0	False	0
11063	['bike']	2009-01-08 09:08:06	2009-01-08 09:09:10	102.56900585741785	2.0	0.0	False	0
11064	['bike']	2009-01-08 09:09:10	2009-01-08 09:10:12	100.94316584912897	2.0	0.0	False	0
11065	['bike']	2009-01-08 09:10:12	2009-01-08 09:11:12	103.83098150401537	2.0	0.0	False	0
11066	['bike']	2009-01-08 09:11:12	2009-01-08 09:12:20	101.0529501354405	1.0	-1.0	False	0
11067	['bike']	2009-01-08 09:12:20	2009-01-08 09:13:34	100.55490682377686	1.0	0.0	False	0
11068	['bike']	2009-01-08 09:13:34	2009-01-08 09:14:48	100.05002036308447	1.0	0.0	False	0
11069	['bike']	2009-01-08 09:14:48	2009-01-08 09:16:00	102.426515545424	1.0	0.0	False	0
11070	['bike']	2009-01-08 09:16:00	2009-01-08 09:18:06	102.61961477200678	1.0	0.0	False	0
11071	['bike']	2009-01-08 09:18:06	2009-01-08 09:19:04	100.32271319296177	2.0	1.0	False	0
11072	['bike']	2009-01-08 09:19:04	2009-01-08 09:20:12	100.40753689201523	1.0	-1.0	False	0
11073	['bike']	2009-01-08 09:20:12	2009-01-08 09:21:28	100.00405126605744	1.0	0.0	False	0
11074	['bike']	2009-01-08 09:21:28	2009-01-08 09:22:26	100.9543059835839	2.0	1.0	False	0
11075	['bike']	2009-01-08 09:22:26	2009-01-08 09:24:00	102.1492857053297	1.0	-1.0	False	0
11076	['bike']	2009-01-08 09:24:00	2009-01-08 09:24:32	221.8602720750738	7.0	6.0	False	0
