	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
921	['bike']	2008-09-29 14:21:55	2008-09-29 14:22:53	100.22643576343538	2.0	-13.0	False	0
922	['bike']	2008-09-29 14:22:53	2008-09-29 14:23:17	111.27325432592315	5.0	3.0	False	0
923	['bike']	2008-09-29 14:23:17	2008-09-29 14:23:35	107.00980958576292	6.0	1.0	False	0
924	['bike']	2008-09-29 14:23:35	2008-09-29 14:24:23	103.25173390368364	2.0	-4.0	False	0
925	['bike']	2008-09-29 14:24:23	2008-09-29 14:25:07	102.8949413917266	2.0	0.0	False	0
926	['bike']	2008-09-29 14:25:07	2008-09-29 14:25:43	102.29318710997035	3.0	1.0	False	0
927	['bike']	2008-09-29 14:25:43	2008-09-29 14:26:31	100.53242734246746	2.0	-1.0	False	0
928	['bike']	2008-09-29 14:26:31	2008-09-29 14:27:23	101.97495523839787	2.0	0.0	False	0
929	['bike']	2008-09-29 14:27:23	2008-09-29 14:28:19	100.95557186675863	2.0	0.0	False	0
930	['bike']	2008-09-29 14:28:19	2008-09-29 14:29:39	102.18046464284639	1.0	-1.0	False	2
931	['bike']	2008-09-29 14:29:39	2008-09-29 14:30:01	100.44274969543974	5.0	4.0	False	0
932	['bike']	2008-09-29 14:30:01	2008-09-29 14:30:21	108.30145674600354	5.0	0.0	False	0
933	['bike']	2008-09-29 14:30:21	2008-09-29 14:30:37	105.17925534799153	7.0	2.0	False	0
934	['bike']	2008-09-29 14:30:37	2008-09-29 14:30:55	107.40358750648419	6.0	-1.0	False	0
935	['bike']	2008-09-29 14:30:55	2008-09-29 14:31:35	100.73903311879661	3.0	-3.0	False	0
936	['bike', 'walk']	2008-09-29 14:31:35	2008-09-30 03:23:45	100.9887749603207	0.0	-3.0	True	0
937	['walk']	2008-09-30 03:23:45	2008-09-30 03:25:05	100.9288901501691	1.0	1.0	False	0
938	['walk']	2008-09-30 03:25:05	2008-09-30 03:26:07	101.58836095036777	2.0	1.0	False	0
939	['walk']	2008-09-30 03:26:07	2008-09-30 03:27:03	100.13063218184297	2.0	0.0	False	0
940	['walk']	2008-09-30 03:27:03	2008-09-30 03:27:55	103.56358348701335	2.0	0.0	False	0
941	['walk']	2008-09-30 03:27:55	2008-09-30 03:29:45	100.1642575309114	1.0	-1.0	False	0
942	['walk', 'bus']	2008-09-30 03:29:45	2008-09-30 03:31:37	100.34454287634104	1.0	0.0	True	1
943	['bus']	2008-09-30 03:31:37	2008-09-30 03:32:11	107.1801298658897	3.0	2.0	False	0
944	['bus']	2008-09-30 03:32:11	2008-09-30 03:32:33	103.6931342527554	5.0	2.0	False	0
945	['bus']	2008-09-30 03:32:33	2008-09-30 03:33:13	105.65389309261954	3.0	-2.0	False	0
946	['bus']	2008-09-30 03:33:13	2008-09-30 03:33:59	104.14982775646048	2.0	-1.0	False	1
947	['bus']	2008-09-30 03:33:59	2008-09-30 03:34:17	108.3639922416917	6.0	4.0	False	0
948	['bus']	2008-09-30 03:34:17	2008-09-30 03:35:15	100.22086836227972	2.0	-4.0	False	1
949	['bus', 'walk']	2008-09-30 03:35:15	2008-09-30 03:36:01	100.71785399355674	2.0	0.0	True	0
950	['walk']	2008-09-30 03:36:01	2008-09-30 03:37:47	100.22223222859888	1.0	-1.0	False	0
951	['walk']	2008-09-30 03:37:47	2008-09-30 03:38:43	101.8250087351706	2.0	1.0	False	0
952	['walk']	2008-09-30 03:38:43	2008-09-30 03:39:54	111.70075819567711	2.0	0.0	False	0
953	['walk']	2008-09-30 03:39:54	2008-09-30 03:49:54	100.92762075261213	0.0	-2.0	False	4
954	['walk']	2008-09-30 03:49:54	2008-09-30 03:52:44	100.7570285597393	1.0	1.0	False	2
955	['walk', 'bus']	2008-09-30 03:52:44	2008-09-30 03:58:48	121.89313722843478	0.0	-1.0	True	0
956	['bus']	2008-09-30 03:58:48	2008-09-30 03:59:40	116.25880569598269	2.0	2.0	False	3
957	['bus']	2008-09-30 03:59:40	2008-09-30 03:59:48	117.38943274127736	15.0	13.0	False	0
958	['bus']	2008-09-30 03:59:48	2008-09-30 03:59:54	117.33192076566095	20.0	5.0	False	0
959	['bus']	2008-09-30 03:59:54	2008-09-30 04:00:00	115.88170732281671	19.0	-1.0	False	0
960	['bus']	2008-09-30 04:00:00	2008-09-30 04:00:06	116.7765961229101	19.0	0.0	False	0
961	['bus']	2008-09-30 04:00:06	2008-09-30 04:00:12	103.45330149398492	17.0	-2.0	False	0
962	['bus']	2008-09-30 04:00:12	2008-09-30 04:00:20	111.71291878437697	14.0	-3.0	False	0
963	['bus']	2008-09-30 04:00:20	2008-09-30 04:00:26	124.11113403185067	21.0	7.0	False	0
964	['bus']	2008-09-30 04:00:26	2008-09-30 04:00:30	109.45686369865174	27.0	6.0	False	0
965	['bus']	2008-09-30 04:00:30	2008-09-30 04:00:34	110.43986640802272	28.0	1.0	False	0
966	['bus']	2008-09-30 04:00:34	2008-09-30 04:00:38	109.88354840089818	27.0	-1.0	False	0
967	['bus']	2008-09-30 04:00:38	2008-09-30 04:00:42	109.42439560151806	27.0	0.0	False	0
968	['bus']	2008-09-30 04:00:42	2008-09-30 04:00:46	100.00591223841214	25.0	-2.0	False	0
969	['bus']	2008-09-30 04:00:46	2008-09-30 04:00:52	104.92453860547633	17.0	-8.0	False	0
970	['bus']	2008-09-30 04:00:52	2008-09-30 04:01:00	120.77890344615508	15.0	-2.0	False	0
971	['bus']	2008-09-30 04:01:00	2008-09-30 04:01:08	126.49053559215301	16.0	1.0	False	0
972	['bus']	2008-09-30 04:01:08	2008-09-30 04:01:14	112.60307132476782	19.0	3.0	False	0
973	['bus']	2008-09-30 04:01:14	2008-09-30 04:01:20	105.81357225909666	18.0	-1.0	False	0
974	['bus']	2008-09-30 04:01:20	2008-09-30 04:01:28	111.07121598612287	14.0	-4.0	False	0
975	['bus']	2008-09-30 04:01:28	2008-09-30 04:01:36	110.21897311060165	14.0	0.0	False	0
976	['bus']	2008-09-30 04:01:36	2008-09-30 04:02:04	105.57067819957409	4.0	-10.0	False	0
977	['bus']	2008-09-30 04:02:04	2008-09-30 04:02:14	122.57452465090664	12.0	8.0	False	0
978	['bus']	2008-09-30 04:02:14	2008-09-30 04:02:20	103.9183547624036	17.0	5.0	False	0
979	['bus']	2008-09-30 04:02:20	2008-09-30 04:02:26	110.72473816787156	18.0	1.0	False	0
980	['bus']	2008-09-30 04:02:26	2008-09-30 04:02:32	110.76811798335122	18.0	0.0	False	0
981	['bus']	2008-09-30 04:02:32	2008-09-30 04:02:38	107.7679858565005	18.0	0.0	False	0
982	['bus']	2008-09-30 04:02:38	2008-09-30 04:02:44	111.60025179466565	19.0	1.0	False	0
983	['bus']	2008-09-30 04:02:44	2008-09-30 04:02:50	110.78735207033773	18.0	-1.0	False	0
984	['bus']	2008-09-30 04:02:50	2008-09-30 04:02:58	121.67641776028712	15.0	-3.0	False	0
985	['bus']	2008-09-30 04:02:58	2008-09-30 04:03:08	100.75444674805863	10.0	-5.0	False	0
986	['bus']	2008-09-30 04:03:08	2008-09-30 04:03:30	116.63443083486571	5.0	-5.0	False	0
987	['bus']	2008-09-30 04:03:30	2008-09-30 04:03:38	109.53015415005935	14.0	9.0	False	0
988	['bus']	2008-09-30 04:03:38	2008-09-30 04:03:46	105.35593267694193	13.0	-1.0	False	0
989	['bus']	2008-09-30 04:03:46	2008-09-30 04:04:12	106.7989265364134	4.0	-9.0	False	0
990	['bus']	2008-09-30 04:04:12	2008-09-30 04:04:22	113.29656782127867	11.0	7.0	False	0
991	['bus']	2008-09-30 04:04:22	2008-09-30 04:04:30	108.31670990110118	14.0	3.0	False	0
992	['bus']	2008-09-30 04:04:30	2008-09-30 04:04:40	116.08016877981906	12.0	-2.0	False	0
993	['bus']	2008-09-30 04:04:40	2008-09-30 04:04:48	120.52974909063451	15.0	3.0	False	0
994	['bus']	2008-09-30 04:04:48	2008-09-30 04:04:54	107.81524902781275	18.0	3.0	False	0
995	['bus']	2008-09-30 04:04:54	2008-09-30 04:05:00	114.1041176360871	19.0	1.0	False	0
996	['bus']	2008-09-30 04:05:00	2008-09-30 04:05:06	108.95612075510999	18.0	-1.0	False	0
997	['bus']	2008-09-30 04:05:06	2008-09-30 04:05:14	117.23120254958725	15.0	-3.0	False	0
998	['bus']	2008-09-30 04:05:14	2008-09-30 04:05:26	108.82718016812403	9.0	-6.0	False	0
999	['bus']	2008-09-30 04:05:26	2008-09-30 04:05:36	111.66292776528964	11.0	2.0	False	0
1000	['bus']	2008-09-30 04:05:36	2008-09-30 04:06:08	116.09009690135376	4.0	-7.0	False	0
1001	['bus']	2008-09-30 04:06:08	2008-09-30 04:06:52	101.56759100923767	2.0	-2.0	False	1
1002	['bus']	2008-09-30 04:06:52	2008-09-30 04:07:02	104.59685688236124	10.0	8.0	False	0
1003	['bus']	2008-09-30 04:07:02	2008-09-30 04:07:10	112.02191882139073	14.0	4.0	False	0
1004	['bus']	2008-09-30 04:07:10	2008-09-30 04:07:18	105.95636813583832	13.0	-1.0	False	0
1005	['bus']	2008-09-30 04:07:18	2008-09-30 04:07:30	106.57037107377471	9.0	-4.0	False	0
1006	['bus']	2008-09-30 04:07:30	2008-09-30 04:08:44	103.19743993378628	1.0	-8.0	False	1
1007	['bus']	2008-09-30 04:08:44	2008-09-30 04:10:04	104.81771953512803	1.0	0.0	False	1
1008	['bus']	2008-09-30 04:10:04	2008-09-30 04:10:24	109.99355634375966	5.0	4.0	False	0
1009	['bus']	2008-09-30 04:10:24	2008-09-30 04:10:38	103.6148470089339	7.0	2.0	False	0
1010	['bus']	2008-09-30 04:10:38	2008-09-30 04:10:56	108.49106750615661	6.0	-1.0	False	0
1011	['bus']	2008-09-30 04:10:56	2008-09-30 04:12:14	106.58220599264457	1.0	-5.0	False	1
1012	['bus']	2008-09-30 04:12:14	2008-09-30 04:12:52	101.85854854668607	3.0	2.0	False	0
1013	['bus']	2008-09-30 04:12:52	2008-09-30 04:13:14	100.02540487332897	5.0	2.0	False	0
1014	['bus']	2008-09-30 04:13:14	2008-09-30 04:13:30	108.7307578375004	7.0	2.0	False	0
1015	['bus']	2008-09-30 04:13:30	2008-09-30 04:13:46	108.50101956136342	7.0	0.0	False	0
1016	['bus']	2008-09-30 04:13:46	2008-09-30 04:14:00	101.51541948960927	7.0	0.0	False	0
1017	['bus']	2008-09-30 04:14:00	2008-09-30 04:14:16	104.70504212795198	7.0	0.0	False	0
1018	['bus']	2008-09-30 04:14:16	2008-09-30 04:14:32	103.39972565426451	6.0	-1.0	False	0
1019	['bus']	2008-09-30 04:14:32	2008-09-30 04:14:50	101.13324786291444	6.0	0.0	False	0
1020	['bus']	2008-09-30 04:14:50	2008-09-30 04:15:32	101.09306964202237	2.0	-4.0	False	1
