	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
25194	['bus']	2009-05-06 09:49:54	2009-05-06 09:51:21	106.00964588006283	1.0	-10.0	False	2
25195	['bus']	2009-05-06 09:51:21	2009-05-06 09:53:31	102.71639642738005	1.0	0.0	False	1
25196	['bus']	2009-05-06 09:53:31	2009-05-06 09:53:56	120.93676872150644	5.0	4.0	False	0
25197	['bus']	2009-05-06 09:53:56	2009-05-06 09:54:11	113.07196617298335	8.0	3.0	False	0
25198	['bus']	2009-05-06 09:54:11	2009-05-06 09:54:51	103.01193937005931	3.0	-5.0	False	1
25199	['bus']	2009-05-06 09:54:51	2009-05-06 09:56:51	100.52646784852872	1.0	-2.0	False	6
25200	['bus']	2009-05-06 09:56:51	2009-05-06 09:57:31	120.31348086305962	3.0	2.0	False	0
25201	['bus']	2009-05-06 09:57:31	2009-05-06 09:57:46	120.66422438225395	8.0	5.0	False	0
25202	['bus']	2009-05-06 09:57:46	2009-05-06 09:57:56	100.38391164497	10.0	2.0	False	0
25203	['bus']	2009-05-06 09:57:56	2009-05-06 09:58:11	103.38174365800089	7.0	-3.0	False	0
25204	['bus']	2009-05-06 09:58:11	2009-05-06 09:59:31	111.35224310359976	1.0	-6.0	False	1
25205	['bus']	2009-05-06 09:59:31	2009-05-06 10:00:01	115.2039399165488	4.0	3.0	False	0
25206	['bus']	2009-05-06 10:00:01	2009-05-06 10:00:21	124.5714456721203	6.0	2.0	False	0
25207	['bus']	2009-05-06 10:00:21	2009-05-06 10:00:56	101.87423321928179	3.0	-3.0	False	0
25208	['bus']	2009-05-06 10:00:56	2009-05-06 10:01:31	110.538199019642	3.0	0.0	False	0
25209	['bus']	2009-05-06 10:01:31	2009-05-06 10:01:51	107.06141169223295	5.0	2.0	False	0
25210	['bus']	2009-05-06 10:01:51	2009-05-06 10:03:36	101.56999691157547	1.0	-4.0	False	1
25211	['bus']	2009-05-06 10:03:36	2009-05-06 10:05:36	103.70110931749073	1.0	0.0	False	2
25212	['bus']	2009-05-06 10:05:36	2009-05-06 10:06:06	114.10783919525129	4.0	3.0	False	0
25213	['bus']	2009-05-06 10:06:06	2009-05-06 10:06:46	112.2312231411022	3.0	-1.0	False	0
25214	['bus']	2009-05-06 10:06:46	2009-05-06 10:07:36	108.09430038827063	2.0	-1.0	False	0
25215	['bus']	2009-05-06 10:07:36	2009-05-06 10:09:26	107.76756485972184	1.0	-1.0	False	2
25216	['bus']	2009-05-06 10:09:26	2009-05-06 10:09:41	109.64615436412456	7.0	6.0	False	0
25217	['bus']	2009-05-06 10:09:41	2009-05-06 10:11:36	100.65487939739693	1.0	-6.0	False	0
25218	['bus']	2009-05-06 10:11:36	2009-05-06 10:12:36	101.07025211754586	2.0	1.0	False	0
25219	['bus']	2009-05-06 10:12:36	2009-05-06 10:14:21	111.77785719776791	1.0	-1.0	False	0
25220	['bus']	2009-05-06 10:14:21	2009-05-06 10:15:01	108.12322664054199	3.0	2.0	False	0
25221	['bus']	2009-05-06 10:15:01	2009-05-06 10:15:16	105.13920455017981	7.0	4.0	False	0
25222	['bus']	2009-05-06 10:15:16	2009-05-06 10:15:46	107.72859898133342	4.0	-3.0	False	0
25223	['bus']	2009-05-06 10:15:46	2009-05-06 10:16:01	113.9838692742874	8.0	4.0	False	0
25224	['bus']	2009-05-06 10:16:01	2009-05-06 10:16:21	116.90600011784942	6.0	-2.0	False	0
25225	['bus']	2009-05-06 10:16:21	2009-05-06 10:16:46	151.17960291022453	6.0	0.0	False	0
25226	['bus']	2009-05-06 10:16:46	2009-05-06 10:16:51	120.08667449620447	24.0	18.0	False	0
25227	['bus']	2009-05-06 10:16:51	2009-05-06 10:16:56	118.66139850880839	24.0	0.0	False	0
25228	['bus']	2009-05-06 10:16:56	2009-05-06 10:17:01	104.74841740819411	21.0	-3.0	False	0
25229	['bus']	2009-05-06 10:17:01	2009-05-06 10:17:11	114.53679402968292	11.0	-10.0	False	0
25230	['bus']	2009-05-06 10:17:11	2009-05-06 10:17:26	121.1020202589231	8.0	-3.0	False	0
25231	['bus']	2009-05-06 10:17:26	2009-05-06 10:17:36	143.35709615286513	14.0	6.0	False	0
25232	['bus']	2009-05-06 10:17:36	2009-05-06 10:17:41	119.21410079787347	24.0	10.0	False	0
25233	['bus']	2009-05-06 10:17:41	2009-05-06 10:17:46	101.65592721182144	20.0	-4.0	False	0
25234	['bus']	2009-05-06 10:17:46	2009-05-06 10:18:06	120.38044951120314	6.0	-14.0	False	0
25235	['bus']	2009-05-06 10:18:06	2009-05-06 10:19:06	133.2252095712055	2.0	-4.0	False	1
25236	['bus']	2009-05-06 10:19:06	2009-05-06 10:19:11	109.530608259416	22.0	20.0	False	0
25237	['bus']	2009-05-06 10:19:11	2009-05-06 10:19:16	139.66312955426378	28.0	6.0	False	0
25238	['bus']	2009-05-06 10:19:16	2009-05-06 10:19:21	155.78628341305458	31.0	3.0	False	0
25239	['bus']	2009-05-06 10:19:21	2009-05-06 10:19:26	166.6890138400435	33.0	2.0	False	0
25240	['bus']	2009-05-06 10:19:26	2009-05-06 10:19:31	172.80268610321448	35.0	2.0	False	0
25241	['bus']	2009-05-06 10:19:31	2009-05-06 10:19:36	171.9098920665433	34.0	-1.0	False	0
25242	['bus']	2009-05-06 10:19:36	2009-05-06 10:19:41	155.79815812332671	31.0	-3.0	False	0
25243	['bus']	2009-05-06 10:19:41	2009-05-06 10:19:46	123.44032212267268	25.0	-6.0	False	0
25244	['bus']	2009-05-06 10:19:46	2009-05-06 10:20:01	103.56874332166122	7.0	-18.0	False	0
25245	['bus']	2009-05-06 10:20:01	2009-05-06 10:20:56	104.3432320341864	2.0	-5.0	False	0
25246	['bus']	2009-05-06 10:20:56	2009-05-06 10:21:21	110.9133234518584	4.0	2.0	False	0
25247	['bus']	2009-05-06 10:21:21	2009-05-06 10:21:36	106.35580640460088	7.0	3.0	False	0
25248	['bus']	2009-05-06 10:21:36	2009-05-06 10:21:51	115.9519482465443	8.0	1.0	False	0
25249	['bus']	2009-05-06 10:21:51	2009-05-06 10:22:11	119.45471818602188	6.0	-2.0	False	0
25250	['bus']	2009-05-06 10:22:11	2009-05-06 10:22:26	114.89849485697867	8.0	2.0	False	0
25251	['bus']	2009-05-06 10:22:26	2009-05-06 10:22:41	123.85774872902306	8.0	0.0	False	0
25252	['bus']	2009-05-06 10:22:41	2009-05-06 10:23:01	103.19552882122598	5.0	-3.0	False	0
25253	['bus']	2009-05-06 10:23:01	2009-05-06 10:23:51	111.84225368767534	2.0	-3.0	False	1
25254	['bus']	2009-05-06 10:23:51	2009-05-06 10:24:06	113.6795863744447	8.0	6.0	False	0
25255	['bus']	2009-05-06 10:24:06	2009-05-06 10:24:51	100.46964080038224	2.0	-6.0	False	1
25256	['bus']	2009-05-06 10:24:51	2009-05-06 10:25:16	104.42530926225719	4.0	2.0	False	0
25257	['bus']	2009-05-06 10:25:16	2009-05-06 10:25:36	102.90040463564341	5.0	1.0	False	0
25258	['bus']	2009-05-06 10:25:36	2009-05-06 10:25:51	108.85950154309727	7.0	2.0	False	0
25259	['bus']	2009-05-06 10:25:51	2009-05-06 10:26:01	131.81080507909775	13.0	6.0	False	0
25260	['bus']	2009-05-06 10:26:01	2009-05-06 10:26:06	144.4050868179139	29.0	16.0	False	0
25261	['bus']	2009-05-06 10:26:06	2009-05-06 10:26:11	132.54657038632513	27.0	-2.0	False	0
25262	['bus']	2009-05-06 10:26:11	2009-05-06 10:26:41	104.34621166583413	3.0	-24.0	False	0
25263	['bus']	2009-05-06 10:26:41	2009-05-06 10:26:51	181.06308632244694	18.0	15.0	False	0
25264	['bus']	2009-05-06 10:26:51	2009-05-06 10:26:56	308.94397808107203	62.0	44.0	False	0
25265	['bus']	2009-05-06 10:26:56	2009-05-06 10:27:01	267.5870285565914	54.0	-8.0	False	0
25266	['bus']	2009-05-06 10:27:01	2009-05-06 10:27:06	146.2569529202175	29.0	-25.0	False	0
25267	['bus']	2009-05-06 10:27:06	2009-05-06 10:27:11	120.98198079209361	24.0	-5.0	False	0
25268	['bus']	2009-05-06 10:27:11	2009-05-06 10:27:21	113.5478277661731	11.0	-13.0	False	0
25269	['bus']	2009-05-06 10:27:21	2009-05-06 10:27:41	111.886127023707	6.0	-5.0	False	0
25270	['bus']	2009-05-06 10:27:41	2009-05-06 10:27:56	119.16618129618206	8.0	2.0	False	0
25271	['bus']	2009-05-06 10:27:56	2009-05-06 10:28:21	113.14985970771215	5.0	-3.0	False	0
25272	['bus']	2009-05-06 10:28:21	2009-05-06 10:28:31	109.53446555514105	11.0	6.0	False	0
25273	['bus']	2009-05-06 10:28:31	2009-05-06 10:28:51	146.35027229828003	7.0	-4.0	False	0
25274	['bus']	2009-05-06 10:28:51	2009-05-06 10:28:56	148.2600546547614	30.0	23.0	False	0
25275	['bus']	2009-05-06 10:28:56	2009-05-06 10:29:01	154.55745369879585	31.0	1.0	False	0
25276	['bus']	2009-05-06 10:29:01	2009-05-06 10:29:06	123.14600287067941	25.0	-6.0	False	0
25277	['bus']	2009-05-06 10:29:06	2009-05-06 10:29:21	101.25149397226778	7.0	-18.0	False	0
25278	['bus']	2009-05-06 10:29:21	2009-05-06 10:29:41	118.13089013898599	6.0	-1.0	False	0
25279	['bus']	2009-05-06 10:29:41	2009-05-06 10:29:51	101.07746328066959	10.0	4.0	False	0
25280	['bus']	2009-05-06 10:29:51	2009-05-06 10:30:51	154.4481965830377	3.0	-7.0	False	0
25281	['bus']	2009-05-06 10:30:51	2009-05-06 10:31:06	118.23452448814727	8.0	5.0	False	0
25282	['bus']	2009-05-06 10:31:06	2009-05-06 10:31:26	136.4888546674236	7.0	-1.0	False	0
25283	['bus']	2009-05-06 10:31:26	2009-05-06 10:31:41	106.62288791312609	7.0	0.0	False	0
25284	['bus']	2009-05-06 10:31:41	2009-05-06 10:32:31	115.66972560223226	2.0	-5.0	False	0
25285	['bus']	2009-05-06 10:32:31	2009-05-06 10:32:56	110.7796119067064	4.0	2.0	False	0
25286	['bus']	2009-05-06 10:32:56	2009-05-06 10:33:26	116.59729421170266	4.0	0.0	False	0
25287	['bus']	2009-05-06 10:33:26	2009-05-06 10:33:46	109.07781222312583	5.0	1.0	False	0
25288	['bus']	2009-05-06 10:33:46	2009-05-06 10:35:41	103.5340837280691	1.0	-4.0	False	3
25289	['bus']	2009-05-06 10:35:41	2009-05-06 10:36:01	128.77205542109755	6.0	5.0	False	0
25290	['bus']	2009-05-06 10:36:01	2009-05-06 10:36:16	124.84290378000432	8.0	2.0	False	0
25291	['bus']	2009-05-06 10:36:16	2009-05-06 10:36:46	112.98962098402409	4.0	-4.0	False	1
25292	['bus']	2009-05-06 10:36:46	2009-05-06 10:37:06	104.95291453148761	5.0	1.0	False	0
25293	['bus']	2009-05-06 10:37:06	2009-05-06 10:37:21	116.90172455957043	8.0	3.0	False	0
25294	['bus']	2009-05-06 10:37:21	2009-05-06 10:37:51	102.80855993309035	3.0	-5.0	False	0
25295	['bus']	2009-05-06 10:37:51	2009-05-06 10:38:41	104.70974506843193	2.0	-1.0	False	0
25296	['bus']	2009-05-06 10:38:41	2009-05-06 10:39:51	102.8771489654198	1.0	-1.0	False	0
25297	['bus']	2009-05-06 10:39:51	2009-05-06 10:40:21	112.01967201746713	4.0	3.0	False	0
25298	['bus']	2009-05-06 10:40:21	2009-05-06 10:41:01	103.62369354871619	3.0	-1.0	False	0
25299	['bus']	2009-05-06 10:41:01	2009-05-06 10:41:26	104.54743473751826	4.0	1.0	False	0
25300	['bus']	2009-05-06 10:41:26	2009-05-06 10:41:56	122.27674865990394	4.0	0.0	False	0
25301	['bus', 'walk']	2009-05-06 10:41:56	2009-05-06 10:42:16	186.27420670809818	9.0	5.0	True	0
