	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
32392	['walk']	2009-09-15 23:59:05	2009-09-15 23:59:05	168.23472453730795	0.0	0.0	False	0
32393	['walk']	2009-09-15 23:59:05	2009-09-15 23:59:28	178.17882418646127	8.0	8.0	False	0
32394	['walk']	2009-09-15 23:59:28	2009-09-16 00:00:20	104.95564869950331	2.0	-6.0	False	0
32395	['walk']	2009-09-16 00:00:20	2009-09-16 00:02:23	101.41863455965051	1.0	-1.0	False	0
32396	['walk']	2009-09-16 00:02:23	2009-09-16 00:03:44	103.62050248677187	1.0	0.0	False	0
32397	['walk']	2009-09-16 00:03:44	2009-09-16 00:05:38	100.3087516734779	1.0	0.0	False	0
32398	['walk']	2009-09-16 00:05:38	2009-09-16 00:07:52	100.22324308048749	1.0	0.0	False	2
32399	['walk']	2009-09-16 00:07:52	2009-09-16 00:09:52	722.8861201515653	6.0	5.0	False	5
32400	['walk']	2009-09-16 00:09:52	2009-09-16 00:12:40	669.3943323970816	4.0	-2.0	False	0
32401	['walk']	2009-09-16 00:12:40	2009-09-16 00:14:07	102.32081880370417	1.0	-3.0	False	1
32402	['walk']	2009-09-16 00:14:07	2009-09-16 00:17:47	8875.90505106786	40.0	39.0	False	0
