	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
24988	['bus']	2009-05-04 22:45:57	2009-05-04 22:47:47	101.07644849054819	1.0	-51.0	False	3
24989	['bus']	2009-05-04 22:47:47	2009-05-04 22:49:22	109.02365812652428	1.0	0.0	False	3
24990	['bus']	2009-05-04 22:49:22	2009-05-04 22:49:42	115.49571838932016	6.0	5.0	False	0
24991	['bus']	2009-05-04 22:49:42	2009-05-04 22:50:32	111.09121477516595	2.0	-4.0	False	0
24992	['bus']	2009-05-04 22:50:32	2009-05-04 22:50:47	102.4550563787034	7.0	5.0	False	0
24993	['bus']	2009-05-04 22:50:47	2009-05-04 22:51:02	107.30810120077084	7.0	0.0	False	0
24994	['bus']	2009-05-04 22:51:02	2009-05-04 22:53:17	107.26646342031137	1.0	-6.0	False	3
24995	['bus']	2009-05-04 22:53:17	2009-05-04 22:53:57	121.4862290447944	3.0	2.0	False	0
24996	['bus']	2009-05-04 22:53:57	2009-05-04 22:54:12	111.40737601896167	7.0	4.0	False	0
24997	['bus']	2009-05-04 22:54:12	2009-05-04 22:54:47	104.44968296377446	3.0	-4.0	False	0
24998	['bus']	2009-05-04 22:54:47	2009-05-04 22:56:22	102.4792319120123	1.0	-2.0	False	3
24999	['bus']	2009-05-04 22:56:22	2009-05-04 22:56:42	104.93248902941204	5.0	4.0	False	0
25000	['bus']	2009-05-04 22:56:42	2009-05-04 22:57:02	117.20696722600162	6.0	1.0	False	0
25001	['bus']	2009-05-04 22:57:02	2009-05-04 22:57:55	100.24813906643882	2.0	-4.0	False	1
25002	['bus']	2009-05-04 22:57:55	2009-05-04 22:58:27	114.89743856635047	4.0	2.0	False	0
25003	['bus']	2009-05-04 22:58:27	2009-05-04 22:58:47	123.33387376225384	6.0	2.0	False	0
25004	['bus']	2009-05-04 22:58:47	2009-05-04 22:58:57	148.04039243598234	15.0	9.0	False	0
25005	['bus']	2009-05-04 22:58:57	2009-05-04 22:59:17	104.71714053572758	5.0	-10.0	False	0
25006	['bus']	2009-05-04 22:59:17	2009-05-04 22:59:32	155.118758380506	10.0	5.0	False	0
25007	['bus']	2009-05-04 22:59:32	2009-05-04 22:59:37	129.10279935267954	26.0	16.0	False	0
25008	['bus']	2009-05-04 22:59:37	2009-05-04 22:59:42	128.99221447673204	26.0	0.0	False	0
25009	['bus']	2009-05-04 22:59:42	2009-05-04 22:59:47	152.67871692215678	31.0	5.0	False	0
25010	['bus']	2009-05-04 22:59:47	2009-05-04 22:59:52	163.46119670986448	33.0	2.0	False	0
25011	['bus']	2009-05-04 22:59:52	2009-05-04 22:59:57	156.14209655061626	31.0	-2.0	False	0
