	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
25497	['bus']	2009-05-07 23:16:30	2009-05-07 23:16:55	171.42414161665482	7.0	-152.0	False	0
25498	['bus']	2009-05-07 23:16:55	2009-05-07 23:17:00	151.1363418807944	30.0	23.0	False	0
25499	['bus']	2009-05-07 23:17:00	2009-05-07 23:17:05	140.80349890524377	28.0	-2.0	False	0
25500	['bus']	2009-05-07 23:17:05	2009-05-07 23:17:10	122.6564373246575	25.0	-3.0	False	0
25501	['bus']	2009-05-07 23:17:10	2009-05-07 23:17:15	124.44068478576379	25.0	0.0	False	0
25502	['bus']	2009-05-07 23:17:15	2009-05-07 23:17:20	124.9064008647296	25.0	0.0	False	0
25503	['bus']	2009-05-07 23:17:20	2009-05-07 23:17:25	110.55021893781218	22.0	-3.0	False	0
25504	['bus']	2009-05-07 23:17:25	2009-05-07 23:17:35	147.02170510166695	15.0	-7.0	False	0
25505	['bus']	2009-05-07 23:17:35	2009-05-07 23:17:45	147.24756135089544	15.0	0.0	False	0
25506	['bus']	2009-05-07 23:17:45	2009-05-07 23:18:00	109.46222547916399	7.0	-8.0	False	0
25507	['bus']	2009-05-07 23:18:00	2009-05-07 23:19:35	101.45292621562129	1.0	-6.0	False	1
25508	['bus']	2009-05-07 23:19:35	2009-05-07 23:20:10	102.47947589035708	3.0	2.0	False	0
25509	['bus']	2009-05-07 23:20:10	2009-05-07 23:20:55	112.93422874935175	3.0	0.0	False	1
25510	['bus']	2009-05-07 23:20:55	2009-05-07 23:22:25	103.74564483561149	1.0	-2.0	False	0
25511	['bus']	2009-05-07 23:22:25	2009-05-07 23:23:10	105.0488946787683	2.0	1.0	False	1
25512	['bus']	2009-05-07 23:23:10	2009-05-07 23:23:30	102.49745391488256	5.0	3.0	False	0
25513	['bus']	2009-05-07 23:23:30	2009-05-07 23:25:20	102.0686950641309	1.0	-4.0	False	2
25514	['bus']	2009-05-07 23:25:20	2009-05-07 23:25:55	106.46140363415472	3.0	2.0	False	0
25515	['bus']	2009-05-07 23:25:55	2009-05-07 23:26:10	107.94824557444471	7.0	4.0	False	0
25516	['bus']	2009-05-07 23:26:10	2009-05-07 23:27:05	100.2769317529354	2.0	-5.0	False	0
25517	['bus']	2009-05-07 23:27:05	2009-05-07 23:28:20	106.9349444052978	1.0	-1.0	False	1
25518	['bus']	2009-05-07 23:28:20	2009-05-07 23:28:35	110.32140961245238	7.0	6.0	False	0
25519	['bus']	2009-05-07 23:28:35	2009-05-07 23:29:20	105.45302891762927	2.0	-5.0	False	0
25520	['bus']	2009-05-07 23:29:20	2009-05-07 23:31:10	111.13764552569525	1.0	-1.0	False	4
25521	['bus']	2009-05-07 23:31:10	2009-05-07 23:31:25	105.89286961646107	7.0	6.0	False	0
25522	['bus']	2009-05-07 23:31:25	2009-05-07 23:32:05	101.91207836891238	3.0	-4.0	False	1
25523	['bus']	2009-05-07 23:32:05	2009-05-07 23:33:45	115.4205637962357	1.0	-2.0	False	1
25524	['bus']	2009-05-07 23:33:45	2009-05-07 23:34:00	114.09033830125185	8.0	7.0	False	0
25525	['bus']	2009-05-07 23:34:00	2009-05-07 23:34:10	109.6226093091378	11.0	3.0	False	0
25526	['bus']	2009-05-07 23:34:10	2009-05-07 23:34:20	107.94497675059897	11.0	0.0	False	0
25527	['bus']	2009-05-07 23:34:20	2009-05-07 23:35:05	112.28553070537883	2.0	-9.0	False	1
25528	['bus']	2009-05-07 23:35:05	2009-05-07 23:35:15	113.51196380348885	11.0	9.0	False	0
25529	['bus']	2009-05-07 23:35:15	2009-05-07 23:38:24	437.1344823523813	2.0	-9.0	False	0
