	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
28886	['bus']	2009-08-08 07:47:29	2009-08-08 07:47:49	109.63004757718642	5.0	-9.0	False	0
28887	['bus']	2009-08-08 07:47:49	2009-08-08 07:48:39	111.84902253227453	2.0	-3.0	False	0
28888	['bus']	2009-08-08 07:48:39	2009-08-08 07:49:19	100.98799931397072	3.0	1.0	False	0
28889	['bus']	2009-08-08 07:49:19	2009-08-08 07:49:34	140.86937609998955	9.0	6.0	False	0
28890	['bus']	2009-08-08 07:49:34	2009-08-08 07:49:44	149.66875663708316	15.0	6.0	False	0
28891	['bus']	2009-08-08 07:49:44	2009-08-08 07:49:49	108.32695213803468	22.0	7.0	False	0
28892	['bus']	2009-08-08 07:49:49	2009-08-08 07:49:59	116.39806394644432	12.0	-10.0	False	0
28893	['bus']	2009-08-08 07:49:59	2009-08-08 07:50:14	106.24915154993474	7.0	-5.0	False	0
28894	['bus']	2009-08-08 07:50:14	2009-08-08 07:51:09	110.25912926752306	2.0	-5.0	False	0
28895	['bus']	2009-08-08 07:51:09	2009-08-08 07:51:54	100.08322132512365	2.0	0.0	False	0
28896	['bus']	2009-08-08 07:51:54	2009-08-08 07:52:19	103.91705783255566	4.0	2.0	False	0
28897	['bus']	2009-08-08 07:52:19	2009-08-08 07:52:59	106.79536147396095	3.0	-1.0	False	0
28898	['bus']	2009-08-08 07:52:59	2009-08-08 07:53:34	116.66952301260675	3.0	0.0	False	0
28899	['bus']	2009-08-08 07:53:34	2009-08-08 07:53:54	101.33753321271581	5.0	2.0	False	0
28900	['bus']	2009-08-08 07:53:54	2009-08-08 07:54:19	100.20624490850761	4.0	-1.0	False	0
28901	['bus']	2009-08-08 07:54:19	2009-08-08 07:54:29	106.51431078201752	11.0	7.0	False	0
28902	['bus']	2009-08-08 07:54:29	2009-08-08 07:54:49	105.58938627446811	5.0	-6.0	False	0
28903	['bus']	2009-08-08 07:54:49	2009-08-08 07:55:19	100.45415618185132	3.0	-2.0	False	0
28904	['bus']	2009-08-08 07:55:19	2009-08-08 07:56:24	103.74252170638653	2.0	-1.0	False	1
28905	['bus']	2009-08-08 07:56:24	2009-08-08 07:56:59	128.40103625323263	4.0	2.0	False	0
28906	['bus']	2009-08-08 07:56:59	2009-08-08 07:57:14	112.71053427346334	8.0	4.0	False	0
28907	['bus']	2009-08-08 07:57:14	2009-08-08 07:57:49	100.57232102004312	3.0	-5.0	False	0
28908	['bus']	2009-08-08 07:57:49	2009-08-08 07:58:14	102.70532753667939	4.0	1.0	False	0
28909	['bus']	2009-08-08 07:58:14	2009-08-08 07:58:34	102.68399968797694	5.0	1.0	False	0
28910	['bus']	2009-08-08 07:58:34	2009-08-08 07:59:24	116.7898823922199	2.0	-3.0	False	1
28911	['bus']	2009-08-08 07:59:24	2009-08-08 07:59:39	122.91284833508763	8.0	6.0	False	0
28912	['bus']	2009-08-08 07:59:39	2009-08-08 07:59:44	117.84806950405456	24.0	16.0	False	0
28913	['bus']	2009-08-08 07:59:44	2009-08-08 07:59:49	174.9298503006377	35.0	11.0	False	0
28914	['bus']	2009-08-08 07:59:49	2009-08-08 07:59:54	210.85244244903146	42.0	7.0	False	0
28915	['bus']	2009-08-08 07:59:54	2009-08-08 07:59:59	227.41412809800272	45.0	3.0	False	0
28916	['bus']	2009-08-08 07:59:59	2009-08-08 08:00:04	220.30022256760068	44.0	-1.0	False	0
28917	['bus']	2009-08-08 08:00:04	2009-08-08 08:00:09	693.9539193983296	139.0	95.0	False	0
28918	['bus']	2009-08-08 08:00:09	2009-08-08 08:00:59	609.6304000117188	12.0	-127.0	False	0
28919	['bus']	2009-08-08 08:00:59	2009-08-08 08:01:09	117.54246733063725	12.0	0.0	False	0
28920	['bus']	2009-08-08 08:01:09	2009-08-08 08:01:14	119.84107904718303	24.0	12.0	False	0
28921	['bus']	2009-08-08 08:01:14	2009-08-08 08:01:19	109.10796790021135	22.0	-2.0	False	0
28922	['bus']	2009-08-08 08:01:19	2009-08-08 08:01:24	124.29936275596953	25.0	3.0	False	0
28923	['bus']	2009-08-08 08:01:24	2009-08-08 08:01:29	151.29243242517072	30.0	5.0	False	0
28924	['bus']	2009-08-08 08:01:29	2009-08-08 08:01:34	155.77711274864964	31.0	1.0	False	0
28925	['bus']	2009-08-08 08:01:34	2009-08-08 08:01:39	125.23413751781268	25.0	-6.0	False	0
