	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['bike']	segment(seg068_14531_0).	['segment(seg068_14531_1).', 'segment(seg068_14531_2).', 'segment(seg068_14531_3).', 'segment(seg068_14531_4).', 'segment(seg068_14531_5).']	['hasTransportMode(seg068_14531_0,bus).', 'hasTransportMode(seg068_14531_0,car).', 'hasTransportMode(seg068_14531_0,walk).']	['hasTransportMode(seg068_14531_0,bike).']	hasVelocity(seg068_14531_0,slow).	hasAcceleration(seg068_14531_0,unchanged).	empty	empty	['hasKnownTransportMode(seg068_14531_1,bike).', 'hasKnownTransportMode(seg068_14531_2,bike).', 'hasKnownTransportMode(seg068_14531_3,bike).', 'hasKnownTransportMode(seg068_14531_4,bike).', 'hasKnownTransportMode(seg068_14531_5,bike).']	['hasVelocity(seg068_14531_1,slow).', 'hasVelocity(seg068_14531_2,very_fast).', 'hasVelocity(seg068_14531_3,slow).', 'hasVelocity(seg068_14531_4,below_medium).', 'hasVelocity(seg068_14531_5,below_medium).']	['hasAcceleration(seg068_14531_1,unchanged).', 'hasAcceleration(seg068_14531_2,much_faster).', 'hasAcceleration(seg068_14531_3,slightly_slower).', 'hasAcceleration(seg068_14531_4,unchanged).', 'hasAcceleration(seg068_14531_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14531_0,seg068_14531_1).', 'previousSegmentRelation(seg068_14531_1,seg068_14531_2).', 'previousSegmentRelation(seg068_14531_2,seg068_14531_3).', 'previousSegmentRelation(seg068_14531_3,seg068_14531_4).', 'previousSegmentRelation(seg068_14531_4,seg068_14531_5).']	hasStopPoint(seg068_14531_0,none).	['hasStopPoint(seg068_14531_1,none).', 'hasStopPoint(seg068_14531_2,none).', 'hasStopPoint(seg068_14531_3,none).', 'hasStopPoint(seg068_14531_4,none).', 'hasStopPoint(seg068_14531_5,none).']
1	['bike']	segment(seg068_14532_0).	['segment(seg068_14532_1).', 'segment(seg068_14532_2).', 'segment(seg068_14532_3).', 'segment(seg068_14532_4).', 'segment(seg068_14532_5).']	['hasTransportMode(seg068_14532_0,bus).', 'hasTransportMode(seg068_14532_0,car).', 'hasTransportMode(seg068_14532_0,walk).']	['hasTransportMode(seg068_14532_0,bike).']	hasVelocity(seg068_14532_0,below_medium).	hasAcceleration(seg068_14532_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg068_14532_1,bike).', 'hasKnownTransportMode(seg068_14532_2,bike).', 'hasKnownTransportMode(seg068_14532_3,bike).', 'hasKnownTransportMode(seg068_14532_4,bike).', 'hasKnownTransportMode(seg068_14532_5,bike).']	['hasVelocity(seg068_14532_1,slow).', 'hasVelocity(seg068_14532_2,very_slow).', 'hasVelocity(seg068_14532_3,very_fast).', 'hasVelocity(seg068_14532_4,slow).', 'hasVelocity(seg068_14532_5,below_medium).']	['hasAcceleration(seg068_14532_1,unchanged).', 'hasAcceleration(seg068_14532_2,unchanged).', 'hasAcceleration(seg068_14532_3,much_faster).', 'hasAcceleration(seg068_14532_4,slightly_slower).', 'hasAcceleration(seg068_14532_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14532_0,seg068_14532_1).', 'previousSegmentRelation(seg068_14532_1,seg068_14532_2).', 'previousSegmentRelation(seg068_14532_2,seg068_14532_3).', 'previousSegmentRelation(seg068_14532_3,seg068_14532_4).', 'previousSegmentRelation(seg068_14532_4,seg068_14532_5).']	hasStopPoint(seg068_14532_0,none).	['hasStopPoint(seg068_14532_1,none).', 'hasStopPoint(seg068_14532_2,none).', 'hasStopPoint(seg068_14532_3,none).', 'hasStopPoint(seg068_14532_4,none).', 'hasStopPoint(seg068_14532_5,none).']
2	['bike']	segment(seg068_14533_0).	['segment(seg068_14533_1).', 'segment(seg068_14533_2).', 'segment(seg068_14533_3).', 'segment(seg068_14533_4).', 'segment(seg068_14533_5).']	['hasTransportMode(seg068_14533_0,bus).', 'hasTransportMode(seg068_14533_0,car).', 'hasTransportMode(seg068_14533_0,walk).']	['hasTransportMode(seg068_14533_0,bike).']	hasVelocity(seg068_14533_0,below_medium).	hasAcceleration(seg068_14533_0,unchanged).	empty	empty	['hasKnownTransportMode(seg068_14533_1,bike).', 'hasKnownTransportMode(seg068_14533_2,bike).', 'hasKnownTransportMode(seg068_14533_3,bike).', 'hasKnownTransportMode(seg068_14533_4,bike).', 'hasKnownTransportMode(seg068_14533_5,bike).']	['hasVelocity(seg068_14533_1,below_medium).', 'hasVelocity(seg068_14533_2,very_slow).', 'hasVelocity(seg068_14533_3,very_slow).', 'hasVelocity(seg068_14533_4,very_fast).', 'hasVelocity(seg068_14533_5,slow).']	['hasAcceleration(seg068_14533_1,slightly_faster).', 'hasAcceleration(seg068_14533_2,unchanged).', 'hasAcceleration(seg068_14533_3,unchanged).', 'hasAcceleration(seg068_14533_4,much_faster).', 'hasAcceleration(seg068_14533_5,slightly_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14533_0,seg068_14533_1).', 'previousSegmentRelation(seg068_14533_1,seg068_14533_2).', 'previousSegmentRelation(seg068_14533_2,seg068_14533_3).', 'previousSegmentRelation(seg068_14533_3,seg068_14533_4).', 'previousSegmentRelation(seg068_14533_4,seg068_14533_5).']	hasStopPoint(seg068_14533_0,none).	['hasStopPoint(seg068_14533_1,none).', 'hasStopPoint(seg068_14533_2,none).', 'hasStopPoint(seg068_14533_3,none).', 'hasStopPoint(seg068_14533_4,none).', 'hasStopPoint(seg068_14533_5,none).']
3	['bike']	segment(seg068_14534_0).	['segment(seg068_14534_1).', 'segment(seg068_14534_2).', 'segment(seg068_14534_3).', 'segment(seg068_14534_4).', 'segment(seg068_14534_5).']	['hasTransportMode(seg068_14534_0,bus).', 'hasTransportMode(seg068_14534_0,car).', 'hasTransportMode(seg068_14534_0,walk).']	['hasTransportMode(seg068_14534_0,bike).']	hasVelocity(seg068_14534_0,below_medium).	hasAcceleration(seg068_14534_0,unchanged).	empty	empty	['hasKnownTransportMode(seg068_14534_1,bike).', 'hasKnownTransportMode(seg068_14534_2,bike).', 'hasKnownTransportMode(seg068_14534_3,bike).', 'hasKnownTransportMode(seg068_14534_4,bike).', 'hasKnownTransportMode(seg068_14534_5,bike).']	['hasVelocity(seg068_14534_1,below_medium).', 'hasVelocity(seg068_14534_2,slow).', 'hasVelocity(seg068_14534_3,very_slow).', 'hasVelocity(seg068_14534_4,very_slow).', 'hasVelocity(seg068_14534_5,very_fast).']	['hasAcceleration(seg068_14534_1,unchanged).', 'hasAcceleration(seg068_14534_2,unchanged).', 'hasAcceleration(seg068_14534_3,unchanged).', 'hasAcceleration(seg068_14534_4,unchanged).', 'hasAcceleration(seg068_14534_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14534_0,seg068_14534_1).', 'previousSegmentRelation(seg068_14534_1,seg068_14534_2).', 'previousSegmentRelation(seg068_14534_2,seg068_14534_3).', 'previousSegmentRelation(seg068_14534_3,seg068_14534_4).', 'previousSegmentRelation(seg068_14534_4,seg068_14534_5).']	hasStopPoint(seg068_14534_0,none).	['hasStopPoint(seg068_14534_1,none).', 'hasStopPoint(seg068_14534_2,none).', 'hasStopPoint(seg068_14534_3,none).', 'hasStopPoint(seg068_14534_4,none).', 'hasStopPoint(seg068_14534_5,none).']
4	['bike']	segment(seg068_14535_0).	['segment(seg068_14535_1).', 'segment(seg068_14535_2).', 'segment(seg068_14535_3).', 'segment(seg068_14535_4).', 'segment(seg068_14535_5).']	['hasTransportMode(seg068_14535_0,bus).', 'hasTransportMode(seg068_14535_0,car).', 'hasTransportMode(seg068_14535_0,walk).']	['hasTransportMode(seg068_14535_0,bike).']	hasVelocity(seg068_14535_0,below_medium).	hasAcceleration(seg068_14535_0,unchanged).	empty	empty	['hasKnownTransportMode(seg068_14535_1,bike).', 'hasKnownTransportMode(seg068_14535_2,bike).', 'hasKnownTransportMode(seg068_14535_3,bike).', 'hasKnownTransportMode(seg068_14535_4,bike).', 'hasKnownTransportMode(seg068_14535_5,bike).']	['hasVelocity(seg068_14535_1,below_medium).', 'hasVelocity(seg068_14535_2,slow).', 'hasVelocity(seg068_14535_3,slow).', 'hasVelocity(seg068_14535_4,very_slow).', 'hasVelocity(seg068_14535_5,very_slow).']	['hasAcceleration(seg068_14535_1,unchanged).', 'hasAcceleration(seg068_14535_2,unchanged).', 'hasAcceleration(seg068_14535_3,unchanged).', 'hasAcceleration(seg068_14535_4,unchanged).', 'hasAcceleration(seg068_14535_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14535_0,seg068_14535_1).', 'previousSegmentRelation(seg068_14535_1,seg068_14535_2).', 'previousSegmentRelation(seg068_14535_2,seg068_14535_3).', 'previousSegmentRelation(seg068_14535_3,seg068_14535_4).', 'previousSegmentRelation(seg068_14535_4,seg068_14535_5).']	hasStopPoint(seg068_14535_0,none).	['hasStopPoint(seg068_14535_1,none).', 'hasStopPoint(seg068_14535_2,none).', 'hasStopPoint(seg068_14535_3,none).', 'hasStopPoint(seg068_14535_4,none).', 'hasStopPoint(seg068_14535_5,none).']
5	['bike']	segment(seg068_14536_0).	['segment(seg068_14536_1).', 'segment(seg068_14536_2).', 'segment(seg068_14536_3).', 'segment(seg068_14536_4).', 'segment(seg068_14536_5).']	['hasTransportMode(seg068_14536_0,bus).', 'hasTransportMode(seg068_14536_0,car).', 'hasTransportMode(seg068_14536_0,walk).']	['hasTransportMode(seg068_14536_0,bike).']	hasVelocity(seg068_14536_0,below_medium).	hasAcceleration(seg068_14536_0,unchanged).	empty	empty	['hasKnownTransportMode(seg068_14536_1,bike).', 'hasKnownTransportMode(seg068_14536_2,bike).', 'hasKnownTransportMode(seg068_14536_3,bike).', 'hasKnownTransportMode(seg068_14536_4,bike).', 'hasKnownTransportMode(seg068_14536_5,bike).']	['hasVelocity(seg068_14536_1,below_medium).', 'hasVelocity(seg068_14536_2,slow).', 'hasVelocity(seg068_14536_3,slow).', 'hasVelocity(seg068_14536_4,slow).', 'hasVelocity(seg068_14536_5,very_slow).']	['hasAcceleration(seg068_14536_1,unchanged).', 'hasAcceleration(seg068_14536_2,unchanged).', 'hasAcceleration(seg068_14536_3,unchanged).', 'hasAcceleration(seg068_14536_4,unchanged).', 'hasAcceleration(seg068_14536_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14536_0,seg068_14536_1).', 'previousSegmentRelation(seg068_14536_1,seg068_14536_2).', 'previousSegmentRelation(seg068_14536_2,seg068_14536_3).', 'previousSegmentRelation(seg068_14536_3,seg068_14536_4).', 'previousSegmentRelation(seg068_14536_4,seg068_14536_5).']	hasStopPoint(seg068_14536_0,none).	['hasStopPoint(seg068_14536_1,none).', 'hasStopPoint(seg068_14536_2,none).', 'hasStopPoint(seg068_14536_3,none).', 'hasStopPoint(seg068_14536_4,none).', 'hasStopPoint(seg068_14536_5,none).']
6	['bike']	segment(seg068_14537_0).	['segment(seg068_14537_1).', 'segment(seg068_14537_2).', 'segment(seg068_14537_3).', 'segment(seg068_14537_4).', 'segment(seg068_14537_5).']	['hasTransportMode(seg068_14537_0,bus).', 'hasTransportMode(seg068_14537_0,car).', 'hasTransportMode(seg068_14537_0,walk).']	['hasTransportMode(seg068_14537_0,bike).']	hasVelocity(seg068_14537_0,below_medium).	hasAcceleration(seg068_14537_0,unchanged).	empty	empty	['hasKnownTransportMode(seg068_14537_1,bike).', 'hasKnownTransportMode(seg068_14537_2,bike).', 'hasKnownTransportMode(seg068_14537_3,bike).', 'hasKnownTransportMode(seg068_14537_4,bike).', 'hasKnownTransportMode(seg068_14537_5,bike).']	['hasVelocity(seg068_14537_1,below_medium).', 'hasVelocity(seg068_14537_2,slow).', 'hasVelocity(seg068_14537_3,slow).', 'hasVelocity(seg068_14537_4,slow).', 'hasVelocity(seg068_14537_5,slow).']	['hasAcceleration(seg068_14537_1,unchanged).', 'hasAcceleration(seg068_14537_2,unchanged).', 'hasAcceleration(seg068_14537_3,unchanged).', 'hasAcceleration(seg068_14537_4,unchanged).', 'hasAcceleration(seg068_14537_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14537_0,seg068_14537_1).', 'previousSegmentRelation(seg068_14537_1,seg068_14537_2).', 'previousSegmentRelation(seg068_14537_2,seg068_14537_3).', 'previousSegmentRelation(seg068_14537_3,seg068_14537_4).', 'previousSegmentRelation(seg068_14537_4,seg068_14537_5).']	hasStopPoint(seg068_14537_0,none).	['hasStopPoint(seg068_14537_1,none).', 'hasStopPoint(seg068_14537_2,none).', 'hasStopPoint(seg068_14537_3,none).', 'hasStopPoint(seg068_14537_4,none).', 'hasStopPoint(seg068_14537_5,none).']
7	['bike']	segment(seg068_14538_0).	['segment(seg068_14538_1).', 'segment(seg068_14538_2).', 'segment(seg068_14538_3).', 'segment(seg068_14538_4).', 'segment(seg068_14538_5).']	['hasTransportMode(seg068_14538_0,bus).', 'hasTransportMode(seg068_14538_0,car).', 'hasTransportMode(seg068_14538_0,walk).']	['hasTransportMode(seg068_14538_0,bike).']	hasVelocity(seg068_14538_0,slow).	hasAcceleration(seg068_14538_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg068_14538_1,bike).', 'hasKnownTransportMode(seg068_14538_2,bike).', 'hasKnownTransportMode(seg068_14538_3,bike).', 'hasKnownTransportMode(seg068_14538_4,bike).', 'hasKnownTransportMode(seg068_14538_5,bike).']	['hasVelocity(seg068_14538_1,below_medium).', 'hasVelocity(seg068_14538_2,below_medium).', 'hasVelocity(seg068_14538_3,slow).', 'hasVelocity(seg068_14538_4,slow).', 'hasVelocity(seg068_14538_5,slow).']	['hasAcceleration(seg068_14538_1,unchanged).', 'hasAcceleration(seg068_14538_2,slightly_faster).', 'hasAcceleration(seg068_14538_3,unchanged).', 'hasAcceleration(seg068_14538_4,unchanged).', 'hasAcceleration(seg068_14538_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14538_0,seg068_14538_1).', 'previousSegmentRelation(seg068_14538_1,seg068_14538_2).', 'previousSegmentRelation(seg068_14538_2,seg068_14538_3).', 'previousSegmentRelation(seg068_14538_3,seg068_14538_4).', 'previousSegmentRelation(seg068_14538_4,seg068_14538_5).']	hasStopPoint(seg068_14538_0,none).	['hasStopPoint(seg068_14538_1,none).', 'hasStopPoint(seg068_14538_2,none).', 'hasStopPoint(seg068_14538_3,none).', 'hasStopPoint(seg068_14538_4,none).', 'hasStopPoint(seg068_14538_5,none).']
8	['bike']	segment(seg068_14539_0).	['segment(seg068_14539_1).', 'segment(seg068_14539_2).', 'segment(seg068_14539_3).', 'segment(seg068_14539_4).', 'segment(seg068_14539_5).']	['hasTransportMode(seg068_14539_0,bus).', 'hasTransportMode(seg068_14539_0,car).', 'hasTransportMode(seg068_14539_0,walk).']	['hasTransportMode(seg068_14539_0,bike).']	hasVelocity(seg068_14539_0,very_slow).	hasAcceleration(seg068_14539_0,unchanged).	empty	empty	['hasKnownTransportMode(seg068_14539_1,bike).', 'hasKnownTransportMode(seg068_14539_2,bike).', 'hasKnownTransportMode(seg068_14539_3,bike).', 'hasKnownTransportMode(seg068_14539_4,bike).', 'hasKnownTransportMode(seg068_14539_5,bike).']	['hasVelocity(seg068_14539_1,slow).', 'hasVelocity(seg068_14539_2,below_medium).', 'hasVelocity(seg068_14539_3,below_medium).', 'hasVelocity(seg068_14539_4,slow).', 'hasVelocity(seg068_14539_5,slow).']	['hasAcceleration(seg068_14539_1,slightly_slower).', 'hasAcceleration(seg068_14539_2,unchanged).', 'hasAcceleration(seg068_14539_3,slightly_faster).', 'hasAcceleration(seg068_14539_4,unchanged).', 'hasAcceleration(seg068_14539_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14539_0,seg068_14539_1).', 'previousSegmentRelation(seg068_14539_1,seg068_14539_2).', 'previousSegmentRelation(seg068_14539_2,seg068_14539_3).', 'previousSegmentRelation(seg068_14539_3,seg068_14539_4).', 'previousSegmentRelation(seg068_14539_4,seg068_14539_5).']	hasStopPoint(seg068_14539_0,up_to_five).	['hasStopPoint(seg068_14539_1,none).', 'hasStopPoint(seg068_14539_2,none).', 'hasStopPoint(seg068_14539_3,none).', 'hasStopPoint(seg068_14539_4,none).', 'hasStopPoint(seg068_14539_5,none).']
9	['bike']	segment(seg068_14540_0).	['segment(seg068_14540_1).', 'segment(seg068_14540_2).', 'segment(seg068_14540_3).', 'segment(seg068_14540_4).', 'segment(seg068_14540_5).']	['hasTransportMode(seg068_14540_0,bus).', 'hasTransportMode(seg068_14540_0,car).', 'hasTransportMode(seg068_14540_0,walk).']	['hasTransportMode(seg068_14540_0,bike).']	hasVelocity(seg068_14540_0,slow).	hasAcceleration(seg068_14540_0,unchanged).	empty	empty	['hasKnownTransportMode(seg068_14540_1,bike).', 'hasKnownTransportMode(seg068_14540_2,bike).', 'hasKnownTransportMode(seg068_14540_3,bike).', 'hasKnownTransportMode(seg068_14540_4,bike).', 'hasKnownTransportMode(seg068_14540_5,bike).']	['hasVelocity(seg068_14540_1,very_slow).', 'hasVelocity(seg068_14540_2,below_medium).', 'hasVelocity(seg068_14540_3,below_medium).', 'hasVelocity(seg068_14540_4,below_medium).', 'hasVelocity(seg068_14540_5,slow).']	['hasAcceleration(seg068_14540_1,unchanged).', 'hasAcceleration(seg068_14540_2,unchanged).', 'hasAcceleration(seg068_14540_3,unchanged).', 'hasAcceleration(seg068_14540_4,slightly_faster).', 'hasAcceleration(seg068_14540_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg068_14540_0,seg068_14540_1).', 'previousSegmentRelation(seg068_14540_1,seg068_14540_2).', 'previousSegmentRelation(seg068_14540_2,seg068_14540_3).', 'previousSegmentRelation(seg068_14540_3,seg068_14540_4).', 'previousSegmentRelation(seg068_14540_4,seg068_14540_5).']	hasStopPoint(seg068_14540_0,none).	['hasStopPoint(seg068_14540_1,up_to_five).', 'hasStopPoint(seg068_14540_2,none).', 'hasStopPoint(seg068_14540_3,none).', 'hasStopPoint(seg068_14540_4,none).', 'hasStopPoint(seg068_14540_5,none).']
