	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['car']	segment(seg144_5_0).	['segment(seg144_5_1).', 'segment(seg144_5_2).', 'segment(seg144_5_3).', 'segment(seg144_5_4).', 'segment(seg144_5_5).']	['hasTransportMode(seg144_5_0,bike).', 'hasTransportMode(seg144_5_0,bus).', 'hasTransportMode(seg144_5_0,walk).']	['hasTransportMode(seg144_5_0,car).']	hasVelocity(seg144_5_0,below_medium).	hasAcceleration(seg144_5_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg144_5_1,car).', 'hasKnownTransportMode(seg144_5_2,car).', 'hasKnownTransportMode(seg144_5_2,walk).', 'hasKnownTransportMode(seg144_5_3,car).', 'hasKnownTransportMode(seg144_5_4,car).', 'hasKnownTransportMode(seg144_5_5,car).']	['hasVelocity(seg144_5_1,below_medium).', 'hasVelocity(seg144_5_2,very_fast).', 'hasVelocity(seg144_5_3,below_medium).', 'hasVelocity(seg144_5_4,very_slow).', 'hasVelocity(seg144_5_5,above_medium).']	['hasAcceleration(seg144_5_1,faster).', 'hasAcceleration(seg144_5_2,much_faster).', 'hasAcceleration(seg144_5_3,slightly_faster).', 'hasAcceleration(seg144_5_4,much_slower).', 'hasAcceleration(seg144_5_5,unchanged).']	['empty', 'hasChangepoint(seg144_5_2).', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg144_5_0,seg144_5_1).', 'previousSegmentRelation(seg144_5_1,seg144_5_2).', 'previousSegmentRelation(seg144_5_2,seg144_5_3).', 'previousSegmentRelation(seg144_5_3,seg144_5_4).', 'previousSegmentRelation(seg144_5_4,seg144_5_5).']	hasStopPoint(seg144_5_0,none).	['hasStopPoint(seg144_5_1,none).', 'hasStopPoint(seg144_5_2,one).', 'hasStopPoint(seg144_5_3,none).', 'hasStopPoint(seg144_5_4,one).', 'hasStopPoint(seg144_5_5,none).']
1	['car']	segment(seg144_6_0).	['segment(seg144_6_1).', 'segment(seg144_6_2).', 'segment(seg144_6_3).', 'segment(seg144_6_4).', 'segment(seg144_6_5).']	['hasTransportMode(seg144_6_0,bike).', 'hasTransportMode(seg144_6_0,bus).', 'hasTransportMode(seg144_6_0,walk).']	['hasTransportMode(seg144_6_0,car).']	hasVelocity(seg144_6_0,medium).	hasAcceleration(seg144_6_0,unchanged).	empty	empty	['hasKnownTransportMode(seg144_6_1,car).', 'hasKnownTransportMode(seg144_6_2,car).', 'hasKnownTransportMode(seg144_6_3,car).', 'hasKnownTransportMode(seg144_6_3,walk).', 'hasKnownTransportMode(seg144_6_4,car).', 'hasKnownTransportMode(seg144_6_5,car).']	['hasVelocity(seg144_6_1,below_medium).', 'hasVelocity(seg144_6_2,very_slow).', 'hasVelocity(seg144_6_3,very_fast).', 'hasVelocity(seg144_6_4,below_medium).', 'hasVelocity(seg144_6_5,very_slow).']	['hasAcceleration(seg144_6_1,slightly_faster).', 'hasAcceleration(seg144_6_2,unchanged).', 'hasAcceleration(seg144_6_3,much_faster).', 'hasAcceleration(seg144_6_4,slightly_faster).', 'hasAcceleration(seg144_6_5,much_slower).']	['empty', 'empty', 'hasChangepoint(seg144_6_3).', 'empty', 'empty']	['previousSegmentRelation(seg144_6_0,seg144_6_1).', 'previousSegmentRelation(seg144_6_1,seg144_6_2).', 'previousSegmentRelation(seg144_6_2,seg144_6_3).', 'previousSegmentRelation(seg144_6_3,seg144_6_4).', 'previousSegmentRelation(seg144_6_4,seg144_6_5).']	hasStopPoint(seg144_6_0,none).	['hasStopPoint(seg144_6_1,none).', 'hasStopPoint(seg144_6_2,none).', 'hasStopPoint(seg144_6_3,one).', 'hasStopPoint(seg144_6_4,none).', 'hasStopPoint(seg144_6_5,one).']
2	['car']	segment(seg144_7_0).	['segment(seg144_7_1).', 'segment(seg144_7_2).', 'segment(seg144_7_3).', 'segment(seg144_7_4).', 'segment(seg144_7_5).']	['hasTransportMode(seg144_7_0,bike).', 'hasTransportMode(seg144_7_0,bus).', 'hasTransportMode(seg144_7_0,walk).']	['hasTransportMode(seg144_7_0,car).']	hasVelocity(seg144_7_0,below_medium).	hasAcceleration(seg144_7_0,unchanged).	empty	empty	['hasKnownTransportMode(seg144_7_1,car).', 'hasKnownTransportMode(seg144_7_2,car).', 'hasKnownTransportMode(seg144_7_3,car).', 'hasKnownTransportMode(seg144_7_4,car).', 'hasKnownTransportMode(seg144_7_4,walk).', 'hasKnownTransportMode(seg144_7_5,car).']	['hasVelocity(seg144_7_1,medium).', 'hasVelocity(seg144_7_2,slow).', 'hasVelocity(seg144_7_3,very_slow).', 'hasVelocity(seg144_7_4,very_fast).', 'hasVelocity(seg144_7_5,below_medium).']	['hasAcceleration(seg144_7_1,unchanged).', 'hasAcceleration(seg144_7_2,slightly_faster).', 'hasAcceleration(seg144_7_3,unchanged).', 'hasAcceleration(seg144_7_4,much_faster).', 'hasAcceleration(seg144_7_5,slightly_faster).']	['empty', 'empty', 'empty', 'hasChangepoint(seg144_7_4).', 'empty']	['previousSegmentRelation(seg144_7_0,seg144_7_1).', 'previousSegmentRelation(seg144_7_1,seg144_7_2).', 'previousSegmentRelation(seg144_7_2,seg144_7_3).', 'previousSegmentRelation(seg144_7_3,seg144_7_4).', 'previousSegmentRelation(seg144_7_4,seg144_7_5).']	hasStopPoint(seg144_7_0,none).	['hasStopPoint(seg144_7_1,none).', 'hasStopPoint(seg144_7_2,one).', 'hasStopPoint(seg144_7_3,none).', 'hasStopPoint(seg144_7_4,one).', 'hasStopPoint(seg144_7_5,none).']
3	['car']	segment(seg144_8_0).	['segment(seg144_8_1).', 'segment(seg144_8_2).', 'segment(seg144_8_3).', 'segment(seg144_8_4).', 'segment(seg144_8_5).']	['hasTransportMode(seg144_8_0,bike).', 'hasTransportMode(seg144_8_0,bus).', 'hasTransportMode(seg144_8_0,walk).']	['hasTransportMode(seg144_8_0,car).']	hasVelocity(seg144_8_0,slow).	hasAcceleration(seg144_8_0,slower).	empty	empty	['hasKnownTransportMode(seg144_8_1,car).', 'hasKnownTransportMode(seg144_8_2,car).', 'hasKnownTransportMode(seg144_8_3,car).', 'hasKnownTransportMode(seg144_8_4,car).', 'hasKnownTransportMode(seg144_8_5,car).', 'hasKnownTransportMode(seg144_8_5,walk).']	['hasVelocity(seg144_8_1,below_medium).', 'hasVelocity(seg144_8_2,slow).', 'hasVelocity(seg144_8_3,slow).', 'hasVelocity(seg144_8_4,very_slow).', 'hasVelocity(seg144_8_5,very_fast).']	['hasAcceleration(seg144_8_1,unchanged).', 'hasAcceleration(seg144_8_2,unchanged).', 'hasAcceleration(seg144_8_3,slightly_faster).', 'hasAcceleration(seg144_8_4,unchanged).', 'hasAcceleration(seg144_8_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'hasChangepoint(seg144_8_5).']	['previousSegmentRelation(seg144_8_0,seg144_8_1).', 'previousSegmentRelation(seg144_8_1,seg144_8_2).', 'previousSegmentRelation(seg144_8_2,seg144_8_3).', 'previousSegmentRelation(seg144_8_3,seg144_8_4).', 'previousSegmentRelation(seg144_8_4,seg144_8_5).']	hasStopPoint(seg144_8_0,none).	['hasStopPoint(seg144_8_1,none).', 'hasStopPoint(seg144_8_2,one).', 'hasStopPoint(seg144_8_3,one).', 'hasStopPoint(seg144_8_4,none).', 'hasStopPoint(seg144_8_5,one).']
4	['car']	segment(seg144_9_0).	['segment(seg144_9_1).', 'segment(seg144_9_2).', 'segment(seg144_9_3).', 'segment(seg144_9_4).', 'segment(seg144_9_5).']	['hasTransportMode(seg144_9_0,bike).', 'hasTransportMode(seg144_9_0,bus).', 'hasTransportMode(seg144_9_0,walk).']	['hasTransportMode(seg144_9_0,car).']	hasVelocity(seg144_9_0,very_slow).	hasAcceleration(seg144_9_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg144_9_1,car).', 'hasKnownTransportMode(seg144_9_2,car).', 'hasKnownTransportMode(seg144_9_3,car).', 'hasKnownTransportMode(seg144_9_4,car).', 'hasKnownTransportMode(seg144_9_5,car).']	['hasVelocity(seg144_9_1,slow).', 'hasVelocity(seg144_9_2,very_slow).', 'hasVelocity(seg144_9_3,slow).', 'hasVelocity(seg144_9_4,slow).', 'hasVelocity(seg144_9_5,very_slow).']	['hasAcceleration(seg144_9_1,slower).', 'hasAcceleration(seg144_9_2,slightly_slower).', 'hasAcceleration(seg144_9_3,unchanged).', 'hasAcceleration(seg144_9_4,slightly_faster).', 'hasAcceleration(seg144_9_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg144_9_0,seg144_9_1).', 'previousSegmentRelation(seg144_9_1,seg144_9_2).', 'previousSegmentRelation(seg144_9_2,seg144_9_3).', 'previousSegmentRelation(seg144_9_3,seg144_9_4).', 'previousSegmentRelation(seg144_9_4,seg144_9_5).']	hasStopPoint(seg144_9_0,up_to_five).	['hasStopPoint(seg144_9_1,none).', 'hasStopPoint(seg144_9_2,none).', 'hasStopPoint(seg144_9_3,one).', 'hasStopPoint(seg144_9_4,one).', 'hasStopPoint(seg144_9_5,none).']
5	['car']	segment(seg144_10_0).	['segment(seg144_10_1).', 'segment(seg144_10_2).', 'segment(seg144_10_3).', 'segment(seg144_10_4).', 'segment(seg144_10_5).']	['hasTransportMode(seg144_10_0,bike).', 'hasTransportMode(seg144_10_0,bus).', 'hasTransportMode(seg144_10_0,walk).']	['hasTransportMode(seg144_10_0,car).']	hasVelocity(seg144_10_0,above_medium).	hasAcceleration(seg144_10_0,much_faster).	empty	empty	['hasKnownTransportMode(seg144_10_1,car).', 'hasKnownTransportMode(seg144_10_2,car).', 'hasKnownTransportMode(seg144_10_3,car).', 'hasKnownTransportMode(seg144_10_4,car).', 'hasKnownTransportMode(seg144_10_5,car).']	['hasVelocity(seg144_10_1,very_slow).', 'hasVelocity(seg144_10_2,below_medium).', 'hasVelocity(seg144_10_3,very_slow).', 'hasVelocity(seg144_10_4,slow).', 'hasVelocity(seg144_10_5,slow).']	['hasAcceleration(seg144_10_1,slightly_slower).', 'hasAcceleration(seg144_10_2,faster).', 'hasAcceleration(seg144_10_3,slightly_slower).', 'hasAcceleration(seg144_10_4,unchanged).', 'hasAcceleration(seg144_10_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg144_10_0,seg144_10_1).', 'previousSegmentRelation(seg144_10_1,seg144_10_2).', 'previousSegmentRelation(seg144_10_2,seg144_10_3).', 'previousSegmentRelation(seg144_10_3,seg144_10_4).', 'previousSegmentRelation(seg144_10_4,seg144_10_5).']	hasStopPoint(seg144_10_0,none).	['hasStopPoint(seg144_10_1,up_to_five).', 'hasStopPoint(seg144_10_2,none).', 'hasStopPoint(seg144_10_3,none).', 'hasStopPoint(seg144_10_4,one).', 'hasStopPoint(seg144_10_5,one).']
6	['car']	segment(seg144_11_0).	['segment(seg144_11_1).', 'segment(seg144_11_2).', 'segment(seg144_11_3).', 'segment(seg144_11_4).', 'segment(seg144_11_5).']	['hasTransportMode(seg144_11_0,bike).', 'hasTransportMode(seg144_11_0,bus).', 'hasTransportMode(seg144_11_0,walk).']	['hasTransportMode(seg144_11_0,car).']	hasVelocity(seg144_11_0,above_medium).	hasAcceleration(seg144_11_0,unchanged).	empty	empty	['hasKnownTransportMode(seg144_11_1,car).', 'hasKnownTransportMode(seg144_11_2,car).', 'hasKnownTransportMode(seg144_11_3,car).', 'hasKnownTransportMode(seg144_11_4,car).', 'hasKnownTransportMode(seg144_11_5,car).']	['hasVelocity(seg144_11_1,above_medium).', 'hasVelocity(seg144_11_2,below_medium).', 'hasVelocity(seg144_11_3,below_medium).', 'hasVelocity(seg144_11_4,very_slow).', 'hasVelocity(seg144_11_5,slow).']	['hasAcceleration(seg144_11_1,much_faster).', 'hasAcceleration(seg144_11_2,slightly_faster).', 'hasAcceleration(seg144_11_3,faster).', 'hasAcceleration(seg144_11_4,slightly_slower).', 'hasAcceleration(seg144_11_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg144_11_0,seg144_11_1).', 'previousSegmentRelation(seg144_11_1,seg144_11_2).', 'previousSegmentRelation(seg144_11_2,seg144_11_3).', 'previousSegmentRelation(seg144_11_3,seg144_11_4).', 'previousSegmentRelation(seg144_11_4,seg144_11_5).']	hasStopPoint(seg144_11_0,none).	['hasStopPoint(seg144_11_1,none).', 'hasStopPoint(seg144_11_2,none).', 'hasStopPoint(seg144_11_3,none).', 'hasStopPoint(seg144_11_4,none).', 'hasStopPoint(seg144_11_5,one).']
7	['car']	segment(seg144_12_0).	['segment(seg144_12_1).', 'segment(seg144_12_2).', 'segment(seg144_12_3).', 'segment(seg144_12_4).', 'segment(seg144_12_5).']	['hasTransportMode(seg144_12_0,bike).', 'hasTransportMode(seg144_12_0,bus).', 'hasTransportMode(seg144_12_0,walk).']	['hasTransportMode(seg144_12_0,car).']	hasVelocity(seg144_12_0,above_medium).	hasAcceleration(seg144_12_0,unchanged).	empty	empty	['hasKnownTransportMode(seg144_12_1,car).', 'hasKnownTransportMode(seg144_12_2,car).', 'hasKnownTransportMode(seg144_12_3,car).', 'hasKnownTransportMode(seg144_12_4,car).', 'hasKnownTransportMode(seg144_12_5,car).']	['hasVelocity(seg144_12_1,above_medium).', 'hasVelocity(seg144_12_2,medium).', 'hasVelocity(seg144_12_3,below_medium).', 'hasVelocity(seg144_12_4,below_medium).', 'hasVelocity(seg144_12_5,very_slow).']	['hasAcceleration(seg144_12_1,unchanged).', 'hasAcceleration(seg144_12_2,unchanged).', 'hasAcceleration(seg144_12_3,slightly_faster).', 'hasAcceleration(seg144_12_4,faster).', 'hasAcceleration(seg144_12_5,slightly_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg144_12_0,seg144_12_1).', 'previousSegmentRelation(seg144_12_1,seg144_12_2).', 'previousSegmentRelation(seg144_12_2,seg144_12_3).', 'previousSegmentRelation(seg144_12_3,seg144_12_4).', 'previousSegmentRelation(seg144_12_4,seg144_12_5).']	hasStopPoint(seg144_12_0,none).	['hasStopPoint(seg144_12_1,none).', 'hasStopPoint(seg144_12_2,none).', 'hasStopPoint(seg144_12_3,none).', 'hasStopPoint(seg144_12_4,none).', 'hasStopPoint(seg144_12_5,none).']
8	['car']	segment(seg144_13_0).	['segment(seg144_13_1).', 'segment(seg144_13_2).', 'segment(seg144_13_3).', 'segment(seg144_13_4).', 'segment(seg144_13_5).']	['hasTransportMode(seg144_13_0,bike).', 'hasTransportMode(seg144_13_0,bus).', 'hasTransportMode(seg144_13_0,walk).']	['hasTransportMode(seg144_13_0,car).']	hasVelocity(seg144_13_0,above_medium).	hasAcceleration(seg144_13_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg144_13_1,car).', 'hasKnownTransportMode(seg144_13_2,car).', 'hasKnownTransportMode(seg144_13_3,car).', 'hasKnownTransportMode(seg144_13_4,car).', 'hasKnownTransportMode(seg144_13_5,car).']	['hasVelocity(seg144_13_1,above_medium).', 'hasVelocity(seg144_13_2,below_medium).', 'hasVelocity(seg144_13_3,medium).', 'hasVelocity(seg144_13_4,below_medium).', 'hasVelocity(seg144_13_5,below_medium).']	['hasAcceleration(seg144_13_1,unchanged).', 'hasAcceleration(seg144_13_2,unchanged).', 'hasAcceleration(seg144_13_3,unchanged).', 'hasAcceleration(seg144_13_4,slightly_faster).', 'hasAcceleration(seg144_13_5,faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg144_13_0,seg144_13_1).', 'previousSegmentRelation(seg144_13_1,seg144_13_2).', 'previousSegmentRelation(seg144_13_2,seg144_13_3).', 'previousSegmentRelation(seg144_13_3,seg144_13_4).', 'previousSegmentRelation(seg144_13_4,seg144_13_5).']	hasStopPoint(seg144_13_0,none).	['hasStopPoint(seg144_13_1,none).', 'hasStopPoint(seg144_13_2,none).', 'hasStopPoint(seg144_13_3,none).', 'hasStopPoint(seg144_13_4,none).', 'hasStopPoint(seg144_13_5,none).']
9	['car']	segment(seg144_14_0).	['segment(seg144_14_1).', 'segment(seg144_14_2).', 'segment(seg144_14_3).', 'segment(seg144_14_4).', 'segment(seg144_14_5).']	['hasTransportMode(seg144_14_0,bike).', 'hasTransportMode(seg144_14_0,bus).', 'hasTransportMode(seg144_14_0,walk).']	['hasTransportMode(seg144_14_0,car).']	hasVelocity(seg144_14_0,above_medium).	hasAcceleration(seg144_14_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg144_14_1,car).', 'hasKnownTransportMode(seg144_14_2,car).', 'hasKnownTransportMode(seg144_14_3,car).', 'hasKnownTransportMode(seg144_14_4,car).', 'hasKnownTransportMode(seg144_14_5,car).']	['hasVelocity(seg144_14_1,above_medium).', 'hasVelocity(seg144_14_2,slow).', 'hasVelocity(seg144_14_3,below_medium).', 'hasVelocity(seg144_14_4,medium).', 'hasVelocity(seg144_14_5,below_medium).']	['hasAcceleration(seg144_14_1,slightly_slower).', 'hasAcceleration(seg144_14_2,slower).', 'hasAcceleration(seg144_14_3,unchanged).', 'hasAcceleration(seg144_14_4,unchanged).', 'hasAcceleration(seg144_14_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg144_14_0,seg144_14_1).', 'previousSegmentRelation(seg144_14_1,seg144_14_2).', 'previousSegmentRelation(seg144_14_2,seg144_14_3).', 'previousSegmentRelation(seg144_14_3,seg144_14_4).', 'previousSegmentRelation(seg144_14_4,seg144_14_5).']	hasStopPoint(seg144_14_0,none).	['hasStopPoint(seg144_14_1,none).', 'hasStopPoint(seg144_14_2,none).', 'hasStopPoint(seg144_14_3,none).', 'hasStopPoint(seg144_14_4,none).', 'hasStopPoint(seg144_14_5,none).']
