	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
3470	['walk']	2008-09-19 10:42:39	2008-09-19 10:43:19	102.52018119040447	3.0	-3522.0	False	0
3471	['walk']	2008-09-19 10:43:19	2008-09-19 10:44:07	108.36580714680518	2.0	-1.0	False	0
3472	['walk']	2008-09-19 10:44:07	2008-09-19 10:44:50	100.970191587269	2.0	0.0	False	0
3473	['walk']	2008-09-19 10:44:50	2008-09-19 10:45:15	3229.7152548412896	129.0	127.0	False	0
3474	['walk']	2008-09-19 10:45:15	2008-09-19 11:00:04	3176.133941656079	4.0	-125.0	False	0
3475	['walk']	2008-09-19 11:00:04	2008-09-19 11:00:59	102.11134617532525	2.0	-2.0	False	0
3476	['walk']	2008-09-19 11:00:59	2008-09-19 11:01:25	3881.553083905803	149.0	147.0	False	0
3477	['walk']	2008-09-19 11:01:25	2008-09-19 11:20:49	3847.439620617625	3.0	-146.0	False	0
3478	['walk', 'bus']	2008-09-19 11:20:49	2008-09-19 11:22:14	113.14929716360945	1.0	-2.0	True	0
3479	['bus']	2008-09-19 11:22:14	2008-09-19 11:25:16	108.7485214719466	1.0	0.0	False	0
3480	['bus']	2008-09-19 11:25:16	2008-09-19 11:25:36	102.46485608351266	5.0	4.0	False	0
3481	['bus']	2008-09-19 11:25:36	2008-09-19 11:25:55	104.81258081167962	6.0	1.0	False	0
3482	['bus']	2008-09-19 11:25:55	2008-09-19 11:26:29	106.23856479960031	3.0	-3.0	False	0
3483	['bus']	2008-09-19 11:26:29	2008-09-19 11:26:47	100.74153757953205	6.0	3.0	False	0
3484	['bus']	2008-09-19 11:26:47	2008-09-19 11:27:11	101.71522645083374	4.0	-2.0	False	0
3485	['bus']	2008-09-19 11:27:11	2008-09-19 11:31:00	100.54487524358866	0.0	-4.0	False	1
3486	['bus']	2008-09-19 11:31:00	2008-09-19 11:31:47	100.90412709589255	2.0	2.0	False	0
3487	['bus']	2008-09-19 11:31:47	2008-09-19 11:32:45	102.40388811548634	2.0	0.0	False	3
3488	['bus']	2008-09-19 11:32:45	2008-09-19 11:33:00	101.68584760205269	7.0	5.0	False	0
3489	['bus']	2008-09-19 11:33:00	2008-09-19 11:33:19	103.004943586912	5.0	-2.0	False	0
3490	['bus']	2008-09-19 11:33:19	2008-09-19 11:33:27	101.02873145538037	13.0	8.0	False	0
3491	['bus']	2008-09-19 11:33:27	2008-09-19 11:33:35	100.22200146936294	13.0	0.0	False	0
3492	['bus']	2008-09-19 11:33:35	2008-09-19 11:33:45	102.95999372289093	10.0	-3.0	False	0
3493	['bus']	2008-09-19 11:33:45	2008-09-19 11:34:23	100.06030805159276	3.0	-7.0	False	0
3494	['bus']	2008-09-19 11:34:23	2008-09-19 11:36:00	100.86299109798304	1.0	-2.0	False	8
3495	['bus']	2008-09-19 11:36:00	2008-09-19 11:37:11	102.81202176826491	1.0	0.0	False	6
3496	['bus']	2008-09-19 11:37:11	2008-09-19 11:37:47	102.48564269740852	3.0	2.0	False	2
3497	['bus']	2008-09-19 11:37:47	2008-09-19 11:38:12	100.63185530547915	4.0	1.0	False	0
3498	['bus']	2008-09-19 11:38:12	2008-09-19 11:50:55	100.24704568967334	0.0	-4.0	False	0
3499	['bus']	2008-09-19 11:50:55	2008-09-19 11:51:17	108.71500153884685	5.0	5.0	False	0
3500	['bus']	2008-09-19 11:51:17	2008-09-19 11:51:40	104.22230295029887	5.0	0.0	False	0
3501	['bus']	2008-09-19 11:51:40	2008-09-19 11:52:01	104.91834197727347	5.0	0.0	False	0
3502	['bus']	2008-09-19 11:52:01	2008-09-19 11:52:24	101.00368734763201	4.0	-1.0	False	0
3503	['bus']	2008-09-19 11:52:24	2008-09-19 11:52:57	102.42234064784702	3.0	-1.0	False	0
3504	['bus']	2008-09-19 11:52:57	2008-09-19 11:53:20	104.29349928893782	5.0	2.0	False	0
3505	['bus']	2008-09-19 11:53:20	2008-09-19 11:54:42	102.05044467966819	1.0	-4.0	False	0
3506	['bus']	2008-09-19 11:54:42	2008-09-19 11:55:19	103.37646210160572	3.0	2.0	False	0
3507	['bus']	2008-09-19 11:55:19	2008-09-19 11:56:00	100.16703539080542	2.0	-1.0	False	0
3508	['bus']	2008-09-19 11:56:00	2008-09-19 11:56:36	104.63633789059622	3.0	1.0	False	0
3509	['bus']	2008-09-19 11:56:36	2008-09-19 11:56:44	102.47929950376121	13.0	10.0	False	0
3510	['bus']	2008-09-19 11:56:44	2008-09-19 11:56:51	107.54596036948112	15.0	2.0	False	0
3511	['bus']	2008-09-19 11:56:51	2008-09-19 11:57:00	102.32668825229261	11.0	-4.0	False	0
3512	['bus']	2008-09-19 11:57:00	2008-09-19 11:57:13	101.53421339670852	8.0	-3.0	False	0
3513	['bus']	2008-09-19 11:57:13	2008-09-19 11:57:40	107.09267174480912	4.0	-4.0	False	0
3514	['bus']	2008-09-19 11:57:40	2008-09-19 11:57:49	111.83175445613293	12.0	8.0	False	0
3515	['bus']	2008-09-19 11:57:49	2008-09-19 11:57:56	106.23907905099355	15.0	3.0	False	0
3516	['bus']	2008-09-19 11:57:56	2008-09-19 11:58:03	105.41657219187346	15.0	0.0	False	0
3517	['bus']	2008-09-19 11:58:03	2008-09-19 11:58:11	111.65439491102047	14.0	-1.0	False	0
3518	['bus']	2008-09-19 11:58:11	2008-09-19 11:58:19	110.99470810937346	14.0	0.0	False	0
3519	['bus']	2008-09-19 11:58:19	2008-09-19 11:58:27	125.4416050871275	16.0	2.0	False	0
3520	['bus']	2008-09-19 11:58:27	2008-09-19 11:58:34	104.1020406944919	15.0	-1.0	False	0
3521	['bus']	2008-09-19 11:58:34	2008-09-19 11:58:44	106.33001258657005	11.0	-4.0	False	0
3522	['bus']	2008-09-19 11:58:44	2008-09-19 11:59:11	106.73662818450109	4.0	-7.0	False	1
3523	['bus']	2008-09-19 11:59:11	2008-09-19 11:59:21	105.89115490479739	11.0	7.0	False	0
3524	['bus']	2008-09-19 11:59:21	2008-09-19 11:59:41	103.55823488039894	5.0	-6.0	False	0
3525	['bus']	2008-09-19 11:59:41	2008-09-19 11:59:53	102.30962637969654	9.0	4.0	False	0
3526	['bus']	2008-09-19 11:59:53	2008-09-19 12:00:04	102.60138337440183	9.0	0.0	False	0
3527	['bus']	2008-09-19 12:00:04	2008-09-19 12:00:13	105.86317184398314	12.0	3.0	False	0
3528	['bus']	2008-09-19 12:00:13	2008-09-19 12:00:21	101.54849270527808	13.0	1.0	False	0
3529	['bus']	2008-09-19 12:00:21	2008-09-19 12:00:35	100.25364949921486	7.0	-6.0	False	0
3530	['bus']	2008-09-19 12:00:35	2008-09-19 12:01:36	106.93473481718289	2.0	-5.0	False	0
3531	['bus']	2008-09-19 12:01:36	2008-09-19 12:01:47	116.03507674513196	11.0	9.0	False	0
3532	['bus']	2008-09-19 12:01:47	2008-09-19 12:01:57	120.53545774480844	12.0	1.0	False	0
3533	['bus']	2008-09-19 12:01:57	2008-09-19 12:02:06	101.7218883874809	11.0	-1.0	False	0
3534	['bus', 'walk']	2008-09-19 12:02:06	2008-09-19 12:03:29	101.28200913389867	1.0	-10.0	True	0
3535	['walk']	2008-09-19 12:03:29	2008-09-19 12:03:50	99298.2122195452	4728.0	4727.0	False	0
