	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['walk']	segment(seg163_5978_0).	['segment(seg163_5978_1).', 'segment(seg163_5978_2).', 'segment(seg163_5978_3).', 'segment(seg163_5978_4).', 'segment(seg163_5978_5).']	['hasTransportMode(seg163_5978_0,bike).', 'hasTransportMode(seg163_5978_0,bus).', 'hasTransportMode(seg163_5978_0,car).']	['hasTransportMode(seg163_5978_0,walk).']	hasVelocity(seg163_5978_0,very_slow).	hasAcceleration(seg163_5978_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg163_5978_1,walk).', 'hasKnownTransportMode(seg163_5978_2,walk).', 'hasKnownTransportMode(seg163_5978_3,walk).', 'hasKnownTransportMode(seg163_5978_4,walk).', 'hasKnownTransportMode(seg163_5978_5,walk).']	['hasVelocity(seg163_5978_1,slow).', 'hasVelocity(seg163_5978_2,very_fast).', 'hasVelocity(seg163_5978_3,slow).', 'hasVelocity(seg163_5978_4,slow).', 'hasVelocity(seg163_5978_5,slow).']	['hasAcceleration(seg163_5978_1,unchanged).', 'hasAcceleration(seg163_5978_2,much_faster).', 'hasAcceleration(seg163_5978_3,unchanged).', 'hasAcceleration(seg163_5978_4,unchanged).', 'hasAcceleration(seg163_5978_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5978_0,seg163_5978_1).', 'previousSegmentRelation(seg163_5978_1,seg163_5978_2).', 'previousSegmentRelation(seg163_5978_2,seg163_5978_3).', 'previousSegmentRelation(seg163_5978_3,seg163_5978_4).', 'previousSegmentRelation(seg163_5978_4,seg163_5978_5).']	hasStopPoint(seg163_5978_0,none).	['hasStopPoint(seg163_5978_1,none).', 'hasStopPoint(seg163_5978_2,none).', 'hasStopPoint(seg163_5978_3,none).', 'hasStopPoint(seg163_5978_4,none).', 'hasStopPoint(seg163_5978_5,none).']
1	['walk']	segment(seg163_5979_0).	['segment(seg163_5979_1).', 'segment(seg163_5979_2).', 'segment(seg163_5979_3).', 'segment(seg163_5979_4).', 'segment(seg163_5979_5).']	['hasTransportMode(seg163_5979_0,bike).', 'hasTransportMode(seg163_5979_0,bus).', 'hasTransportMode(seg163_5979_0,car).']	['hasTransportMode(seg163_5979_0,walk).']	hasVelocity(seg163_5979_0,very_slow).	hasAcceleration(seg163_5979_0,unchanged).	empty	empty	['hasKnownTransportMode(seg163_5979_1,walk).', 'hasKnownTransportMode(seg163_5979_2,walk).', 'hasKnownTransportMode(seg163_5979_3,walk).', 'hasKnownTransportMode(seg163_5979_4,walk).', 'hasKnownTransportMode(seg163_5979_5,walk).']	['hasVelocity(seg163_5979_1,very_slow).', 'hasVelocity(seg163_5979_2,very_slow).', 'hasVelocity(seg163_5979_3,very_fast).', 'hasVelocity(seg163_5979_4,slow).', 'hasVelocity(seg163_5979_5,slow).']	['hasAcceleration(seg163_5979_1,slightly_slower).', 'hasAcceleration(seg163_5979_2,much_slower).', 'hasAcceleration(seg163_5979_3,much_faster).', 'hasAcceleration(seg163_5979_4,unchanged).', 'hasAcceleration(seg163_5979_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5979_0,seg163_5979_1).', 'previousSegmentRelation(seg163_5979_1,seg163_5979_2).', 'previousSegmentRelation(seg163_5979_2,seg163_5979_3).', 'previousSegmentRelation(seg163_5979_3,seg163_5979_4).', 'previousSegmentRelation(seg163_5979_4,seg163_5979_5).']	hasStopPoint(seg163_5979_0,none).	['hasStopPoint(seg163_5979_1,none).', 'hasStopPoint(seg163_5979_2,none).', 'hasStopPoint(seg163_5979_3,none).', 'hasStopPoint(seg163_5979_4,none).', 'hasStopPoint(seg163_5979_5,none).']
2	['walk']	segment(seg163_5980_0).	['segment(seg163_5980_1).', 'segment(seg163_5980_2).', 'segment(seg163_5980_3).', 'segment(seg163_5980_4).', 'segment(seg163_5980_5).']	['hasTransportMode(seg163_5980_0,bike).', 'hasTransportMode(seg163_5980_0,bus).', 'hasTransportMode(seg163_5980_0,car).']	['hasTransportMode(seg163_5980_0,walk).']	hasVelocity(seg163_5980_0,slow).	hasAcceleration(seg163_5980_0,unchanged).	empty	empty	['hasKnownTransportMode(seg163_5980_1,walk).', 'hasKnownTransportMode(seg163_5980_2,walk).', 'hasKnownTransportMode(seg163_5980_3,walk).', 'hasKnownTransportMode(seg163_5980_4,walk).', 'hasKnownTransportMode(seg163_5980_5,walk).']	['hasVelocity(seg163_5980_1,very_slow).', 'hasVelocity(seg163_5980_2,very_slow).', 'hasVelocity(seg163_5980_3,very_slow).', 'hasVelocity(seg163_5980_4,very_fast).', 'hasVelocity(seg163_5980_5,slow).']	['hasAcceleration(seg163_5980_1,unchanged).', 'hasAcceleration(seg163_5980_2,unchanged).', 'hasAcceleration(seg163_5980_3,much_slower).', 'hasAcceleration(seg163_5980_4,much_faster).', 'hasAcceleration(seg163_5980_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5980_0,seg163_5980_1).', 'previousSegmentRelation(seg163_5980_1,seg163_5980_2).', 'previousSegmentRelation(seg163_5980_2,seg163_5980_3).', 'previousSegmentRelation(seg163_5980_3,seg163_5980_4).', 'previousSegmentRelation(seg163_5980_4,seg163_5980_5).']	hasStopPoint(seg163_5980_0,none).	['hasStopPoint(seg163_5980_1,none).', 'hasStopPoint(seg163_5980_2,none).', 'hasStopPoint(seg163_5980_3,none).', 'hasStopPoint(seg163_5980_4,none).', 'hasStopPoint(seg163_5980_5,none).']
3	['walk']	segment(seg163_5981_0).	['segment(seg163_5981_1).', 'segment(seg163_5981_2).', 'segment(seg163_5981_3).', 'segment(seg163_5981_4).', 'segment(seg163_5981_5).']	['hasTransportMode(seg163_5981_0,bike).', 'hasTransportMode(seg163_5981_0,bus).', 'hasTransportMode(seg163_5981_0,car).']	['hasTransportMode(seg163_5981_0,walk).']	hasVelocity(seg163_5981_0,slow).	hasAcceleration(seg163_5981_0,unchanged).	empty	empty	['hasKnownTransportMode(seg163_5981_1,walk).', 'hasKnownTransportMode(seg163_5981_2,walk).', 'hasKnownTransportMode(seg163_5981_3,walk).', 'hasKnownTransportMode(seg163_5981_4,walk).', 'hasKnownTransportMode(seg163_5981_5,walk).']	['hasVelocity(seg163_5981_1,slow).', 'hasVelocity(seg163_5981_2,below_medium).', 'hasVelocity(seg163_5981_3,very_slow).', 'hasVelocity(seg163_5981_4,very_slow).', 'hasVelocity(seg163_5981_5,very_fast).']	['hasAcceleration(seg163_5981_1,unchanged).', 'hasAcceleration(seg163_5981_2,slightly_faster).', 'hasAcceleration(seg163_5981_3,unchanged).', 'hasAcceleration(seg163_5981_4,much_slower).', 'hasAcceleration(seg163_5981_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5981_0,seg163_5981_1).', 'previousSegmentRelation(seg163_5981_1,seg163_5981_2).', 'previousSegmentRelation(seg163_5981_2,seg163_5981_3).', 'previousSegmentRelation(seg163_5981_3,seg163_5981_4).', 'previousSegmentRelation(seg163_5981_4,seg163_5981_5).']	hasStopPoint(seg163_5981_0,none).	['hasStopPoint(seg163_5981_1,none).', 'hasStopPoint(seg163_5981_2,none).', 'hasStopPoint(seg163_5981_3,none).', 'hasStopPoint(seg163_5981_4,none).', 'hasStopPoint(seg163_5981_5,none).']
4	['walk']	segment(seg163_5982_0).	['segment(seg163_5982_1).', 'segment(seg163_5982_2).', 'segment(seg163_5982_3).', 'segment(seg163_5982_4).', 'segment(seg163_5982_5).']	['hasTransportMode(seg163_5982_0,bike).', 'hasTransportMode(seg163_5982_0,bus).', 'hasTransportMode(seg163_5982_0,car).']	['hasTransportMode(seg163_5982_0,walk).']	hasVelocity(seg163_5982_0,slow).	hasAcceleration(seg163_5982_0,unchanged).	empty	empty	['hasKnownTransportMode(seg163_5982_1,walk).', 'hasKnownTransportMode(seg163_5982_2,walk).', 'hasKnownTransportMode(seg163_5982_3,walk).', 'hasKnownTransportMode(seg163_5982_4,walk).', 'hasKnownTransportMode(seg163_5982_5,walk).']	['hasVelocity(seg163_5982_1,slow).', 'hasVelocity(seg163_5982_2,slow).', 'hasVelocity(seg163_5982_3,below_medium).', 'hasVelocity(seg163_5982_4,very_slow).', 'hasVelocity(seg163_5982_5,very_slow).']	['hasAcceleration(seg163_5982_1,unchanged).', 'hasAcceleration(seg163_5982_2,slightly_slower).', 'hasAcceleration(seg163_5982_3,slightly_faster).', 'hasAcceleration(seg163_5982_4,unchanged).', 'hasAcceleration(seg163_5982_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5982_0,seg163_5982_1).', 'previousSegmentRelation(seg163_5982_1,seg163_5982_2).', 'previousSegmentRelation(seg163_5982_2,seg163_5982_3).', 'previousSegmentRelation(seg163_5982_3,seg163_5982_4).', 'previousSegmentRelation(seg163_5982_4,seg163_5982_5).']	hasStopPoint(seg163_5982_0,none).	['hasStopPoint(seg163_5982_1,none).', 'hasStopPoint(seg163_5982_2,none).', 'hasStopPoint(seg163_5982_3,none).', 'hasStopPoint(seg163_5982_4,none).', 'hasStopPoint(seg163_5982_5,none).']
5	['walk']	segment(seg163_5983_0).	['segment(seg163_5983_1).', 'segment(seg163_5983_2).', 'segment(seg163_5983_3).', 'segment(seg163_5983_4).', 'segment(seg163_5983_5).']	['hasTransportMode(seg163_5983_0,bike).', 'hasTransportMode(seg163_5983_0,bus).', 'hasTransportMode(seg163_5983_0,car).']	['hasTransportMode(seg163_5983_0,walk).']	hasVelocity(seg163_5983_0,very_slow).	hasAcceleration(seg163_5983_0,unchanged).	empty	empty	['hasKnownTransportMode(seg163_5983_1,walk).', 'hasKnownTransportMode(seg163_5983_2,walk).', 'hasKnownTransportMode(seg163_5983_3,walk).', 'hasKnownTransportMode(seg163_5983_4,walk).', 'hasKnownTransportMode(seg163_5983_5,walk).']	['hasVelocity(seg163_5983_1,slow).', 'hasVelocity(seg163_5983_2,slow).', 'hasVelocity(seg163_5983_3,slow).', 'hasVelocity(seg163_5983_4,below_medium).', 'hasVelocity(seg163_5983_5,very_slow).']	['hasAcceleration(seg163_5983_1,unchanged).', 'hasAcceleration(seg163_5983_2,unchanged).', 'hasAcceleration(seg163_5983_3,slightly_slower).', 'hasAcceleration(seg163_5983_4,slightly_faster).', 'hasAcceleration(seg163_5983_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5983_0,seg163_5983_1).', 'previousSegmentRelation(seg163_5983_1,seg163_5983_2).', 'previousSegmentRelation(seg163_5983_2,seg163_5983_3).', 'previousSegmentRelation(seg163_5983_3,seg163_5983_4).', 'previousSegmentRelation(seg163_5983_4,seg163_5983_5).']	hasStopPoint(seg163_5983_0,none).	['hasStopPoint(seg163_5983_1,none).', 'hasStopPoint(seg163_5983_2,none).', 'hasStopPoint(seg163_5983_3,none).', 'hasStopPoint(seg163_5983_4,none).', 'hasStopPoint(seg163_5983_5,none).']
6	['walk']	segment(seg163_5984_0).	['segment(seg163_5984_1).', 'segment(seg163_5984_2).', 'segment(seg163_5984_3).', 'segment(seg163_5984_4).', 'segment(seg163_5984_5).']	['hasTransportMode(seg163_5984_0,bike).', 'hasTransportMode(seg163_5984_0,bus).', 'hasTransportMode(seg163_5984_0,car).']	['hasTransportMode(seg163_5984_0,walk).']	hasVelocity(seg163_5984_0,slow).	hasAcceleration(seg163_5984_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg163_5984_1,walk).', 'hasKnownTransportMode(seg163_5984_2,walk).', 'hasKnownTransportMode(seg163_5984_3,walk).', 'hasKnownTransportMode(seg163_5984_4,walk).', 'hasKnownTransportMode(seg163_5984_5,walk).']	['hasVelocity(seg163_5984_1,very_slow).', 'hasVelocity(seg163_5984_2,very_slow).', 'hasVelocity(seg163_5984_3,slow).', 'hasVelocity(seg163_5984_4,slow).', 'hasVelocity(seg163_5984_5,below_medium).']	['hasAcceleration(seg163_5984_1,unchanged).', 'hasAcceleration(seg163_5984_2,slightly_slower).', 'hasAcceleration(seg163_5984_3,unchanged).', 'hasAcceleration(seg163_5984_4,slightly_slower).', 'hasAcceleration(seg163_5984_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5984_0,seg163_5984_1).', 'previousSegmentRelation(seg163_5984_1,seg163_5984_2).', 'previousSegmentRelation(seg163_5984_2,seg163_5984_3).', 'previousSegmentRelation(seg163_5984_3,seg163_5984_4).', 'previousSegmentRelation(seg163_5984_4,seg163_5984_5).']	hasStopPoint(seg163_5984_0,none).	['hasStopPoint(seg163_5984_1,none).', 'hasStopPoint(seg163_5984_2,none).', 'hasStopPoint(seg163_5984_3,none).', 'hasStopPoint(seg163_5984_4,none).', 'hasStopPoint(seg163_5984_5,none).']
7	['walk']	segment(seg163_5985_0).	['segment(seg163_5985_1).', 'segment(seg163_5985_2).', 'segment(seg163_5985_3).', 'segment(seg163_5985_4).', 'segment(seg163_5985_5).']	['hasTransportMode(seg163_5985_0,bike).', 'hasTransportMode(seg163_5985_0,bus).', 'hasTransportMode(seg163_5985_0,car).']	['hasTransportMode(seg163_5985_0,walk).']	hasVelocity(seg163_5985_0,below_medium).	hasAcceleration(seg163_5985_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg163_5985_1,walk).', 'hasKnownTransportMode(seg163_5985_2,walk).', 'hasKnownTransportMode(seg163_5985_3,walk).', 'hasKnownTransportMode(seg163_5985_4,walk).', 'hasKnownTransportMode(seg163_5985_5,walk).']	['hasVelocity(seg163_5985_1,slow).', 'hasVelocity(seg163_5985_2,very_slow).', 'hasVelocity(seg163_5985_3,very_slow).', 'hasVelocity(seg163_5985_4,slow).', 'hasVelocity(seg163_5985_5,slow).']	['hasAcceleration(seg163_5985_1,slightly_faster).', 'hasAcceleration(seg163_5985_2,unchanged).', 'hasAcceleration(seg163_5985_3,slightly_slower).', 'hasAcceleration(seg163_5985_4,unchanged).', 'hasAcceleration(seg163_5985_5,slightly_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5985_0,seg163_5985_1).', 'previousSegmentRelation(seg163_5985_1,seg163_5985_2).', 'previousSegmentRelation(seg163_5985_2,seg163_5985_3).', 'previousSegmentRelation(seg163_5985_3,seg163_5985_4).', 'previousSegmentRelation(seg163_5985_4,seg163_5985_5).']	hasStopPoint(seg163_5985_0,none).	['hasStopPoint(seg163_5985_1,none).', 'hasStopPoint(seg163_5985_2,none).', 'hasStopPoint(seg163_5985_3,none).', 'hasStopPoint(seg163_5985_4,none).', 'hasStopPoint(seg163_5985_5,none).']
8	['walk']	segment(seg163_5986_0).	['segment(seg163_5986_1).', 'segment(seg163_5986_2).', 'segment(seg163_5986_3).', 'segment(seg163_5986_4).', 'segment(seg163_5986_5).']	['hasTransportMode(seg163_5986_0,bike).', 'hasTransportMode(seg163_5986_0,bus).', 'hasTransportMode(seg163_5986_0,car).']	['hasTransportMode(seg163_5986_0,walk).']	hasVelocity(seg163_5986_0,slow).	hasAcceleration(seg163_5986_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg163_5986_1,walk).', 'hasKnownTransportMode(seg163_5986_2,walk).', 'hasKnownTransportMode(seg163_5986_3,walk).', 'hasKnownTransportMode(seg163_5986_4,walk).', 'hasKnownTransportMode(seg163_5986_5,walk).']	['hasVelocity(seg163_5986_1,below_medium).', 'hasVelocity(seg163_5986_2,slow).', 'hasVelocity(seg163_5986_3,very_slow).', 'hasVelocity(seg163_5986_4,very_slow).', 'hasVelocity(seg163_5986_5,slow).']	['hasAcceleration(seg163_5986_1,slightly_faster).', 'hasAcceleration(seg163_5986_2,unchanged).', 'hasAcceleration(seg163_5986_3,unchanged).', 'hasAcceleration(seg163_5986_4,slightly_slower).', 'hasAcceleration(seg163_5986_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5986_0,seg163_5986_1).', 'previousSegmentRelation(seg163_5986_1,seg163_5986_2).', 'previousSegmentRelation(seg163_5986_2,seg163_5986_3).', 'previousSegmentRelation(seg163_5986_3,seg163_5986_4).', 'previousSegmentRelation(seg163_5986_4,seg163_5986_5).']	hasStopPoint(seg163_5986_0,none).	['hasStopPoint(seg163_5986_1,none).', 'hasStopPoint(seg163_5986_2,none).', 'hasStopPoint(seg163_5986_3,none).', 'hasStopPoint(seg163_5986_4,none).', 'hasStopPoint(seg163_5986_5,none).']
9	['walk']	segment(seg163_5987_0).	['segment(seg163_5987_1).', 'segment(seg163_5987_2).', 'segment(seg163_5987_3).', 'segment(seg163_5987_4).', 'segment(seg163_5987_5).']	['hasTransportMode(seg163_5987_0,bike).', 'hasTransportMode(seg163_5987_0,bus).', 'hasTransportMode(seg163_5987_0,car).']	['hasTransportMode(seg163_5987_0,walk).']	hasVelocity(seg163_5987_0,slow).	hasAcceleration(seg163_5987_0,unchanged).	empty	empty	['hasKnownTransportMode(seg163_5987_1,walk).', 'hasKnownTransportMode(seg163_5987_2,walk).', 'hasKnownTransportMode(seg163_5987_3,walk).', 'hasKnownTransportMode(seg163_5987_4,walk).', 'hasKnownTransportMode(seg163_5987_5,walk).']	['hasVelocity(seg163_5987_1,slow).', 'hasVelocity(seg163_5987_2,slow).', 'hasVelocity(seg163_5987_3,slow).', 'hasVelocity(seg163_5987_4,very_slow).', 'hasVelocity(seg163_5987_5,very_slow).']	['hasAcceleration(seg163_5987_1,slightly_slower).', 'hasAcceleration(seg163_5987_2,unchanged).', 'hasAcceleration(seg163_5987_3,unchanged).', 'hasAcceleration(seg163_5987_4,unchanged).', 'hasAcceleration(seg163_5987_5,slightly_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg163_5987_0,seg163_5987_1).', 'previousSegmentRelation(seg163_5987_1,seg163_5987_2).', 'previousSegmentRelation(seg163_5987_2,seg163_5987_3).', 'previousSegmentRelation(seg163_5987_3,seg163_5987_4).', 'previousSegmentRelation(seg163_5987_4,seg163_5987_5).']	hasStopPoint(seg163_5987_0,none).	['hasStopPoint(seg163_5987_1,none).', 'hasStopPoint(seg163_5987_2,none).', 'hasStopPoint(seg163_5987_3,none).', 'hasStopPoint(seg163_5987_4,none).', 'hasStopPoint(seg163_5987_5,none).']
