	transMode	startDate	endDate	distance	speed	acceleration	hasChangepoint	hasStopPoint
19	['walk']	2008-05-02 06:37:57	2008-05-02 06:39:07	229.78627961376154	3.0	-319.0	False	0
20	['walk']	2008-05-02 06:39:07	2008-05-02 06:42:29	270.7759877907883	1.0	-2.0	False	0
21	['walk']	2008-05-02 06:42:29	2008-05-02 06:44:17	209.7849381931229	2.0	1.0	False	0
22	['walk']	2008-05-02 06:44:17	2008-05-02 06:48:51	161.15612585042533	1.0	-1.0	False	0
23	['walk']	2008-05-02 06:48:51	2008-05-02 06:50:58	121.88360250661148	1.0	0.0	False	0
24	['walk']	2008-05-02 06:50:58	2008-05-02 06:53:45	209.86511291698804	1.0	0.0	False	0
25	['walk']	2008-05-02 06:53:45	2008-05-02 06:55:50	263.069718299976	2.0	1.0	False	0
26	['walk']	2008-05-02 06:55:50	2008-05-02 06:58:22	209.81943545417732	1.0	-1.0	False	0
27	['walk']	2008-05-02 06:58:22	2008-05-02 07:09:03	134.70179038650784	0.0	-1.0	False	0
28	['walk']	2008-05-02 07:09:03	2008-05-02 07:28:50	193.08883744527182	0.0	0.0	False	0
29	['walk']	2008-05-02 07:28:50	2008-05-02 07:30:41	164.87377642703078	1.0	1.0	False	0
30	['walk']	2008-05-02 07:30:41	2008-05-02 07:37:51	130.22818152020056	0.0	-1.0	False	0
31	['walk']	2008-05-02 07:37:51	2008-05-02 07:39:16	102.41878300815625	1.0	1.0	False	0
32	['walk']	2008-05-02 07:39:16	2008-05-02 07:42:22	125.67838892226581	1.0	0.0	False	0
33	['walk']	2008-05-02 07:42:22	2008-05-02 07:49:01	115.9438449568924	0.0	-1.0	False	0
