	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['walk']	segment(seg153_596_0).	['segment(seg153_596_1).', 'segment(seg153_596_2).', 'segment(seg153_596_3).', 'segment(seg153_596_4).', 'segment(seg153_596_5).']	['hasTransportMode(seg153_596_0,bike).', 'hasTransportMode(seg153_596_0,bus).', 'hasTransportMode(seg153_596_0,car).']	['hasTransportMode(seg153_596_0,walk).']	hasVelocity(seg153_596_0,below_medium).	hasAcceleration(seg153_596_0,slightly_faster).	empty	empty	['hasKnownTransportMode(seg153_596_1,walk).', 'hasKnownTransportMode(seg153_596_2,walk).', 'hasKnownTransportMode(seg153_596_3,walk).', 'hasKnownTransportMode(seg153_596_4,walk).', 'hasKnownTransportMode(seg153_596_5,walk).']	['hasVelocity(seg153_596_1,slow).', 'hasVelocity(seg153_596_2,very_fast).', 'hasVelocity(seg153_596_3,very_slow).', 'hasVelocity(seg153_596_4,slow).', 'hasVelocity(seg153_596_5,slow).']	['hasAcceleration(seg153_596_1,unchanged).', 'hasAcceleration(seg153_596_2,much_faster).', 'hasAcceleration(seg153_596_3,unchanged).', 'hasAcceleration(seg153_596_4,unchanged).', 'hasAcceleration(seg153_596_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_596_0,seg153_596_1).', 'previousSegmentRelation(seg153_596_1,seg153_596_2).', 'previousSegmentRelation(seg153_596_2,seg153_596_3).', 'previousSegmentRelation(seg153_596_3,seg153_596_4).', 'previousSegmentRelation(seg153_596_4,seg153_596_5).']	hasStopPoint(seg153_596_0,none).	['hasStopPoint(seg153_596_1,none).', 'hasStopPoint(seg153_596_2,one).', 'hasStopPoint(seg153_596_3,one).', 'hasStopPoint(seg153_596_4,none).', 'hasStopPoint(seg153_596_5,none).']
1	['walk']	segment(seg153_597_0).	['segment(seg153_597_1).', 'segment(seg153_597_2).', 'segment(seg153_597_3).', 'segment(seg153_597_4).', 'segment(seg153_597_5).']	['hasTransportMode(seg153_597_0,bike).', 'hasTransportMode(seg153_597_0,bus).', 'hasTransportMode(seg153_597_0,car).']	['hasTransportMode(seg153_597_0,walk).']	hasVelocity(seg153_597_0,slow).	hasAcceleration(seg153_597_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg153_597_1,walk).', 'hasKnownTransportMode(seg153_597_2,walk).', 'hasKnownTransportMode(seg153_597_3,walk).', 'hasKnownTransportMode(seg153_597_4,walk).', 'hasKnownTransportMode(seg153_597_5,walk).']	['hasVelocity(seg153_597_1,below_medium).', 'hasVelocity(seg153_597_2,slow).', 'hasVelocity(seg153_597_3,very_fast).', 'hasVelocity(seg153_597_4,very_slow).', 'hasVelocity(seg153_597_5,slow).']	['hasAcceleration(seg153_597_1,slightly_faster).', 'hasAcceleration(seg153_597_2,much_slower).', 'hasAcceleration(seg153_597_3,much_faster).', 'hasAcceleration(seg153_597_4,unchanged).', 'hasAcceleration(seg153_597_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_597_0,seg153_597_1).', 'previousSegmentRelation(seg153_597_1,seg153_597_2).', 'previousSegmentRelation(seg153_597_2,seg153_597_3).', 'previousSegmentRelation(seg153_597_3,seg153_597_4).', 'previousSegmentRelation(seg153_597_4,seg153_597_5).']	hasStopPoint(seg153_597_0,one).	['hasStopPoint(seg153_597_1,none).', 'hasStopPoint(seg153_597_2,none).', 'hasStopPoint(seg153_597_3,one).', 'hasStopPoint(seg153_597_4,one).', 'hasStopPoint(seg153_597_5,none).']
2	['walk']	segment(seg153_598_0).	['segment(seg153_598_1).', 'segment(seg153_598_2).', 'segment(seg153_598_3).', 'segment(seg153_598_4).', 'segment(seg153_598_5).']	['hasTransportMode(seg153_598_0,bike).', 'hasTransportMode(seg153_598_0,bus).', 'hasTransportMode(seg153_598_0,car).']	['hasTransportMode(seg153_598_0,walk).']	hasVelocity(seg153_598_0,very_slow).	hasAcceleration(seg153_598_0,unchanged).	empty	empty	['hasKnownTransportMode(seg153_598_1,walk).', 'hasKnownTransportMode(seg153_598_2,walk).', 'hasKnownTransportMode(seg153_598_3,walk).', 'hasKnownTransportMode(seg153_598_4,walk).', 'hasKnownTransportMode(seg153_598_5,walk).']	['hasVelocity(seg153_598_1,slow).', 'hasVelocity(seg153_598_2,below_medium).', 'hasVelocity(seg153_598_3,slow).', 'hasVelocity(seg153_598_4,very_fast).', 'hasVelocity(seg153_598_5,very_slow).']	['hasAcceleration(seg153_598_1,slightly_slower).', 'hasAcceleration(seg153_598_2,slightly_faster).', 'hasAcceleration(seg153_598_3,much_slower).', 'hasAcceleration(seg153_598_4,much_faster).', 'hasAcceleration(seg153_598_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_598_0,seg153_598_1).', 'previousSegmentRelation(seg153_598_1,seg153_598_2).', 'previousSegmentRelation(seg153_598_2,seg153_598_3).', 'previousSegmentRelation(seg153_598_3,seg153_598_4).', 'previousSegmentRelation(seg153_598_4,seg153_598_5).']	hasStopPoint(seg153_598_0,none).	['hasStopPoint(seg153_598_1,one).', 'hasStopPoint(seg153_598_2,none).', 'hasStopPoint(seg153_598_3,none).', 'hasStopPoint(seg153_598_4,one).', 'hasStopPoint(seg153_598_5,one).']
3	['walk']	segment(seg153_599_0).	['segment(seg153_599_1).', 'segment(seg153_599_2).', 'segment(seg153_599_3).', 'segment(seg153_599_4).', 'segment(seg153_599_5).']	['hasTransportMode(seg153_599_0,bike).', 'hasTransportMode(seg153_599_0,bus).', 'hasTransportMode(seg153_599_0,car).']	['hasTransportMode(seg153_599_0,walk).']	hasVelocity(seg153_599_0,slow).	hasAcceleration(seg153_599_0,unchanged).	empty	empty	['hasKnownTransportMode(seg153_599_1,walk).', 'hasKnownTransportMode(seg153_599_2,walk).', 'hasKnownTransportMode(seg153_599_3,walk).', 'hasKnownTransportMode(seg153_599_4,walk).', 'hasKnownTransportMode(seg153_599_5,walk).']	['hasVelocity(seg153_599_1,very_slow).', 'hasVelocity(seg153_599_2,slow).', 'hasVelocity(seg153_599_3,below_medium).', 'hasVelocity(seg153_599_4,slow).', 'hasVelocity(seg153_599_5,very_fast).']	['hasAcceleration(seg153_599_1,unchanged).', 'hasAcceleration(seg153_599_2,slightly_slower).', 'hasAcceleration(seg153_599_3,slightly_faster).', 'hasAcceleration(seg153_599_4,much_slower).', 'hasAcceleration(seg153_599_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_599_0,seg153_599_1).', 'previousSegmentRelation(seg153_599_1,seg153_599_2).', 'previousSegmentRelation(seg153_599_2,seg153_599_3).', 'previousSegmentRelation(seg153_599_3,seg153_599_4).', 'previousSegmentRelation(seg153_599_4,seg153_599_5).']	hasStopPoint(seg153_599_0,none).	['hasStopPoint(seg153_599_1,none).', 'hasStopPoint(seg153_599_2,none).', 'hasStopPoint(seg153_599_3,none).', 'hasStopPoint(seg153_599_4,none).', 'hasStopPoint(seg153_599_5,one).']
4	['walk']	segment(seg153_600_0).	['segment(seg153_600_1).', 'segment(seg153_600_2).', 'segment(seg153_600_3).', 'segment(seg153_600_4).', 'segment(seg153_600_5).']	['hasTransportMode(seg153_600_0,bike).', 'hasTransportMode(seg153_600_0,bus).', 'hasTransportMode(seg153_600_0,car).']	['hasTransportMode(seg153_600_0,walk).']	hasVelocity(seg153_600_0,very_slow).	hasAcceleration(seg153_600_0,slightly_slower).	empty	empty	['hasKnownTransportMode(seg153_600_1,walk).', 'hasKnownTransportMode(seg153_600_2,walk).', 'hasKnownTransportMode(seg153_600_3,walk).', 'hasKnownTransportMode(seg153_600_4,walk).', 'hasKnownTransportMode(seg153_600_5,walk).']	['hasVelocity(seg153_600_1,slow).', 'hasVelocity(seg153_600_2,very_slow).', 'hasVelocity(seg153_600_3,slow).', 'hasVelocity(seg153_600_4,below_medium).', 'hasVelocity(seg153_600_5,slow).']	['hasAcceleration(seg153_600_1,unchanged).', 'hasAcceleration(seg153_600_2,unchanged).', 'hasAcceleration(seg153_600_3,slightly_slower).', 'hasAcceleration(seg153_600_4,slightly_faster).', 'hasAcceleration(seg153_600_5,much_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_600_0,seg153_600_1).', 'previousSegmentRelation(seg153_600_1,seg153_600_2).', 'previousSegmentRelation(seg153_600_2,seg153_600_3).', 'previousSegmentRelation(seg153_600_3,seg153_600_4).', 'previousSegmentRelation(seg153_600_4,seg153_600_5).']	hasStopPoint(seg153_600_0,none).	['hasStopPoint(seg153_600_1,none).', 'hasStopPoint(seg153_600_2,one).', 'hasStopPoint(seg153_600_3,none).', 'hasStopPoint(seg153_600_4,none).', 'hasStopPoint(seg153_600_5,none).']
5	['walk']	segment(seg153_601_0).	['segment(seg153_601_1).', 'segment(seg153_601_2).', 'segment(seg153_601_3).', 'segment(seg153_601_4).', 'segment(seg153_601_5).']	['hasTransportMode(seg153_601_0,bike).', 'hasTransportMode(seg153_601_0,bus).', 'hasTransportMode(seg153_601_0,car).']	['hasTransportMode(seg153_601_0,walk).']	hasVelocity(seg153_601_0,below_medium).	hasAcceleration(seg153_601_0,faster).	empty	empty	['hasKnownTransportMode(seg153_601_1,walk).', 'hasKnownTransportMode(seg153_601_2,walk).', 'hasKnownTransportMode(seg153_601_3,walk).', 'hasKnownTransportMode(seg153_601_4,walk).', 'hasKnownTransportMode(seg153_601_5,walk).']	['hasVelocity(seg153_601_1,very_slow).', 'hasVelocity(seg153_601_2,slow).', 'hasVelocity(seg153_601_3,very_slow).', 'hasVelocity(seg153_601_4,slow).', 'hasVelocity(seg153_601_5,below_medium).']	['hasAcceleration(seg153_601_1,slightly_slower).', 'hasAcceleration(seg153_601_2,unchanged).', 'hasAcceleration(seg153_601_3,unchanged).', 'hasAcceleration(seg153_601_4,slightly_slower).', 'hasAcceleration(seg153_601_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_601_0,seg153_601_1).', 'previousSegmentRelation(seg153_601_1,seg153_601_2).', 'previousSegmentRelation(seg153_601_2,seg153_601_3).', 'previousSegmentRelation(seg153_601_3,seg153_601_4).', 'previousSegmentRelation(seg153_601_4,seg153_601_5).']	hasStopPoint(seg153_601_0,none).	['hasStopPoint(seg153_601_1,none).', 'hasStopPoint(seg153_601_2,none).', 'hasStopPoint(seg153_601_3,one).', 'hasStopPoint(seg153_601_4,none).', 'hasStopPoint(seg153_601_5,none).']
6	['walk']	segment(seg153_602_0).	['segment(seg153_602_1).', 'segment(seg153_602_2).', 'segment(seg153_602_3).', 'segment(seg153_602_4).', 'segment(seg153_602_5).']	['hasTransportMode(seg153_602_0,bike).', 'hasTransportMode(seg153_602_0,bus).', 'hasTransportMode(seg153_602_0,car).']	['hasTransportMode(seg153_602_0,walk).']	hasVelocity(seg153_602_0,above_medium).	hasAcceleration(seg153_602_0,much_faster).	empty	empty	['hasKnownTransportMode(seg153_602_1,walk).', 'hasKnownTransportMode(seg153_602_2,walk).', 'hasKnownTransportMode(seg153_602_3,walk).', 'hasKnownTransportMode(seg153_602_4,walk).', 'hasKnownTransportMode(seg153_602_5,walk).']	['hasVelocity(seg153_602_1,below_medium).', 'hasVelocity(seg153_602_2,below_medium).', 'hasVelocity(seg153_602_3,slow).', 'hasVelocity(seg153_602_4,very_slow).', 'hasVelocity(seg153_602_5,slow).']	['hasAcceleration(seg153_602_1,faster).', 'hasAcceleration(seg153_602_2,slightly_faster).', 'hasAcceleration(seg153_602_3,unchanged).', 'hasAcceleration(seg153_602_4,unchanged).', 'hasAcceleration(seg153_602_5,slightly_slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_602_0,seg153_602_1).', 'previousSegmentRelation(seg153_602_1,seg153_602_2).', 'previousSegmentRelation(seg153_602_2,seg153_602_3).', 'previousSegmentRelation(seg153_602_3,seg153_602_4).', 'previousSegmentRelation(seg153_602_4,seg153_602_5).']	hasStopPoint(seg153_602_0,none).	['hasStopPoint(seg153_602_1,none).', 'hasStopPoint(seg153_602_2,none).', 'hasStopPoint(seg153_602_3,none).', 'hasStopPoint(seg153_602_4,one).', 'hasStopPoint(seg153_602_5,none).']
7	['walk']	segment(seg153_603_0).	['segment(seg153_603_1).', 'segment(seg153_603_2).', 'segment(seg153_603_3).', 'segment(seg153_603_4).', 'segment(seg153_603_5).']	['hasTransportMode(seg153_603_0,bike).', 'hasTransportMode(seg153_603_0,bus).', 'hasTransportMode(seg153_603_0,car).']	['hasTransportMode(seg153_603_0,walk).']	hasVelocity(seg153_603_0,medium).	hasAcceleration(seg153_603_0,slower).	empty	empty	['hasKnownTransportMode(seg153_603_1,walk).', 'hasKnownTransportMode(seg153_603_2,walk).', 'hasKnownTransportMode(seg153_603_3,walk).', 'hasKnownTransportMode(seg153_603_4,walk).', 'hasKnownTransportMode(seg153_603_5,walk).']	['hasVelocity(seg153_603_1,above_medium).', 'hasVelocity(seg153_603_2,slow).', 'hasVelocity(seg153_603_3,below_medium).', 'hasVelocity(seg153_603_4,slow).', 'hasVelocity(seg153_603_5,very_slow).']	['hasAcceleration(seg153_603_1,much_faster).', 'hasAcceleration(seg153_603_2,slightly_slower).', 'hasAcceleration(seg153_603_3,slightly_faster).', 'hasAcceleration(seg153_603_4,unchanged).', 'hasAcceleration(seg153_603_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_603_0,seg153_603_1).', 'previousSegmentRelation(seg153_603_1,seg153_603_2).', 'previousSegmentRelation(seg153_603_2,seg153_603_3).', 'previousSegmentRelation(seg153_603_3,seg153_603_4).', 'previousSegmentRelation(seg153_603_4,seg153_603_5).']	hasStopPoint(seg153_603_0,none).	['hasStopPoint(seg153_603_1,none).', 'hasStopPoint(seg153_603_2,one).', 'hasStopPoint(seg153_603_3,none).', 'hasStopPoint(seg153_603_4,none).', 'hasStopPoint(seg153_603_5,one).']
8	['walk']	segment(seg153_604_0).	['segment(seg153_604_1).', 'segment(seg153_604_2).', 'segment(seg153_604_3).', 'segment(seg153_604_4).', 'segment(seg153_604_5).']	['hasTransportMode(seg153_604_0,bike).', 'hasTransportMode(seg153_604_0,bus).', 'hasTransportMode(seg153_604_0,car).']	['hasTransportMode(seg153_604_0,walk).']	hasVelocity(seg153_604_0,slow).	hasAcceleration(seg153_604_0,slower).	empty	empty	['hasKnownTransportMode(seg153_604_1,walk).', 'hasKnownTransportMode(seg153_604_2,walk).', 'hasKnownTransportMode(seg153_604_3,walk).', 'hasKnownTransportMode(seg153_604_4,walk).', 'hasKnownTransportMode(seg153_604_5,walk).']	['hasVelocity(seg153_604_1,medium).', 'hasVelocity(seg153_604_2,very_slow).', 'hasVelocity(seg153_604_3,slow).', 'hasVelocity(seg153_604_4,below_medium).', 'hasVelocity(seg153_604_5,slow).']	['hasAcceleration(seg153_604_1,slower).', 'hasAcceleration(seg153_604_2,unchanged).', 'hasAcceleration(seg153_604_3,slightly_slower).', 'hasAcceleration(seg153_604_4,slightly_faster).', 'hasAcceleration(seg153_604_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_604_0,seg153_604_1).', 'previousSegmentRelation(seg153_604_1,seg153_604_2).', 'previousSegmentRelation(seg153_604_2,seg153_604_3).', 'previousSegmentRelation(seg153_604_3,seg153_604_4).', 'previousSegmentRelation(seg153_604_4,seg153_604_5).']	hasStopPoint(seg153_604_0,none).	['hasStopPoint(seg153_604_1,none).', 'hasStopPoint(seg153_604_2,none).', 'hasStopPoint(seg153_604_3,one).', 'hasStopPoint(seg153_604_4,none).', 'hasStopPoint(seg153_604_5,none).']
9	['walk']	segment(seg153_605_0).	['segment(seg153_605_1).', 'segment(seg153_605_2).', 'segment(seg153_605_3).', 'segment(seg153_605_4).', 'segment(seg153_605_5).']	['hasTransportMode(seg153_605_0,bike).', 'hasTransportMode(seg153_605_0,bus).', 'hasTransportMode(seg153_605_0,car).']	['hasTransportMode(seg153_605_0,walk).']	hasVelocity(seg153_605_0,slow).	hasAcceleration(seg153_605_0,unchanged).	empty	empty	['hasKnownTransportMode(seg153_605_1,walk).', 'hasKnownTransportMode(seg153_605_2,walk).', 'hasKnownTransportMode(seg153_605_3,walk).', 'hasKnownTransportMode(seg153_605_4,walk).', 'hasKnownTransportMode(seg153_605_5,walk).']	['hasVelocity(seg153_605_1,slow).', 'hasVelocity(seg153_605_2,slow).', 'hasVelocity(seg153_605_3,very_slow).', 'hasVelocity(seg153_605_4,slow).', 'hasVelocity(seg153_605_5,below_medium).']	['hasAcceleration(seg153_605_1,slower).', 'hasAcceleration(seg153_605_2,unchanged).', 'hasAcceleration(seg153_605_3,unchanged).', 'hasAcceleration(seg153_605_4,slightly_slower).', 'hasAcceleration(seg153_605_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_605_0,seg153_605_1).', 'previousSegmentRelation(seg153_605_1,seg153_605_2).', 'previousSegmentRelation(seg153_605_2,seg153_605_3).', 'previousSegmentRelation(seg153_605_3,seg153_605_4).', 'previousSegmentRelation(seg153_605_4,seg153_605_5).']	hasStopPoint(seg153_605_0,none).	['hasStopPoint(seg153_605_1,none).', 'hasStopPoint(seg153_605_2,none).', 'hasStopPoint(seg153_605_3,none).', 'hasStopPoint(seg153_605_4,one).', 'hasStopPoint(seg153_605_5,none).']
