	rawClass	segment_id	previousSegmentIDs	hasNotTransportMode	hasTransportMode	hasVelocity	hasAcceleration	hasChangepoint	isFasterThanAllPrevious	hasKnownTransportMode	previousHasVelocity	previousHasAcceleration	previousHasChangepoint	previousSegmentRelation	hasStopPoint	previousHasStopPoint
0	['bus']	segment(seg153_7457_0).	['segment(seg153_7457_1).', 'segment(seg153_7457_2).', 'segment(seg153_7457_3).', 'segment(seg153_7457_4).', 'segment(seg153_7457_5).']	['hasTransportMode(seg153_7457_0,bike).', 'hasTransportMode(seg153_7457_0,car).', 'hasTransportMode(seg153_7457_0,walk).']	['hasTransportMode(seg153_7457_0,bus).']	hasVelocity(seg153_7457_0,fast).	hasAcceleration(seg153_7457_0,faster).	empty	empty	['hasKnownTransportMode(seg153_7457_1,bus).', 'hasKnownTransportMode(seg153_7457_2,car).', 'hasKnownTransportMode(seg153_7457_3,car).', 'hasKnownTransportMode(seg153_7457_4,car).', 'hasKnownTransportMode(seg153_7457_5,walk).', 'hasKnownTransportMode(seg153_7457_5,car).']	['hasVelocity(seg153_7457_1,above_medium).', 'hasVelocity(seg153_7457_2,slow).', 'hasVelocity(seg153_7457_3,below_medium).', 'hasVelocity(seg153_7457_4,medium).', 'hasVelocity(seg153_7457_5,slow).']	['hasAcceleration(seg153_7457_1,unchanged).', 'hasAcceleration(seg153_7457_2,unchanged).', 'hasAcceleration(seg153_7457_3,slower).', 'hasAcceleration(seg153_7457_4,much_faster).', 'hasAcceleration(seg153_7457_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'hasChangepoint(seg153_7457_5).']	['previousSegmentRelation(seg153_7457_0,seg153_7457_1).', 'previousSegmentRelation(seg153_7457_1,seg153_7457_2).', 'previousSegmentRelation(seg153_7457_2,seg153_7457_3).', 'previousSegmentRelation(seg153_7457_3,seg153_7457_4).', 'previousSegmentRelation(seg153_7457_4,seg153_7457_5).']	hasStopPoint(seg153_7457_0,none).	['hasStopPoint(seg153_7457_1,none).', 'hasStopPoint(seg153_7457_2,none).', 'hasStopPoint(seg153_7457_3,none).', 'hasStopPoint(seg153_7457_4,none).', 'hasStopPoint(seg153_7457_5,none).']
1	['bus']	segment(seg153_7458_0).	['segment(seg153_7458_1).', 'segment(seg153_7458_2).', 'segment(seg153_7458_3).', 'segment(seg153_7458_4).', 'segment(seg153_7458_5).']	['hasTransportMode(seg153_7458_0,bike).', 'hasTransportMode(seg153_7458_0,car).', 'hasTransportMode(seg153_7458_0,walk).']	['hasTransportMode(seg153_7458_0,bus).']	hasVelocity(seg153_7458_0,above_medium).	hasAcceleration(seg153_7458_0,slower).	empty	empty	['hasKnownTransportMode(seg153_7458_1,bus).', 'hasKnownTransportMode(seg153_7458_2,bus).', 'hasKnownTransportMode(seg153_7458_3,car).', 'hasKnownTransportMode(seg153_7458_4,car).', 'hasKnownTransportMode(seg153_7458_5,car).']	['hasVelocity(seg153_7458_1,fast).', 'hasVelocity(seg153_7458_2,medium).', 'hasVelocity(seg153_7458_3,slow).', 'hasVelocity(seg153_7458_4,below_medium).', 'hasVelocity(seg153_7458_5,medium).']	['hasAcceleration(seg153_7458_1,faster).', 'hasAcceleration(seg153_7458_2,much_faster).', 'hasAcceleration(seg153_7458_3,unchanged).', 'hasAcceleration(seg153_7458_4,slower).', 'hasAcceleration(seg153_7458_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7458_0,seg153_7458_1).', 'previousSegmentRelation(seg153_7458_1,seg153_7458_2).', 'previousSegmentRelation(seg153_7458_2,seg153_7458_3).', 'previousSegmentRelation(seg153_7458_3,seg153_7458_4).', 'previousSegmentRelation(seg153_7458_4,seg153_7458_5).']	hasStopPoint(seg153_7458_0,none).	['hasStopPoint(seg153_7458_1,none).', 'hasStopPoint(seg153_7458_2,none).', 'hasStopPoint(seg153_7458_3,none).', 'hasStopPoint(seg153_7458_4,none).', 'hasStopPoint(seg153_7458_5,none).']
2	['bus']	segment(seg153_7459_0).	['segment(seg153_7459_1).', 'segment(seg153_7459_2).', 'segment(seg153_7459_3).', 'segment(seg153_7459_4).', 'segment(seg153_7459_5).']	['hasTransportMode(seg153_7459_0,bike).', 'hasTransportMode(seg153_7459_0,car).', 'hasTransportMode(seg153_7459_0,walk).']	['hasTransportMode(seg153_7459_0,bus).']	hasVelocity(seg153_7459_0,slow).	hasAcceleration(seg153_7459_0,much_slower).	empty	empty	['hasKnownTransportMode(seg153_7459_1,bus).', 'hasKnownTransportMode(seg153_7459_2,bus).', 'hasKnownTransportMode(seg153_7459_3,bus).', 'hasKnownTransportMode(seg153_7459_4,car).', 'hasKnownTransportMode(seg153_7459_5,car).']	['hasVelocity(seg153_7459_1,above_medium).', 'hasVelocity(seg153_7459_2,medium).', 'hasVelocity(seg153_7459_3,medium).', 'hasVelocity(seg153_7459_4,slow).', 'hasVelocity(seg153_7459_5,below_medium).']	['hasAcceleration(seg153_7459_1,slower).', 'hasAcceleration(seg153_7459_2,unchanged).', 'hasAcceleration(seg153_7459_3,much_faster).', 'hasAcceleration(seg153_7459_4,unchanged).', 'hasAcceleration(seg153_7459_5,slower).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7459_0,seg153_7459_1).', 'previousSegmentRelation(seg153_7459_1,seg153_7459_2).', 'previousSegmentRelation(seg153_7459_2,seg153_7459_3).', 'previousSegmentRelation(seg153_7459_3,seg153_7459_4).', 'previousSegmentRelation(seg153_7459_4,seg153_7459_5).']	hasStopPoint(seg153_7459_0,up_to_five).	['hasStopPoint(seg153_7459_1,none).', 'hasStopPoint(seg153_7459_2,none).', 'hasStopPoint(seg153_7459_3,none).', 'hasStopPoint(seg153_7459_4,none).', 'hasStopPoint(seg153_7459_5,none).']
3	['bus']	segment(seg153_7460_0).	['segment(seg153_7460_1).', 'segment(seg153_7460_2).', 'segment(seg153_7460_3).', 'segment(seg153_7460_4).', 'segment(seg153_7460_5).']	['hasTransportMode(seg153_7460_0,bike).', 'hasTransportMode(seg153_7460_0,car).', 'hasTransportMode(seg153_7460_0,walk).']	['hasTransportMode(seg153_7460_0,bus).']	hasVelocity(seg153_7460_0,medium).	hasAcceleration(seg153_7460_0,much_faster).	empty	empty	['hasKnownTransportMode(seg153_7460_1,bus).', 'hasKnownTransportMode(seg153_7460_2,bus).', 'hasKnownTransportMode(seg153_7460_3,bus).', 'hasKnownTransportMode(seg153_7460_4,bus).', 'hasKnownTransportMode(seg153_7460_5,car).']	['hasVelocity(seg153_7460_1,slow).', 'hasVelocity(seg153_7460_2,above_medium).', 'hasVelocity(seg153_7460_3,medium).', 'hasVelocity(seg153_7460_4,medium).', 'hasVelocity(seg153_7460_5,slow).']	['hasAcceleration(seg153_7460_1,much_slower).', 'hasAcceleration(seg153_7460_2,faster).', 'hasAcceleration(seg153_7460_3,unchanged).', 'hasAcceleration(seg153_7460_4,much_faster).', 'hasAcceleration(seg153_7460_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7460_0,seg153_7460_1).', 'previousSegmentRelation(seg153_7460_1,seg153_7460_2).', 'previousSegmentRelation(seg153_7460_2,seg153_7460_3).', 'previousSegmentRelation(seg153_7460_3,seg153_7460_4).', 'previousSegmentRelation(seg153_7460_4,seg153_7460_5).']	hasStopPoint(seg153_7460_0,none).	['hasStopPoint(seg153_7460_1,up_to_five).', 'hasStopPoint(seg153_7460_2,none).', 'hasStopPoint(seg153_7460_3,none).', 'hasStopPoint(seg153_7460_4,none).', 'hasStopPoint(seg153_7460_5,none).']
4	['bus']	segment(seg153_7461_0).	['segment(seg153_7461_1).', 'segment(seg153_7461_2).', 'segment(seg153_7461_3).', 'segment(seg153_7461_4).', 'segment(seg153_7461_5).']	['hasTransportMode(seg153_7461_0,bike).', 'hasTransportMode(seg153_7461_0,car).', 'hasTransportMode(seg153_7461_0,walk).']	['hasTransportMode(seg153_7461_0,bus).']	hasVelocity(seg153_7461_0,medium).	hasAcceleration(seg153_7461_0,unchanged).	empty	empty	['hasKnownTransportMode(seg153_7461_1,bus).', 'hasKnownTransportMode(seg153_7461_2,bus).', 'hasKnownTransportMode(seg153_7461_3,bus).', 'hasKnownTransportMode(seg153_7461_4,bus).', 'hasKnownTransportMode(seg153_7461_5,bus).']	['hasVelocity(seg153_7461_1,medium).', 'hasVelocity(seg153_7461_2,above_medium).', 'hasVelocity(seg153_7461_3,above_medium).', 'hasVelocity(seg153_7461_4,medium).', 'hasVelocity(seg153_7461_5,medium).']	['hasAcceleration(seg153_7461_1,much_faster).', 'hasAcceleration(seg153_7461_2,slightly_faster).', 'hasAcceleration(seg153_7461_3,faster).', 'hasAcceleration(seg153_7461_4,unchanged).', 'hasAcceleration(seg153_7461_5,much_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7461_0,seg153_7461_1).', 'previousSegmentRelation(seg153_7461_1,seg153_7461_2).', 'previousSegmentRelation(seg153_7461_2,seg153_7461_3).', 'previousSegmentRelation(seg153_7461_3,seg153_7461_4).', 'previousSegmentRelation(seg153_7461_4,seg153_7461_5).']	hasStopPoint(seg153_7461_0,none).	['hasStopPoint(seg153_7461_1,none).', 'hasStopPoint(seg153_7461_2,none).', 'hasStopPoint(seg153_7461_3,none).', 'hasStopPoint(seg153_7461_4,none).', 'hasStopPoint(seg153_7461_5,none).']
5	['bus']	segment(seg153_7462_0).	['segment(seg153_7462_1).', 'segment(seg153_7462_2).', 'segment(seg153_7462_3).', 'segment(seg153_7462_4).', 'segment(seg153_7462_5).']	['hasTransportMode(seg153_7462_0,bike).', 'hasTransportMode(seg153_7462_0,car).', 'hasTransportMode(seg153_7462_0,walk).']	['hasTransportMode(seg153_7462_0,bus).']	hasVelocity(seg153_7462_0,very_slow).	hasAcceleration(seg153_7462_0,much_slower).	empty	empty	['hasKnownTransportMode(seg153_7462_1,bus).', 'hasKnownTransportMode(seg153_7462_2,bus).', 'hasKnownTransportMode(seg153_7462_3,bus).', 'hasKnownTransportMode(seg153_7462_4,bus).', 'hasKnownTransportMode(seg153_7462_5,bus).']	['hasVelocity(seg153_7462_1,medium).', 'hasVelocity(seg153_7462_2,above_medium).', 'hasVelocity(seg153_7462_3,above_medium).', 'hasVelocity(seg153_7462_4,above_medium).', 'hasVelocity(seg153_7462_5,medium).']	['hasAcceleration(seg153_7462_1,unchanged).', 'hasAcceleration(seg153_7462_2,unchanged).', 'hasAcceleration(seg153_7462_3,slightly_faster).', 'hasAcceleration(seg153_7462_4,faster).', 'hasAcceleration(seg153_7462_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7462_0,seg153_7462_1).', 'previousSegmentRelation(seg153_7462_1,seg153_7462_2).', 'previousSegmentRelation(seg153_7462_2,seg153_7462_3).', 'previousSegmentRelation(seg153_7462_3,seg153_7462_4).', 'previousSegmentRelation(seg153_7462_4,seg153_7462_5).']	hasStopPoint(seg153_7462_0,none).	['hasStopPoint(seg153_7462_1,none).', 'hasStopPoint(seg153_7462_2,none).', 'hasStopPoint(seg153_7462_3,none).', 'hasStopPoint(seg153_7462_4,none).', 'hasStopPoint(seg153_7462_5,none).']
6	['bus']	segment(seg153_7463_0).	['segment(seg153_7463_1).', 'segment(seg153_7463_2).', 'segment(seg153_7463_3).', 'segment(seg153_7463_4).', 'segment(seg153_7463_5).']	['hasTransportMode(seg153_7463_0,bike).', 'hasTransportMode(seg153_7463_0,car).', 'hasTransportMode(seg153_7463_0,walk).']	['hasTransportMode(seg153_7463_0,bus).']	hasVelocity(seg153_7463_0,medium).	hasAcceleration(seg153_7463_0,much_faster).	empty	empty	['hasKnownTransportMode(seg153_7463_1,bus).', 'hasKnownTransportMode(seg153_7463_2,bus).', 'hasKnownTransportMode(seg153_7463_3,bus).', 'hasKnownTransportMode(seg153_7463_4,bus).', 'hasKnownTransportMode(seg153_7463_5,bus).']	['hasVelocity(seg153_7463_1,very_slow).', 'hasVelocity(seg153_7463_2,fast).', 'hasVelocity(seg153_7463_3,above_medium).', 'hasVelocity(seg153_7463_4,above_medium).', 'hasVelocity(seg153_7463_5,above_medium).']	['hasAcceleration(seg153_7463_1,much_slower).', 'hasAcceleration(seg153_7463_2,faster).', 'hasAcceleration(seg153_7463_3,unchanged).', 'hasAcceleration(seg153_7463_4,slightly_faster).', 'hasAcceleration(seg153_7463_5,faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7463_0,seg153_7463_1).', 'previousSegmentRelation(seg153_7463_1,seg153_7463_2).', 'previousSegmentRelation(seg153_7463_2,seg153_7463_3).', 'previousSegmentRelation(seg153_7463_3,seg153_7463_4).', 'previousSegmentRelation(seg153_7463_4,seg153_7463_5).']	hasStopPoint(seg153_7463_0,none).	['hasStopPoint(seg153_7463_1,none).', 'hasStopPoint(seg153_7463_2,none).', 'hasStopPoint(seg153_7463_3,none).', 'hasStopPoint(seg153_7463_4,none).', 'hasStopPoint(seg153_7463_5,none).']
7	['bus']	segment(seg153_7464_0).	['segment(seg153_7464_1).', 'segment(seg153_7464_2).', 'segment(seg153_7464_3).', 'segment(seg153_7464_4).', 'segment(seg153_7464_5).']	['hasTransportMode(seg153_7464_0,bike).', 'hasTransportMode(seg153_7464_0,car).', 'hasTransportMode(seg153_7464_0,walk).']	['hasTransportMode(seg153_7464_0,bus).']	hasVelocity(seg153_7464_0,above_medium).	hasAcceleration(seg153_7464_0,faster).	empty	empty	['hasKnownTransportMode(seg153_7464_1,bus).', 'hasKnownTransportMode(seg153_7464_2,bus).', 'hasKnownTransportMode(seg153_7464_3,bus).', 'hasKnownTransportMode(seg153_7464_4,bus).', 'hasKnownTransportMode(seg153_7464_5,bus).']	['hasVelocity(seg153_7464_1,medium).', 'hasVelocity(seg153_7464_2,above_medium).', 'hasVelocity(seg153_7464_3,fast).', 'hasVelocity(seg153_7464_4,above_medium).', 'hasVelocity(seg153_7464_5,above_medium).']	['hasAcceleration(seg153_7464_1,much_faster).', 'hasAcceleration(seg153_7464_2,slower).', 'hasAcceleration(seg153_7464_3,faster).', 'hasAcceleration(seg153_7464_4,unchanged).', 'hasAcceleration(seg153_7464_5,slightly_faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7464_0,seg153_7464_1).', 'previousSegmentRelation(seg153_7464_1,seg153_7464_2).', 'previousSegmentRelation(seg153_7464_2,seg153_7464_3).', 'previousSegmentRelation(seg153_7464_3,seg153_7464_4).', 'previousSegmentRelation(seg153_7464_4,seg153_7464_5).']	hasStopPoint(seg153_7464_0,none).	['hasStopPoint(seg153_7464_1,none).', 'hasStopPoint(seg153_7464_2,none).', 'hasStopPoint(seg153_7464_3,none).', 'hasStopPoint(seg153_7464_4,none).', 'hasStopPoint(seg153_7464_5,none).']
8	['bus']	segment(seg153_7465_0).	['segment(seg153_7465_1).', 'segment(seg153_7465_2).', 'segment(seg153_7465_3).', 'segment(seg153_7465_4).', 'segment(seg153_7465_5).']	['hasTransportMode(seg153_7465_0,bike).', 'hasTransportMode(seg153_7465_0,car).', 'hasTransportMode(seg153_7465_0,walk).']	['hasTransportMode(seg153_7465_0,bus).']	hasVelocity(seg153_7465_0,above_medium).	hasAcceleration(seg153_7465_0,unchanged).	empty	empty	['hasKnownTransportMode(seg153_7465_1,bus).', 'hasKnownTransportMode(seg153_7465_2,bus).', 'hasKnownTransportMode(seg153_7465_3,bus).', 'hasKnownTransportMode(seg153_7465_4,bus).', 'hasKnownTransportMode(seg153_7465_5,bus).']	['hasVelocity(seg153_7465_1,above_medium).', 'hasVelocity(seg153_7465_2,slow).', 'hasVelocity(seg153_7465_3,above_medium).', 'hasVelocity(seg153_7465_4,fast).', 'hasVelocity(seg153_7465_5,above_medium).']	['hasAcceleration(seg153_7465_1,faster).', 'hasAcceleration(seg153_7465_2,much_slower).', 'hasAcceleration(seg153_7465_3,slower).', 'hasAcceleration(seg153_7465_4,faster).', 'hasAcceleration(seg153_7465_5,unchanged).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7465_0,seg153_7465_1).', 'previousSegmentRelation(seg153_7465_1,seg153_7465_2).', 'previousSegmentRelation(seg153_7465_2,seg153_7465_3).', 'previousSegmentRelation(seg153_7465_3,seg153_7465_4).', 'previousSegmentRelation(seg153_7465_4,seg153_7465_5).']	hasStopPoint(seg153_7465_0,none).	['hasStopPoint(seg153_7465_1,none).', 'hasStopPoint(seg153_7465_2,up_to_five).', 'hasStopPoint(seg153_7465_3,none).', 'hasStopPoint(seg153_7465_4,none).', 'hasStopPoint(seg153_7465_5,none).']
9	['bus']	segment(seg153_7466_0).	['segment(seg153_7466_1).', 'segment(seg153_7466_2).', 'segment(seg153_7466_3).', 'segment(seg153_7466_4).', 'segment(seg153_7466_5).']	['hasTransportMode(seg153_7466_0,bike).', 'hasTransportMode(seg153_7466_0,car).', 'hasTransportMode(seg153_7466_0,walk).']	['hasTransportMode(seg153_7466_0,bus).']	hasVelocity(seg153_7466_0,above_medium).	hasAcceleration(seg153_7466_0,unchanged).	empty	empty	['hasKnownTransportMode(seg153_7466_1,bus).', 'hasKnownTransportMode(seg153_7466_2,bus).', 'hasKnownTransportMode(seg153_7466_3,bus).', 'hasKnownTransportMode(seg153_7466_4,bus).', 'hasKnownTransportMode(seg153_7466_5,bus).']	['hasVelocity(seg153_7466_1,above_medium).', 'hasVelocity(seg153_7466_2,medium).', 'hasVelocity(seg153_7466_3,slow).', 'hasVelocity(seg153_7466_4,above_medium).', 'hasVelocity(seg153_7466_5,fast).']	['hasAcceleration(seg153_7466_1,unchanged).', 'hasAcceleration(seg153_7466_2,much_faster).', 'hasAcceleration(seg153_7466_3,much_slower).', 'hasAcceleration(seg153_7466_4,slower).', 'hasAcceleration(seg153_7466_5,faster).']	['empty', 'empty', 'empty', 'empty', 'empty']	['previousSegmentRelation(seg153_7466_0,seg153_7466_1).', 'previousSegmentRelation(seg153_7466_1,seg153_7466_2).', 'previousSegmentRelation(seg153_7466_2,seg153_7466_3).', 'previousSegmentRelation(seg153_7466_3,seg153_7466_4).', 'previousSegmentRelation(seg153_7466_4,seg153_7466_5).']	hasStopPoint(seg153_7466_0,none).	['hasStopPoint(seg153_7466_1,none).', 'hasStopPoint(seg153_7466_2,none).', 'hasStopPoint(seg153_7466_3,up_to_five).', 'hasStopPoint(seg153_7466_4,none).', 'hasStopPoint(seg153_7466_5,none).']
